Datum,Thuis,Uit,Thuis Doelpunten,Uit Doelpunten,Uitslag
13-08-1977,AZ,FC Volendam,1,1,Gelijk
13-08-1977,FC Twente,FC Utrecht,2,0,Gewonnen
13-08-1977,N.E.C.,Roda JC Kerkrade,2,0,Gewonnen
13-08-1977,ADO Den Haag,Feyenoord,2,1,Gewonnen
13-08-1977,PSV,Vitesse,4,0,Gewonnen
13-08-1977,Sparta Rotterdam,NAC Breda,1,0,Gewonnen
14-08-1977,FC Amsterdam,Telstar,2,1,Gewonnen
14-08-1977,VVV-Venlo,Go Ahead Eagles,1,1,Gelijk
14-08-1977,HFC Haarlem,Ajax,0,2,Verloren
17-08-1977,FC Volendam,FC Amsterdam,3,0,Gewonnen
17-08-1977,Vitesse,FC Twente,1,1,Gelijk
17-08-1977,Telstar,VVV-Venlo,1,3,Verloren
17-08-1977,Roda JC Kerkrade,ADO Den Haag,4,2,Gewonnen
17-08-1977,NAC Breda,PSV,0,2,Verloren
17-08-1977,Go Ahead Eagles,N.E.C.,2,3,Verloren
17-08-1977,Ajax,AZ,2,1,Gewonnen
17-08-1977,FC Utrecht,HFC Haarlem,3,0,Gewonnen
17-08-1977,Feyenoord,Sparta Rotterdam,1,1,Gelijk
20-08-1977,NAC Breda,FC Twente,2,0,Gewonnen
20-08-1977,Go Ahead Eagles,ADO Den Haag,3,2,Gewonnen
21-08-1977,Feyenoord,PSV,1,1,Gelijk
21-08-1977,FC Amsterdam,AZ,2,9,Verloren
21-08-1977,Roda JC Kerkrade,Sparta Rotterdam,1,1,Gelijk
21-08-1977,FC Utrecht,Ajax,1,2,Verloren
21-08-1977,Vitesse,HFC Haarlem,2,0,Gewonnen
21-08-1977,Telstar,N.E.C.,0,5,Verloren
21-08-1977,FC Volendam,VVV-Venlo,2,0,Gewonnen
24-08-1977,AZ,FC Utrecht,4,1,Gewonnen
24-08-1977,VVV-Venlo,FC Amsterdam,3,0,Gewonnen
24-08-1977,HFC Haarlem,NAC Breda,0,0,Gelijk
24-08-1977,PSV,Roda JC Kerkrade,4,0,Gewonnen
24-08-1977,FC Twente,Feyenoord,1,1,Gelijk
24-08-1977,ADO Den Haag,Telstar,3,0,Gewonnen
24-08-1977,Ajax,Vitesse,3,1,Gewonnen
24-08-1977,Sparta Rotterdam,Go Ahead Eagles,4,0,Gewonnen
24-08-1977,N.E.C.,FC Volendam,2,1,Gewonnen
27-08-1977,Go Ahead Eagles,PSV,1,4,Verloren
27-08-1977,NAC Breda,Ajax,0,0,Gelijk
28-08-1977,FC Amsterdam,N.E.C.,0,3,Verloren
28-08-1977,Feyenoord,HFC Haarlem,4,0,Gewonnen
28-08-1977,Telstar,Sparta Rotterdam,0,2,Verloren
28-08-1977,Vitesse,FC Utrecht,1,0,Gewonnen
28-08-1977,FC Volendam,ADO Den Haag,1,3,Verloren
28-08-1977,Roda JC Kerkrade,FC Twente,1,0,Gewonnen
28-08-1977,VVV-Venlo,AZ,2,2,Gelijk
03-09-1977,Sparta Rotterdam,FC Volendam,1,0,Gewonnen
03-09-1977,ADO Den Haag,FC Amsterdam,3,1,Gewonnen
03-09-1977,PSV,Telstar,1,0,Gewonnen
03-09-1977,N.E.C.,VVV-Venlo,1,0,Gewonnen
04-09-1977,Ajax,Feyenoord,2,2,Gelijk
