Datum,Thuis,Uit,Thuis Doelpunten,Uit Doelpunten,Uitslag
31-07-2009,sc Heerenveen,Roda JC,0,0,Gelijk
01-08-2009,Willem II,Vitesse,3,1,Gewonnen
01-08-2009,Heracles Almelo,AZ,3,2,Gewonnen
01-08-2009,Sparta Rotterdam,FC Twente,0,2,Verloren
01-08-2009,RKC Waalwijk,FC Utrecht,0,1,Verloren
02-08-2009,ADO Den Haag,NAC Breda,1,2,Verloren
02-08-2009,Feyenoord,NEC,2,0,Gewonnen
02-08-2009,FC Groningen,Ajax,0,2,Verloren
02-08-2009,PSV,VVV-Venlo,3,3,Gelijk
07-08-2009,NEC,sc Heerenveen,4,1,Gewonnen
07-08-2009,AZ,Sparta Rotterdam,2,0,Gewonnen
08-08-2009,Ajax,RKC Waalwijk,4,1,Gewonnen
08-08-2009,Roda JC,FC Groningen,1,1,Gelijk
09-08-2009,NAC Breda,Heracles Almelo,0,0,Gelijk
09-08-2009,Vitesse,Feyenoord,0,0,Gelijk
09-08-2009,FC Twente,PSV,1,1,Gelijk
09-08-2009,VVV-Venlo,ADO Den Haag,2,2,Gelijk
09-08-2009,FC Utrecht,Willem II,1,0,Gewonnen
15-08-2009,Sparta Rotterdam,Willem II,2,1,Gewonnen
15-08-2009,RKC Waalwijk,AZ,0,6,Verloren
15-08-2009,ADO Den Haag,FC Twente,0,1,Verloren
15-08-2009,sc Heerenveen,Vitesse,1,0,Gewonnen
16-08-2009,PSV,Ajax,4,3,Gewonnen
16-08-2009,Heracles Almelo,Feyenoord,0,1,Verloren
16-08-2009,FC Utrecht,VVV-Venlo,2,2,Gelijk
16-08-2009,Roda JC,NEC,1,0,Gewonnen
16-08-2009,FC Groningen,NAC Breda,1,2,Verloren
22-08-2009,Vitesse,ADO Den Haag,1,3,Verloren
22-08-2009,Willem II,Heracles Almelo,0,1,Verloren
22-08-2009,VVV-Venlo,FC Groningen,2,2,Gelijk
23-08-2009,Ajax,Sparta Rotterdam,0,0,Gelijk
23-08-2009,FC Twente,RKC Waalwijk,2,1,Gewonnen
23-08-2009,sc Heerenveen,AZ,0,2,Verloren
23-08-2009,PSV,NAC Breda,3,1,Gewonnen
23-08-2009,Feyenoord,Roda JC,4,0,Gewonnen
28-08-2009,RKC Waalwijk,ADO Den Haag,0,2,Verloren
28-08-2009,Roda JC,Vitesse,3,4,Verloren
29-08-2009,NEC,VVV-Venlo,1,1,Gelijk
29-08-2009,AZ,Willem II,2,1,Gewonnen
29-08-2009,FC Utrecht,Sparta Rotterdam,2,0,Gewonnen
30-08-2009,FC Groningen,PSV,0,2,Verloren
30-08-2009,NAC Breda,sc Heerenveen,2,0,Gewonnen
30-08-2009,Feyenoord,FC Twente,1,1,Gelijk
30-08-2009,Heracles Almelo,Ajax,0,3,Verloren
12-09-2009,PSV,Roda JC,3,0,Gewonnen
12-09-2009,FC Twente,FC Utrecht,3,2,Gewonnen
12-09-2009,sc Heerenveen,FC Groningen,0,1,Verloren
12-09-2009,ADO Den Haag,AZ,2,1,Gewonnen
13-09-2009,Willem II,Feyenoord,2,3,Verloren
13-09-2009,VVV-Venlo,Heracles Almelo,1,0,Gewonnen
13-09-2009,Ajax,NAC Breda,6,0,Gewonnen
13-09-2009,Sparta Rotterdam,RKC Waalwijk,1,0,Gewonnen
13-09-2009,Vitesse,NEC,2,2,Gelijk
18-09-2009,Willem II,FC Groningen,2,1,Gewonnen
19-09-2009,Heracles Almelo,Sparta Rotterdam,1,1,Gelijk
19-09-2009,Vitesse,RKC Waalwijk,3,1,Gewonnen
19-09-2009,Roda JC,NAC Breda,2,0,Gewonnen
19-09-2009,AZ,NEC,0,1,Verloren
20-09-2009,ADO Den Haag,FC Utrecht,0,1,Verloren
20-09-2009,Feyenoord,PSV,1,3,Verloren
20-09-2009,VVV-Venlo,Ajax,0,4,Verloren
20-09-2009,sc Heerenveen,FC Twente,0,2,Verloren
26-09-2009,FC Utrecht,AZ,1,0,Gewonnen
26-09-2009,PSV,Willem II,3,1,Gewonnen
26-09-2009,RKC Waalwijk,Roda JC,4,1,Gewonnen
26-09-2009,FC Twente,VVV-Venlo,2,1,Gewonnen
27-09-2009,Ajax,ADO Den Haag,3,0,Gewonnen
27-09-2009,FC Groningen,Vitesse,1,0,Gewonnen
27-09-2009,Sparta Rotterdam,sc Heerenveen,0,2,Verloren
27-09-2009,NAC Breda,Feyenoord,0,2,Verloren
27-09-2009,NEC,Heracles Almelo,0,2,Verloren
30-09-2009,NEC,FC Utrecht,1,1,Gelijk
02-10-2009,Vitesse,Sparta Rotterdam,2,0,Gewonnen
03-10-2009,ADO Den Haag,FC Groningen,1,1,Gelijk
03-10-2009,Willem II,NEC,1,1,Gelijk
03-10-2009,AZ,NAC Breda,1,0,Gewonnen
03-10-2009,Feyenoord,RKC Waalwijk,3,0,Gewonnen
04-10-2009,Roda JC,Ajax,2,2,Gelijk
04-10-2009,sc Heerenveen,VVV-Venlo,1,1,Gelijk
04-10-2009,FC Utrecht,PSV,0,0,Gelijk
04-10-2009,Heracles Almelo,FC Twente,1,3,Verloren
17-10-2009,Ajax,Willem II,4,0,Gewonnen
17-10-2009,NAC Breda,Vitesse,4,0,Gewonnen
17-10-2009,FC Twente,AZ,3,2,Gewonnen
17-10-2009,PSV,sc Heerenveen,1,0,Gewonnen
18-10-2009,VVV-Venlo,Roda JC,1,1,Gelijk
18-10-2009,RKC Waalwijk,Heracles Almelo,0,1,Verloren
18-10-2009,FC Groningen,FC Utrecht,0,0,Gelijk
18-10-2009,NEC,ADO Den Haag,1,1,Gelijk
18-10-2009,Sparta Rotterdam,Feyenoord,2,1,Gewonnen
23-10-2009,FC Utrecht,Roda JC,2,1,Gewonnen
24-10-2009,ADO Den Haag,Sparta Rotterdam,2,3,Verloren
24-10-2009,Feyenoord,VVV-Venlo,1,0,Gewonnen
24-10-2009,Vitesse,Heracles Almelo,0,2,Verloren
24-10-2009,NAC Breda,RKC Waalwijk,1,0,Gewonnen
25-10-2009,FC Twente,FC Groningen,4,0,Gewonnen
25-10-2009,AZ,Ajax,2,4,Verloren
25-10-2009,Willem II,sc Heerenveen,4,1,Gewonnen
25-10-2009,NEC,PSV,0,4,Verloren
30-10-2009,VVV-Venlo,NAC Breda,1,1,Gelijk
31-10-2009,sc Heerenveen,ADO Den Haag,3,0,Gewonnen
31-10-2009,Roda JC,FC Twente,1,2,Verloren
31-10-2009,PSV,Vitesse,1,0,Gewonnen
31-10-2009,FC Groningen,AZ,0,1,Verloren
01-11-2009,Ajax,Feyenoord,5,1,Gewonnen
01-11-2009,Heracles Almelo,FC Utrecht,3,1,Gewonnen
01-11-2009,RKC Waalwijk,Willem II,0,1,Verloren
01-11-2009,Sparta Rotterdam,NEC,2,0,Gewonnen
06-11-2009,FC Groningen,Heracles Almelo,4,1,Gewonnen
07-11-2009,Vitesse,VVV-Venlo,2,0,Gewonnen
07-11-2009,Sparta Rotterdam,Roda JC,1,2,Verloren
07-11-2009,NEC,RKC Waalwijk,0,1,Verloren
08-11-2009,NAC Breda,Willem II,4,0,Gewonnen
08-11-2009,ADO Den Haag,PSV,1,5,Verloren
08-11-2009,FC Utrecht,sc Heerenveen,2,3,Verloren
08-11-2009,AZ,Feyenoord,1,1,Gelijk
08-11-2009,FC Twente,Ajax,1,0,Gewonnen
21-11-2009,Roda JC,AZ,2,4,Verloren
21-11-2009,RKC Waalwijk,FC Groningen,3,1,Gewonnen
21-11-2009,NAC Breda,NEC,3,3,Gelijk
21-11-2009,FC Twente,Vitesse,1,0,Gewonnen
22-11-2009,Feyenoord,FC Utrecht,0,0,Gelijk
22-11-2009,Ajax,sc Heerenveen,5,1,Gewonnen
22-11-2009,VVV-Venlo,Sparta Rotterdam,5,0,Gewonnen
22-11-2009,Willem II,ADO Den Haag,1,1,Gelijk
22-11-2009,PSV,Heracles Almelo,4,0,Gewonnen
27-11-2009,Sparta Rotterdam,PSV,2,3,Verloren
28-11-2009,AZ,VVV-Venlo,2,0,Gewonnen
28-11-2009,sc Heerenveen,RKC Waalwijk,3,1,Gewonnen
28-11-2009,Heracles Almelo,Roda JC,3,2,Gewonnen
28-11-2009,Willem II,FC Twente,1,3,Verloren
29-11-2009,ADO Den Haag,Feyenoord,0,2,Verloren
29-11-2009,Vitesse,Ajax,1,5,Verloren
29-11-2009,FC Groningen,NEC,2,2,Gelijk
29-11-2009,FC Utrecht,NAC Breda,3,1,Gewonnen
