Datum,Thuis,Uit,Thuis Doelpunten,Uit Doelpunten,Uitslag
12-08-2005,AZ,Sparta Rotterdam,3,0,Gewonnen
13-08-2005,Heracles Almelo,PSV,1,1,Gelijk
13-08-2005,Willem II,RKC Waalwijk,1,2,Verloren
13-08-2005,Roda JC Kerkrade,FC Twente,2,0,Gewonnen
13-08-2005,Vitesse,sc Heerenveen,2,2,Gelijk
14-08-2005,N.E.C.,FC Utrecht,0,0,Gelijk
14-08-2005,FC Groningen,RBC Roosendaal,1,0,Gewonnen
14-08-2005,Feyenoord,NAC Breda,2,0,Gewonnen
19-08-2005,NAC Breda,Willem II,1,0,Gewonnen
20-08-2005,sc Heerenveen,Roda JC Kerkrade,5,4,Gewonnen
20-08-2005,ADO Den Haag,Heracles Almelo,1,2,Verloren
20-08-2005,RBC Roosendaal,Ajax,0,2,Verloren
20-08-2005,FC Twente,N.E.C.,0,1,Verloren
21-08-2005,Sparta Rotterdam,Feyenoord,1,3,Verloren
21-08-2005,PSV,Vitesse,2,1,Gewonnen
21-08-2005,RKC Waalwijk,FC Groningen,2,1,Gewonnen
21-08-2005,FC Utrecht,AZ,1,2,Verloren
26-08-2005,ADO Den Haag,sc Heerenveen,1,0,Gewonnen
27-08-2005,Vitesse,AZ,0,5,Verloren
27-08-2005,Sparta Rotterdam,NAC Breda,1,0,Gewonnen
27-08-2005,N.E.C.,RKC Waalwijk,1,3,Verloren
28-08-2005,Ajax,Feyenoord,1,2,Verloren
28-08-2005,FC Utrecht,FC Twente,1,3,Verloren
28-08-2005,RBC Roosendaal,Willem II,1,1,Gelijk
28-08-2005,Heracles Almelo,FC Groningen,2,1,Gewonnen
28-08-2005,Roda JC Kerkrade,PSV,0,3,Verloren
09-09-2005,RKC Waalwijk,Roda JC Kerkrade,2,0,Gewonnen
10-09-2005,PSV,FC Utrecht,1,0,Gewonnen
10-09-2005,sc Heerenveen,Heracles Almelo,1,2,Verloren
10-09-2005,AZ,RBC Roosendaal,7,0,Gewonnen
10-09-2005,Willem II,Ajax,0,2,Verloren
11-09-2005,Feyenoord,N.E.C.,3,0,Gewonnen
11-09-2005,FC Groningen,Sparta Rotterdam,0,1,Verloren
11-09-2005,FC Twente,Vitesse,0,1,Verloren
11-09-2005,NAC Breda,ADO Den Haag,4,1,Gewonnen
16-09-2005,ADO Den Haag,FC Twente,0,0,Gelijk
17-09-2005,Heracles Almelo,RKC Waalwijk,0,2,Verloren
17-09-2005,RBC Roosendaal,Sparta Rotterdam,1,1,Gelijk
17-09-2005,N.E.C.,NAC Breda,1,1,Gelijk
18-09-2005,AZ,Ajax,4,2,Gewonnen
18-09-2005,FC Utrecht,Vitesse,1,0,Gewonnen
18-09-2005,Feyenoord,sc Heerenveen,5,1,Gewonnen
18-09-2005,Roda JC Kerkrade,Willem II,0,2,Verloren
18-09-2005,FC Groningen,PSV,1,0,Gewonnen
21-09-2005,Ajax,ADO Den Haag,2,2,Gelijk
23-09-2005,sc Heerenveen,N.E.C.,2,1,Gewonnen
24-09-2005,Willem II,ADO Den Haag,1,0,Gewonnen
24-09-2005,PSV,RBC Roosendaal,2,0,Gewonnen
24-09-2005,Vitesse,FC Groningen,2,0,Gewonnen
24-09-2005,RKC Waalwijk,FC Utrecht,2,3,Verloren
24-09-2005,Ajax,Roda JC Kerkrade,4,1,Gewonnen
25-09-2005,FC Twente,Feyenoord,1,3,Verloren
25-09-2005,NAC Breda,AZ,2,1,Gewonnen
25-09-2005,Sparta Rotterdam,Heracles Almelo,2,0,Gewonnen
30-09-2005,RBC Roosendaal,NAC Breda,1,2,Verloren
01-10-2005,Roda JC Kerkrade,Vitesse,3,2,Gewonnen
01-10-2005,ADO Den Haag,RKC Waalwijk,2,1,Gewonnen
02-10-2005,Sparta Rotterdam,Ajax,1,2,Verloren
02-10-2005,FC Utrecht,Feyenoord,3,1,Gewonnen
02-10-2005,Heracles Almelo,FC Twente,0,4,Verloren
02-10-2005,FC Groningen,Willem II,2,0,Gewonnen
02-10-2005,AZ,N.E.C.,3,2,Gewonnen
02-10-2005,sc Heerenveen,PSV,2,3,Verloren
14-10-2005,Willem II,Sparta Rotterdam,0,0,Gelijk
15-10-2005,PSV,AZ,3,0,Gewonnen
15-10-2005,NAC Breda,sc Heerenveen,0,3,Verloren
15-10-2005,FC Twente,RKC Waalwijk,2,0,Gewonnen
15-10-2005,Ajax,Heracles Almelo,0,0,Gelijk
16-10-2005,Vitesse,ADO Den Haag,3,1,Gewonnen
16-10-2005,Feyenoord,FC Groningen,4,1,Gewonnen
16-10-2005,N.E.C.,RBC Roosendaal,3,1,Gewonnen
16-10-2005,Roda JC Kerkrade,FC Utrecht,2,1,Gewonnen
21-10-2005,Heracles Almelo,N.E.C.,0,2,Verloren
22-10-2005,NAC Breda,FC Twente,1,1,Gelijk
22-10-2005,RBC Roosendaal,Vitesse,0,3,Verloren
22-10-2005,Sparta Rotterdam,Roda JC Kerkrade,2,3,Verloren
23-10-2005,PSV,Ajax,1,0,Gewonnen
23-10-2005,FC Groningen,ADO Den Haag,3,1,Gewonnen
23-10-2005,AZ,Willem II,5,1,Gewonnen
23-10-2005,RKC Waalwijk,Feyenoord,2,1,Gewonnen
23-10-2005,sc Heerenveen,FC Utrecht,1,1,Gelijk
28-10-2005,Ajax,sc Heerenveen,0,0,Gelijk
29-10-2005,ADO Den Haag,AZ,0,2,Verloren
29-10-2005,FC Twente,PSV,0,1,Verloren
29-10-2005,Vitesse,Heracles Almelo,5,1,Gewonnen
29-10-2005,RKC Waalwijk,NAC Breda,4,1,Gewonnen
30-10-2005,FC Utrecht,RBC Roosendaal,4,1,Gewonnen
30-10-2005,FC Groningen,Roda JC Kerkrade,1,0,Gewonnen
30-10-2005,N.E.C.,Sparta Rotterdam,0,0,Gelijk
30-10-2005,Willem II,Feyenoord,1,3,Verloren
04-11-2005,RBC Roosendaal,RKC Waalwijk,1,1,Gelijk
05-11-2005,PSV,Sparta Rotterdam,3,0,Gewonnen
05-11-2005,FC Twente,Willem II,3,1,Gewonnen
05-11-2005,Roda JC Kerkrade,NAC Breda,3,3,Gelijk
05-11-2005,AZ,Heracles Almelo,2,2,Gelijk
06-11-2005,FC Utrecht,ADO Den Haag,1,1,Gelijk
06-11-2005,N.E.C.,Ajax,1,0,Gewonnen
06-11-2005,Feyenoord,Vitesse,0,0,Gelijk
06-11-2005,sc Heerenveen,FC Groningen,4,0,Gewonnen
18-11-2005,Willem II,Vitesse,3,4,Verloren
19-11-2005,NAC Breda,FC Utrecht,0,1,Verloren
19-11-2005,ADO Den Haag,N.E.C.,0,1,Verloren
19-11-2005,RKC Waalwijk,PSV,4,4,Gelijk
