Datum,Thuis,Uit,Thuis Doelpunten,Uit Doelpunten,Uitslag
05-08-2022,sc Heerenveen,Sparta Rotterdam,0,0,Gelijk
06-08-2022,Fortuna Sittard,Ajax,2,3,Verloren
06-08-2022,SC Cambuur,Excelsior Rotterdam,0,2,Verloren
06-08-2022,PSV,FC Emmen,4,1,Gewonnen
06-08-2022,RKC Waalwijk,FC Utrecht,2,2,Gelijk
07-08-2022,FC Groningen,FC Volendam,2,2,Gelijk
07-08-2022,Vitesse,Feyenoord,2,5,Verloren
07-08-2022,N.E.C.,FC Twente,0,1,Verloren
07-08-2022,AZ,Go Ahead Eagles,2,0,Gewonnen
12-08-2022,Excelsior Rotterdam,Vitesse,3,1,Gewonnen
13-08-2022,Go Ahead Eagles,PSV,2,5,Verloren
13-08-2022,FC Utrecht,SC Cambuur,0,0,Gelijk
13-08-2022,FC Emmen,RKC Waalwijk,1,1,Gelijk
13-08-2022,Feyenoord,sc Heerenveen,0,0,Gelijk
14-08-2022,FC Volendam,N.E.C.,1,4,Verloren
14-08-2022,Ajax,FC Groningen,6,1,Gewonnen
14-08-2022,FC Twente,Fortuna Sittard,3,0,Gewonnen
14-08-2022,Sparta Rotterdam,AZ,2,3,Verloren
20-08-2022,Vitesse,sc Heerenveen,0,4,Verloren
20-08-2022,Fortuna Sittard,SC Cambuur,1,4,Verloren
20-08-2022,FC Emmen,FC Utrecht,3,2,Gewonnen
21-08-2022,FC Groningen,Go Ahead Eagles,1,0,Gewonnen
21-08-2022,Sparta Rotterdam,Ajax,0,1,Verloren
21-08-2022,RKC Waalwijk,Feyenoord,0,1,Verloren
26-08-2022,N.E.C.,FC Groningen,1,1,Gelijk
27-08-2022,Go Ahead Eagles,Sparta Rotterdam,0,1,Verloren
27-08-2022,Vitesse,RKC Waalwijk,2,2,Gelijk
27-08-2022,Feyenoord,FC Emmen,4,0,Gewonnen
27-08-2022,sc Heerenveen,Fortuna Sittard,2,1,Gewonnen
28-08-2022,FC Utrecht,Ajax,0,2,Verloren
28-08-2022,FC Volendam,FC Twente,1,0,Gewonnen
28-08-2022,Excelsior Rotterdam,PSV,1,6,Verloren
28-08-2022,SC Cambuur,AZ,0,1,Verloren
31-08-2022,PSV,FC Volendam,7,1,Gewonnen
31-08-2022,FC Twente,Excelsior Rotterdam,4,0,Gewonnen
01-09-2022,AZ,N.E.C.,1,1,Gelijk
02-09-2022,Fortuna Sittard,FC Utrecht,3,4,Verloren
03-09-2022,Ajax,SC Cambuur,4,0,Gewonnen
03-09-2022,FC Twente,PSV,2,1,Gewonnen
03-09-2022,Sparta Rotterdam,FC Volendam,4,0,Gewonnen
03-09-2022,Go Ahead Eagles,Feyenoord,3,4,Verloren
04-09-2022,RKC Waalwijk,Excelsior Rotterdam,5,2,Gewonnen
04-09-2022,sc Heerenveen,N.E.C.,0,0,Gelijk
04-09-2022,FC Emmen,AZ,0,3,Verloren
04-09-2022,FC Groningen,Vitesse,0,1,Verloren
09-09-2022,FC Volendam,Go Ahead Eagles,2,3,Verloren
10-09-2022,N.E.C.,Fortuna Sittard,1,1,Gelijk
10-09-2022,Ajax,sc Heerenveen,5,0,Gewonnen
10-09-2022,Excelsior Rotterdam,FC Emmen,2,1,Gewonnen
11-09-2022,FC Utrecht,Vitesse,1,0,Gewonnen
11-09-2022,SC Cambuur,FC Groningen,0,1,Verloren
11-09-2022,PSV,RKC Waalwijk,1,0,Gewonnen
11-09-2022,AZ,FC Twente,1,1,Gelijk
11-09-2022,Feyenoord,Sparta Rotterdam,3,0,Gewonnen
16-09-2022,FC Utrecht,N.E.C.,0,0,Gelijk
17-09-2022,Sparta Rotterdam,FC Groningen,2,1,Gewonnen
17-09-2022,Vitesse,FC Volendam,1,1,Gelijk
17-09-2022,RKC Waalwijk,SC Cambuur,5,1,Gewonnen
17-09-2022,Fortuna Sittard,Excelsior Rotterdam,1,0,Gewonnen
18-09-2022,Go Ahead Eagles,FC Emmen,2,0,Gewonnen
18-09-2022,PSV,Feyenoord,4,3,Gewonnen
18-09-2022,sc Heerenveen,FC Twente,2,1,Gewonnen
18-09-2022,AZ,Ajax,2,1,Gewonnen
01-10-2022,SC Cambuur,PSV,3,0,Gewonnen
01-10-2022,FC Groningen,AZ,1,4,Verloren
01-10-2022,Ajax,Go Ahead Eagles,1,1,Gelijk
01-10-2022,FC Twente,Vitesse,3,0,Gewonnen
