Datum,Thuis,Uit,Thuis Doelpunten,Uit Doelpunten,Uitslag
11-08-2017,ADO Den Haag,FC Utrecht,0,3,Verloren
12-08-2017,VVV-Venlo,Sparta Rotterdam,3,0,Gewonnen
12-08-2017,PSV,AZ,3,2,Gewonnen
12-08-2017,Vitesse,NAC Breda,4,1,Gewonnen
12-08-2017,Heracles Almelo,Ajax,2,1,Gewonnen
13-08-2017,PEC Zwolle,Roda JC Kerkrade,4,2,Gewonnen
13-08-2017,Feyenoord,FC Twente,2,1,Gewonnen
13-08-2017,Willem II,Excelsior Rotterdam,1,2,Verloren
13-08-2017,FC Groningen,sc Heerenveen,3,3,Gelijk
18-08-2017,Roda JC Kerkrade,Vitesse,1,3,Verloren
19-08-2017,FC Twente,VVV-Venlo,1,2,Verloren
19-08-2017,AZ,ADO Den Haag,2,0,Gewonnen
19-08-2017,sc Heerenveen,Heracles Almelo,1,1,Gelijk
20-08-2017,Excelsior Rotterdam,Feyenoord,0,1,Verloren
20-08-2017,FC Utrecht,Willem II,2,0,Gewonnen
20-08-2017,Ajax,FC Groningen,3,1,Gewonnen
20-08-2017,NAC Breda,PSV,1,4,Verloren
20-08-2017,Sparta Rotterdam,PEC Zwolle,1,1,Gelijk
25-08-2017,NAC Breda,Sparta Rotterdam,2,2,Gelijk
26-08-2017,Vitesse,AZ,1,2,Verloren
26-08-2017,PEC Zwolle,FC Twente,2,0,Gewonnen
26-08-2017,ADO Den Haag,sc Heerenveen,1,2,Verloren
26-08-2017,Heracles Almelo,Excelsior Rotterdam,2,2,Gelijk
27-08-2017,Feyenoord,Willem II,5,0,Gewonnen
27-08-2017,VVV-Venlo,Ajax,0,2,Verloren
27-08-2017,FC Groningen,FC Utrecht,2,1,Gewonnen
27-08-2017,PSV,Roda JC Kerkrade,2,0,Gewonnen
09-09-2017,Willem II,ADO Den Haag,1,2,Verloren
09-09-2017,Heracles Almelo,Feyenoord,2,4,Verloren
09-09-2017,Ajax,PEC Zwolle,3,0,Gewonnen
09-09-2017,Excelsior Rotterdam,Vitesse,0,3,Verloren
10-09-2017,sc Heerenveen,PSV,2,0,Gewonnen
10-09-2017,AZ,NAC Breda,2,1,Gewonnen
10-09-2017,Sparta Rotterdam,FC Twente,1,0,Gewonnen
10-09-2017,FC Utrecht,Roda JC Kerkrade,2,0,Gewonnen
10-09-2017,FC Groningen,VVV-Venlo,1,1,Gelijk
15-09-2017,Sparta Rotterdam,AZ,0,2,Verloren
16-09-2017,Excelsior Rotterdam,sc Heerenveen,1,2,Verloren
16-09-2017,NAC Breda,FC Groningen,2,1,Gewonnen
16-09-2017,Roda JC Kerkrade,Willem II,1,3,Verloren
16-09-2017,PEC Zwolle,Heracles Almelo,2,1,Gewonnen
17-09-2017,FC Twente,FC Utrecht,4,0,Gewonnen
17-09-2017,ADO Den Haag,Ajax,1,1,Gelijk
17-09-2017,PSV,Feyenoord,1,0,Gewonnen
17-09-2017,Vitesse,VVV-Venlo,1,1,Gelijk
23-09-2017,Willem II,sc Heerenveen,1,2,Verloren
23-09-2017,Feyenoord,NAC Breda,0,2,Verloren
23-09-2017,Heracles Almelo,Roda JC Kerkrade,2,1,Gewonnen
23-09-2017,ADO Den Haag,Sparta Rotterdam,1,0,Gewonnen
24-09-2017,FC Utrecht,PSV,1,7,Verloren
24-09-2017,Ajax,Vitesse,1,2,Verloren
24-09-2017,VVV-Venlo,PEC Zwolle,1,1,Gelijk
24-09-2017,FC Groningen,FC Twente,1,0,Gewonnen
24-09-2017,AZ,Excelsior Rotterdam,0,2,Verloren
29-09-2017,FC Twente,Heracles Almelo,2,1,Gewonnen
30-09-2017,NAC Breda,ADO Den Haag,0,1,Verloren
30-09-2017,PEC Zwolle,FC Groningen,3,2,Gewonnen
30-09-2017,PSV,Willem II,4,0,Gewonnen
30-09-2017,Excelsior Rotterdam,VVV-Venlo,0,2,Verloren
01-10-2017,AZ,Feyenoord,0,4,Verloren
01-10-2017,sc Heerenveen,Ajax,0,4,Verloren
01-10-2017,Vitesse,FC Utrecht,1,1,Gelijk
01-10-2017,Sparta Rotterdam,Roda JC Kerkrade,1,2,Verloren
14-10-2017,Ajax,Sparta Rotterdam,4,0,Gewonnen
14-10-2017,Roda JC Kerkrade,NAC Breda,1,0,Gewonnen
14-10-2017,FC Utrecht,sc Heerenveen,3,1,Gewonnen
14-10-2017,Feyenoord,PEC Zwolle,0,0,Gelijk
15-10-2017,Heracles Almelo,Vitesse,1,1,Gelijk
15-10-2017,FC Groningen,AZ,1,1,Gelijk
15-10-2017,Willem II,FC Twente,3,1,Gewonnen
15-10-2017,VVV-Venlo,PSV,2,5,Verloren
15-10-2017,ADO Den Haag,Excelsior Rotterdam,1,2,Verloren
20-10-2017,FC Groningen,Willem II,0,1,Verloren
21-10-2017,NAC Breda,PEC Zwolle,0,2,Verloren
21-10-2017,Excelsior Rotterdam,Sparta Rotterdam,1,1,Gelijk
21-10-2017,VVV-Venlo,ADO Den Haag,0,2,Verloren
21-10-2017,FC Twente,Roda JC Kerkrade,3,0,Gewonnen
22-10-2017,PSV,Heracles Almelo,3,0,Gewonnen
22-10-2017,AZ,FC Utrecht,3,0,Gewonnen
22-10-2017,Feyenoord,Ajax,1,4,Verloren
22-10-2017,sc Heerenveen,Vitesse,0,4,Verloren
27-10-2017,FC Twente,Excelsior Rotterdam,1,3,Verloren
28-10-2017,Roda JC Kerkrade,Feyenoord,1,1,Gelijk
28-10-2017,Heracles Almelo,VVV-Venlo,3,0,Gewonnen
28-10-2017,PEC Zwolle,ADO Den Haag,2,0,Gewonnen
28-10-2017,Willem II,Ajax,1,3,Verloren
