Datum,Thuis,Uit,Thuis Doelpunten,Uit Doelpunten,Uitslag
13-08-1972,FC Groningen,PSV,1,1,Gelijk
13-08-1972,Telstar,FC Amsterdam,2,1,Gewonnen
13-08-1972,ADO Den Haag,Sparta Rotterdam,1,1,Gelijk
13-08-1972,FC Twente,AZ,2,0,Gewonnen
13-08-1972,Ajax,HFC Haarlem,3,0,Gewonnen
13-08-1972,FC Den Bosch,MVV Maastricht,1,0,Gewonnen
13-08-1972,NAC Breda,Go Ahead Eagles,0,0,Gelijk
13-08-1972,Excelsior Rotterdam,FC Utrecht,0,3,Verloren
13-08-1972,Feyenoord,N.E.C.,1,0,Gewonnen
20-08-1972,AZ,FC Den Bosch,0,0,Gelijk
20-08-1972,N.E.C.,FC Groningen,1,1,Gelijk
20-08-1972,FC Amsterdam,Ajax,1,2,Verloren
20-08-1972,Go Ahead Eagles,Telstar,2,1,Gewonnen
20-08-1972,PSV,NAC Breda,5,0,Gewonnen
20-08-1972,HFC Haarlem,FC Twente,4,0,Gewonnen
20-08-1972,Sparta Rotterdam,Excelsior Rotterdam,0,1,Verloren
20-08-1972,MVV Maastricht,ADO Den Haag,4,1,Gewonnen
20-08-1972,FC Utrecht,Feyenoord,0,4,Verloren
26-08-1972,Ajax,Go Ahead Eagles,6,0,Gewonnen
27-08-1972,Telstar,PSV,0,1,Verloren
27-08-1972,Sparta Rotterdam,FC Utrecht,6,0,Gewonnen
27-08-1972,Excelsior Rotterdam,MVV Maastricht,0,0,Gelijk
27-08-1972,NAC Breda,N.E.C.,1,0,Gewonnen
27-08-1972,FC Den Bosch,HFC Haarlem,0,0,Gelijk
27-08-1972,FC Twente,FC Amsterdam,2,1,Gewonnen
27-08-1972,ADO Den Haag,AZ,4,0,Gewonnen
27-08-1972,FC Groningen,Feyenoord,1,4,Verloren
02-09-1972,Go Ahead Eagles,FC Twente,1,2,Verloren
02-09-1972,PSV,Ajax,0,3,Verloren
03-09-1972,FC Amsterdam,FC Den Bosch,3,2,Gewonnen
03-09-1972,AZ,Excelsior Rotterdam,3,1,Gewonnen
03-09-1972,N.E.C.,Telstar,2,0,Gewonnen
03-09-1972,Feyenoord,NAC Breda,3,1,Gewonnen
03-09-1972,FC Utrecht,FC Groningen,0,0,Gelijk
03-09-1972,MVV Maastricht,Sparta Rotterdam,3,2,Gewonnen
03-09-1972,HFC Haarlem,ADO Den Haag,0,0,Gelijk
08-09-1972,FC Twente,PSV,1,0,Gewonnen
10-09-1972,Ajax,N.E.C.,4,0,Gewonnen
10-09-1972,Telstar,Feyenoord,0,1,Verloren
10-09-1972,Excelsior Rotterdam,HFC Haarlem,0,1,Verloren
10-09-1972,Sparta Rotterdam,AZ,4,1,Gewonnen
10-09-1972,ADO Den Haag,FC Amsterdam,1,1,Gelijk
10-09-1972,MVV Maastricht,FC Utrecht,2,0,Gewonnen
10-09-1972,FC Den Bosch,Go Ahead Eagles,2,1,Gewonnen
10-09-1972,NAC Breda,FC Groningen,1,1,Gelijk
16-09-1972,PSV,FC Den Bosch,3,0,Gewonnen
17-09-1972,FC Amsterdam,Excelsior Rotterdam,4,0,Gewonnen
17-09-1972,HFC Haarlem,Sparta Rotterdam,0,4,Verloren
17-09-1972,FC Groningen,Telstar,0,2,Verloren
17-09-1972,AZ,MVV Maastricht,2,1,Gewonnen
17-09-1972,Feyenoord,Ajax,2,0,Gewonnen
17-09-1972,N.E.C.,FC Twente,2,0,Gewonnen
17-09-1972,FC Utrecht,NAC Breda,3,1,Gewonnen
17-09-1972,Go Ahead Eagles,ADO Den Haag,0,1,Verloren
23-09-1972,FC Twente,Feyenoord,0,0,Gelijk
24-09-1972,Ajax,FC Groningen,3,0,Gewonnen
24-09-1972,MVV Maastricht,HFC Haarlem,2,0,Gewonnen
24-09-1972,Sparta Rotterdam,FC Amsterdam,5,0,Gewonnen
24-09-1972,Telstar,NAC Breda,2,0,Gewonnen
24-09-1972,AZ,FC Utrecht,2,2,Gelijk
24-09-1972,ADO Den Haag,PSV,3,0,Gewonnen
24-09-1972,Excelsior Rotterdam,Go Ahead Eagles,0,2,Verloren
24-09-1972,FC Den Bosch,N.E.C.,0,1,Verloren
30-09-1972,Go Ahead Eagles,Sparta Rotterdam,2,0,Gewonnen
01-10-1972,PSV,Excelsior Rotterdam,2,0,Gewonnen
01-10-1972,NAC Breda,Ajax,2,0,Gewonnen
01-10-1972,FC Amsterdam,MVV Maastricht,2,0,Gewonnen
01-10-1972,FC Groningen,FC Twente,0,3,Verloren
01-10-1972,N.E.C.,ADO Den Haag,1,3,Verloren
01-10-1972,Feyenoord,FC Den Bosch,4,0,Gewonnen
01-10-1972,FC Utrecht,Telstar,1,1,Gelijk
01-10-1972,HFC Haarlem,AZ,2,0,Gewonnen
08-10-1972,Excelsior Rotterdam,N.E.C.,1,1,Gelijk
08-10-1972,FC Twente,NAC Breda,2,0,Gewonnen
08-10-1972,Sparta Rotterdam,PSV,3,0,Gewonnen
08-10-1972,FC Den Bosch,FC Groningen,1,1,Gelijk
08-10-1972,HFC Haarlem,FC Utrecht,0,2,Verloren
08-10-1972,MVV Maastricht,Go Ahead Eagles,1,1,Gelijk
08-10-1972,AZ,FC Amsterdam,1,4,Verloren
08-10-1972,ADO Den Haag,Feyenoord,3,2,Gewonnen
08-10-1972,Ajax,Telstar,9,2,Gewonnen
15-10-1972,PSV,MVV Maastricht,1,3,Verloren
15-10-1972,FC Utrecht,Ajax,0,1,Verloren
15-10-1972,Feyenoord,Excelsior Rotterdam,7,0,Gewonnen
15-10-1972,Telstar,FC Twente,0,2,Verloren
15-10-1972,N.E.C.,Sparta Rotterdam,3,3,Gelijk
15-10-1972,NAC Breda,FC Den Bosch,4,0,Gewonnen
15-10-1972,FC Amsterdam,HFC Haarlem,2,1,Gewonnen
15-10-1972,Go Ahead Eagles,AZ,1,2,Verloren
15-10-1972,FC Groningen,ADO Den Haag,1,2,Verloren
21-10-1972,FC Twente,Ajax,0,1,Verloren
22-10-1972,AZ,PSV,2,1,Gewonnen
22-10-1972,MVV Maastricht,N.E.C.,2,0,Gewonnen
22-10-1972,Sparta Rotterdam,Feyenoord,1,1,Gelijk
22-10-1972,FC Amsterdam,FC Utrecht,2,1,Gewonnen
22-10-1972,HFC Haarlem,Go Ahead Eagles,5,2,Gewonnen
22-10-1972,ADO Den Haag,NAC Breda,1,1,Gelijk
22-10-1972,Excelsior Rotterdam,FC Groningen,0,0,Gelijk
22-10-1972,FC Den Bosch,Telstar,0,1,Verloren
05-11-1972,Ajax,FC Den Bosch,9,0,Gewonnen
05-11-1972,PSV,HFC Haarlem,2,1,Gewonnen
05-11-1972,Go Ahead Eagles,FC Amsterdam,0,0,Gelijk
05-11-1972,Telstar,ADO Den Haag,4,1,Gewonnen
05-11-1972,N.E.C.,AZ,3,2,Gewonnen
05-11-1972,NAC Breda,Excelsior Rotterdam,2,1,Gewonnen
05-11-1972,Feyenoord,MVV Maastricht,2,1,Gewonnen
05-11-1972,FC Groningen,Sparta Rotterdam,1,4,Verloren
05-11-1972,FC Utrecht,FC Twente,1,2,Verloren
11-11-1972,Go Ahead Eagles,FC Utrecht,3,4,Verloren
12-11-1972,Excelsior Rotterdam,Telstar,1,1,Gelijk
12-11-1972,FC Amsterdam,PSV,1,1,Gelijk
12-11-1972,FC Den Bosch,FC Twente,0,2,Verloren
12-11-1972,AZ,Feyenoord,0,2,Verloren
12-11-1972,HFC Haarlem,N.E.C.,1,1,Gelijk
12-11-1972,ADO Den Haag,Ajax,0,1,Verloren
12-11-1972,MVV Maastricht,FC Groningen,3,0,Gewonnen
12-11-1972,Sparta Rotterdam,NAC Breda,2,0,Gewonnen
25-11-1972,FC Twente,ADO Den Haag,2,0,Gewonnen
25-11-1972,Ajax,Excelsior Rotterdam,8,0,Gewonnen
26-11-1972,Feyenoord,HFC Haarlem,1,0,Gewonnen
26-11-1972,FC Utrecht,FC Den Bosch,1,0,Gewonnen
26-11-1972,N.E.C.,FC Amsterdam,1,0,Gewonnen
26-11-1972,FC Groningen,AZ,4,2,Gewonnen
26-11-1972,Telstar,Sparta Rotterdam,0,1,Verloren
26-11-1972,PSV,Go Ahead Eagles,0,0,Gelijk
26-11-1972,NAC Breda,MVV Maastricht,1,1,Gelijk
03-12-1972,Go Ahead Eagles,N.E.C.,0,1,Verloren
03-12-1972,ADO Den Haag,FC Den Bosch,0,0,Gelijk
03-12-1972,Excelsior Rotterdam,FC Twente,0,0,Gelijk
03-12-1972,PSV,FC Utrecht,5,1,Gewonnen
03-12-1972,MVV Maastricht,Telstar,4,0,Gewonnen
03-12-1972,AZ,NAC Breda,2,2,Gelijk
03-12-1972,HFC Haarlem,FC Groningen,1,1,Gelijk
03-12-1972,FC Amsterdam,Feyenoord,1,3,Verloren
03-12-1972,Sparta Rotterdam,Ajax,3,1,Gewonnen
17-12-1972,FC Den Bosch,Excelsior Rotterdam,0,0,Gelijk
17-12-1972,Feyenoord,Go Ahead Eagles,2,1,Gewonnen
17-12-1972,N.E.C.,PSV,1,1,Gelijk
17-12-1972,Ajax,MVV Maastricht,4,0,Gewonnen
17-12-1972,ADO Den Haag,FC Utrecht,1,1,Gelijk
17-12-1972,FC Twente,Sparta Rotterdam,0,1,Verloren
17-12-1972,NAC Breda,HFC Haarlem,1,1,Gelijk
17-12-1972,FC Groningen,FC Amsterdam,4,0,Gewonnen
17-12-1972,Telstar,AZ,0,0,Gelijk
07-01-1973,FC Utrecht,N.E.C.,2,0,Gewonnen
07-01-1973,Sparta Rotterdam,FC Den Bosch,3,1,Gewonnen
07-01-1973,MVV Maastricht,FC Twente,1,0,Gewonnen
07-01-1973,FC Amsterdam,NAC Breda,0,0,Gelijk
07-01-1973,Go Ahead Eagles,FC Groningen,0,0,Gelijk
07-01-1973,PSV,Feyenoord,0,1,Verloren
07-01-1973,AZ,Ajax,0,5,Verloren
07-01-1973,Excelsior Rotterdam,ADO Den Haag,0,2,Verloren
07-01-1973,HFC Haarlem,Telstar,1,2,Verloren
14-01-1973,Sparta Rotterdam,ADO Den Haag,3,1,Gewonnen
14-01-1973,AZ,FC Twente,2,2,Gelijk
14-01-1973,N.E.C.,Feyenoord,2,3,Verloren
14-01-1973,FC Utrecht,Excelsior Rotterdam,2,0,Gewonnen
14-01-1973,MVV Maastricht,FC Den Bosch,1,1,Gelijk
14-01-1973,FC Amsterdam,Telstar,2,0,Gewonnen
14-01-1973,PSV,FC Groningen,0,0,Gelijk
14-01-1973,HFC Haarlem,Ajax,0,4,Verloren
14-01-1973,Go Ahead Eagles,NAC Breda,3,0,Gewonnen
20-01-1973,Excelsior Rotterdam,Sparta Rotterdam,0,4,Verloren
20-01-1973,Ajax,FC Amsterdam,2,1,Gewonnen
21-01-1973,FC Den Bosch,AZ,1,2,Verloren
21-01-1973,NAC Breda,PSV,1,2,Verloren
21-01-1973,Telstar,Go Ahead Eagles,3,0,Gewonnen
21-01-1973,FC Twente,HFC Haarlem,1,1,Gelijk
21-01-1973,Feyenoord,FC Utrecht,2,1,Gewonnen
21-01-1973,FC Groningen,N.E.C.,1,1,Gelijk
21-01-1973,ADO Den Haag,MVV Maastricht,1,1,Gelijk
04-02-1973,FC Amsterdam,FC Twente,1,1,Gelijk
04-02-1973,HFC Haarlem,FC Den Bosch,2,1,Gewonnen
04-02-1973,MVV Maastricht,Excelsior Rotterdam,3,0,Gewonnen
04-02-1973,PSV,Telstar,3,0,Gewonnen
04-02-1973,N.E.C.,NAC Breda,0,2,Verloren
04-02-1973,AZ,ADO Den Haag,0,1,Verloren
04-02-1973,FC Utrecht,Sparta Rotterdam,1,5,Verloren
04-02-1973,Feyenoord,FC Groningen,5,1,Gewonnen
04-02-1973,Go Ahead Eagles,Ajax,0,1,Verloren
10-02-1973,Ajax,PSV,3,1,Gewonnen
11-02-1973,Excelsior Rotterdam,AZ,1,0,Gewonnen
11-02-1973,Telstar,N.E.C.,3,1,Gewonnen
11-02-1973,ADO Den Haag,HFC Haarlem,3,0,Gewonnen
11-02-1973,FC Twente,Go Ahead Eagles,3,0,Gewonnen
11-02-1973,FC Den Bosch,FC Amsterdam,0,0,Gelijk
11-02-1973,Sparta Rotterdam,MVV Maastricht,4,0,Gewonnen
11-02-1973,NAC Breda,Feyenoord,0,5,Verloren
11-02-1973,FC Groningen,FC Utrecht,2,1,Gewonnen
18-02-1973,FC Twente,FC Groningen,4,2,Gewonnen
18-02-1973,MVV Maastricht,AZ,1,0,Gewonnen
18-02-1973,FC Den Bosch,PSV,1,4,Verloren
25-02-1973,FC Amsterdam,ADO Den Haag,0,2,Verloren
25-02-1973,HFC Haarlem,Excelsior Rotterdam,2,0,Gewonnen
25-02-1973,N.E.C.,Ajax,0,4,Verloren
25-02-1973,AZ,Sparta Rotterdam,1,0,Gewonnen
25-02-1973,Go Ahead Eagles,FC Den Bosch,1,0,Gewonnen
25-02-1973,FC Utrecht,MVV Maastricht,1,1,Gelijk
02-03-1973,FC Twente,N.E.C.,2,0,Gewonnen
03-03-1973,Ajax,Feyenoord,2,1,Gewonnen
04-03-1973,Telstar,FC Groningen,5,1,Gewonnen
04-03-1973,Excelsior Rotterdam,FC Amsterdam,2,3,Verloren
04-03-1973,Sparta Rotterdam,HFC Haarlem,4,1,Gewonnen
04-03-1973,ADO Den Haag,Go Ahead Eagles,2,0,Gewonnen
04-03-1973,NAC Breda,FC Utrecht,0,3,Verloren
09-03-1973,PSV,ADO Den Haag,0,0,Gelijk
10-03-1973,N.E.C.,FC Den Bosch,7,0,Gewonnen
11-03-1973,FC Utrecht,AZ,2,0,Gewonnen
11-03-1973,FC Amsterdam,Sparta Rotterdam,4,2,Gewonnen
11-03-1973,Feyenoord,FC Twente,1,3,Verloren
11-03-1973,Go Ahead Eagles,Excelsior Rotterdam,2,1,Gewonnen
11-03-1973,HFC Haarlem,MVV Maastricht,3,2,Gewonnen
11-03-1973,FC Groningen,Ajax,0,2,Verloren
11-03-1973,NAC Breda,Telstar,0,1,Verloren
17-03-1973,Ajax,NAC Breda,4,0,Gewonnen
18-03-1973,Telstar,FC Utrecht,0,1,Verloren
18-03-1973,AZ,HFC Haarlem,2,1,Gewonnen
18-03-1973,FC Den Bosch,Feyenoord,0,2,Verloren
18-03-1973,ADO Den Haag,N.E.C.,1,0,Gewonnen
18-03-1973,MVV Maastricht,FC Amsterdam,0,3,Verloren
18-03-1973,Sparta Rotterdam,Go Ahead Eagles,1,0,Gewonnen
18-03-1973,Excelsior Rotterdam,PSV,2,3,Verloren
24-03-1973,Go Ahead Eagles,MVV Maastricht,2,2,Gelijk
24-03-1973,FC Amsterdam,AZ,0,3,Verloren
25-03-1973,N.E.C.,Excelsior Rotterdam,2,1,Gewonnen
25-03-1973,FC Groningen,FC Den Bosch,4,2,Gewonnen
25-03-1973,Telstar,Ajax,0,1,Verloren
25-03-1973,NAC Breda,FC Twente,0,1,Verloren
25-03-1973,Feyenoord,ADO Den Haag,2,0,Gewonnen
25-03-1973,FC Utrecht,HFC Haarlem,1,1,Gelijk
25-03-1973,PSV,Sparta Rotterdam,2,1,Gewonnen
31-03-1973,Excelsior Rotterdam,Feyenoord,1,6,Verloren
01-04-1973,FC Den Bosch,NAC Breda,2,0,Gewonnen
01-04-1973,Sparta Rotterdam,N.E.C.,2,2,Gelijk
01-04-1973,HFC Haarlem,FC Amsterdam,1,4,Verloren
01-04-1973,FC Twente,Telstar,2,0,Gewonnen
01-04-1973,ADO Den Haag,FC Groningen,3,0,Gewonnen
01-04-1973,MVV Maastricht,PSV,0,1,Verloren
01-04-1973,AZ,Go Ahead Eagles,1,1,Gelijk
01-04-1973,Ajax,FC Utrecht,3,1,Gewonnen
07-04-1973,Ajax,FC Twente,1,0,Gewonnen
08-04-1973,Go Ahead Eagles,HFC Haarlem,0,4,Verloren
08-04-1973,PSV,AZ,1,0,Gewonnen
08-04-1973,Telstar,FC Den Bosch,3,1,Gewonnen
08-04-1973,FC Groningen,Excelsior Rotterdam,1,1,Gelijk
08-04-1973,NAC Breda,ADO Den Haag,1,2,Verloren
08-04-1973,N.E.C.,MVV Maastricht,0,0,Gelijk
08-04-1973,Feyenoord,Sparta Rotterdam,3,3,Gelijk
08-04-1973,FC Utrecht,FC Amsterdam,2,0,Gewonnen
15-04-1973,HFC Haarlem,PSV,1,1,Gelijk
15-04-1973,AZ,N.E.C.,0,0,Gelijk
15-04-1973,FC Amsterdam,Go Ahead Eagles,0,1,Verloren
15-04-1973,FC Den Bosch,Ajax,1,2,Verloren
15-04-1973,ADO Den Haag,Telstar,1,0,Gewonnen
15-04-1973,MVV Maastricht,Feyenoord,1,2,Verloren
15-04-1973,Sparta Rotterdam,FC Groningen,2,0,Gewonnen
15-04-1973,Excelsior Rotterdam,NAC Breda,2,0,Gewonnen
15-04-1973,FC Twente,FC Utrecht,3,1,Gewonnen
18-04-1973,FC Groningen,NAC Breda,1,0,Gewonnen
18-04-1973,Feyenoord,Telstar,2,0,Gewonnen
18-04-1973,PSV,FC Twente,0,1,Verloren
21-04-1973,Ajax,ADO Den Haag,5,0,Gewonnen
22-04-1973,FC Twente,FC Den Bosch,2,0,Gewonnen
23-04-1973,FC Groningen,MVV Maastricht,1,4,Verloren
23-04-1973,Telstar,Excelsior Rotterdam,1,3,Verloren
23-04-1973,PSV,FC Amsterdam,2,0,Gewonnen
23-04-1973,NAC Breda,Sparta Rotterdam,0,1,Verloren
23-04-1973,FC Utrecht,Go Ahead Eagles,1,0,Gewonnen
23-04-1973,N.E.C.,HFC Haarlem,2,1,Gewonnen
23-04-1973,Feyenoord,AZ,2,1,Gewonnen
29-04-1973,MVV Maastricht,NAC Breda,3,0,Gewonnen
29-04-1973,AZ,FC Groningen,1,1,Gelijk
29-04-1973,ADO Den Haag,FC Twente,0,4,Verloren
29-04-1973,FC Amsterdam,N.E.C.,1,1,Gelijk
29-04-1973,HFC Haarlem,Feyenoord,0,0,Gelijk
29-04-1973,Excelsior Rotterdam,Ajax,0,1,Verloren
29-04-1973,FC Den Bosch,FC Utrecht,3,0,Gewonnen
29-04-1973,Go Ahead Eagles,PSV,1,0,Gewonnen
29-04-1973,Sparta Rotterdam,Telstar,2,1,Gewonnen
06-05-1973,FC Den Bosch,ADO Den Haag,2,1,Gewonnen
06-05-1973,Telstar,MVV Maastricht,2,1,Gewonnen
06-05-1973,NAC Breda,AZ,3,0,Gewonnen
06-05-1973,Ajax,Sparta Rotterdam,4,2,Gewonnen
06-05-1973,N.E.C.,Go Ahead Eagles,1,1,Gelijk
06-05-1973,FC Twente,Excelsior Rotterdam,2,0,Gewonnen
06-05-1973,Feyenoord,FC Amsterdam,7,2,Gewonnen
06-05-1973,FC Groningen,HFC Haarlem,4,1,Gewonnen
