Datum,Thuis,Uit,Thuis Doelpunten,Uit Doelpunten,Uitslag
28-08-1985,Fortuna Sittard,FC Groningen,2,1,Gewonnen
28-08-1985,Ajax,PSV,2,4,Verloren
28-08-1985,FC Twente,AZ,2,1,Gewonnen
28-08-1985,FC Den Bosch,VVV-Venlo,4,0,Gewonnen
28-08-1985,HFC Haarlem,Heracles Almelo,5,2,Gewonnen
28-08-1985,N.E.C.,Excelsior Rotterdam,0,1,Verloren
31-08-1985,AZ,Sparta Rotterdam,0,1,Verloren
31-08-1985,VVV-Venlo,Fortuna Sittard,0,3,Verloren
31-08-1985,MVV Maastricht,Excelsior Rotterdam,2,1,Gewonnen
31-08-1985,Heracles Almelo,FC Den Bosch,0,3,Verloren
31-08-1985,PSV,FC Twente,4,0,Gewonnen
31-08-1985,Go Ahead Eagles,FC Utrecht,4,3,Gewonnen
01-09-1985,Roda JC Kerkrade,HFC Haarlem,0,0,Gelijk
01-09-1985,Feyenoord,N.E.C.,1,0,Gewonnen
01-09-1985,FC Groningen,Ajax,2,1,Gewonnen
07-09-1985,N.E.C.,MVV Maastricht,1,1,Gelijk
07-09-1985,Fortuna Sittard,Heracles Almelo,1,0,Gewonnen
08-09-1985,Excelsior Rotterdam,AZ,1,0,Gewonnen
08-09-1985,FC Twente,FC Groningen,1,0,Gewonnen
08-09-1985,Ajax,VVV-Venlo,7,1,Gewonnen
08-09-1985,FC Utrecht,Feyenoord,0,2,Verloren
08-09-1985,FC Den Bosch,Roda JC Kerkrade,2,2,Gelijk
08-09-1985,Sparta Rotterdam,PSV,1,1,Gelijk
08-09-1985,HFC Haarlem,Go Ahead Eagles,2,1,Gewonnen
14-09-1985,PSV,Excelsior Rotterdam,4,0,Gewonnen
14-09-1985,Go Ahead Eagles,FC Den Bosch,2,1,Gewonnen
14-09-1985,AZ,MVV Maastricht,2,1,Gewonnen
14-09-1985,VVV-Venlo,FC Twente,1,1,Gelijk
15-09-1985,Roda JC Kerkrade,Fortuna Sittard,2,3,Verloren
15-09-1985,FC Utrecht,N.E.C.,4,1,Gewonnen
15-09-1985,Feyenoord,HFC Haarlem,2,0,Gewonnen
15-09-1985,Heracles Almelo,Ajax,1,8,Verloren
15-09-1985,FC Groningen,Sparta Rotterdam,2,2,Gelijk
20-09-1985,MVV Maastricht,PSV,0,6,Verloren
21-09-1985,N.E.C.,AZ,1,1,Gelijk
21-09-1985,Fortuna Sittard,Go Ahead Eagles,4,0,Gewonnen
22-09-1985,FC Twente,Heracles Almelo,0,3,Verloren
22-09-1985,HFC Haarlem,FC Utrecht,3,0,Gewonnen
22-09-1985,Excelsior Rotterdam,FC Groningen,1,2,Verloren
22-09-1985,Sparta Rotterdam,VVV-Venlo,1,3,Verloren
22-09-1985,FC Den Bosch,Feyenoord,1,1,Gelijk
22-09-1985,Ajax,Roda JC Kerkrade,6,0,Gewonnen
28-09-1985,Heracles Almelo,Sparta Rotterdam,0,0,Gelijk
28-09-1985,PSV,AZ,4,0,Gewonnen
28-09-1985,VVV-Venlo,Excelsior Rotterdam,1,0,Gewonnen
29-09-1985,HFC Haarlem,N.E.C.,4,1,Gewonnen
29-09-1985,Go Ahead Eagles,Ajax,1,2,Verloren
29-09-1985,FC Groningen,MVV Maastricht,3,1,Gewonnen
29-09-1985,Roda JC Kerkrade,FC Twente,5,0,Gewonnen
29-09-1985,FC Utrecht,FC Den Bosch,1,1,Gelijk
29-09-1985,Feyenoord,Fortuna Sittard,3,1,Gewonnen
05-10-1985,AZ,FC Groningen,1,1,Gelijk
05-10-1985,MVV Maastricht,VVV-Venlo,3,1,Gewonnen
05-10-1985,N.E.C.,PSV,2,5,Verloren
06-10-1985,Ajax,Feyenoord,1,2,Verloren
06-10-1985,Fortuna Sittard,FC Utrecht,1,1,Gelijk
06-10-1985,FC Den Bosch,HFC Haarlem,3,0,Gewonnen
06-10-1985,Sparta Rotterdam,Roda JC Kerkrade,2,4,Verloren
06-10-1985,FC Twente,Go Ahead Eagles,0,0,Gelijk
06-10-1985,Excelsior Rotterdam,Heracles Almelo,3,0,Gewonnen
19-10-1985,Heracles Almelo,MVV Maastricht,0,2,Verloren
19-10-1985,VVV-Venlo,AZ,4,0,Gewonnen
19-10-1985,Go Ahead Eagles,Sparta Rotterdam,0,0,Gelijk
20-10-1985,FC Groningen,PSV,1,6,Verloren
20-10-1985,Feyenoord,FC Twente,2,1,Gewonnen
20-10-1985,FC Utrecht,Ajax,1,0,Gewonnen
20-10-1985,Roda JC Kerkrade,Excelsior Rotterdam,3,1,Gewonnen
20-10-1985,HFC Haarlem,Fortuna Sittard,0,0,Gelijk
20-10-1985,FC Den Bosch,N.E.C.,2,0,Gewonnen
26-10-1985,MVV Maastricht,Roda JC Kerkrade,1,1,Gelijk
26-10-1985,AZ,Heracles Almelo,2,0,Gewonnen
26-10-1985,PSV,VVV-Venlo,3,0,Gewonnen
26-10-1985,N.E.C.,FC Groningen,2,1,Gewonnen
27-10-1985,Ajax,HFC Haarlem,5,1,Gewonnen
27-10-1985,Excelsior Rotterdam,Go Ahead Eagles,0,1,Verloren
27-10-1985,FC Twente,FC Utrecht,2,1,Gewonnen
27-10-1985,Sparta Rotterdam,Feyenoord,2,5,Verloren
27-10-1985,Fortuna Sittard,FC Den Bosch,0,2,Verloren
02-11-1985,Fortuna Sittard,N.E.C.,0,2,Verloren
02-11-1985,VVV-Venlo,FC Groningen,0,1,Verloren
02-11-1985,Go Ahead Eagles,MVV Maastricht,3,1,Gewonnen
02-11-1985,Heracles Almelo,PSV,0,2,Verloren
03-11-1985,Roda JC Kerkrade,AZ,6,0,Gewonnen
03-11-1985,FC Den Bosch,Ajax,0,3,Verloren
03-11-1985,Feyenoord,Excelsior Rotterdam,2,1,Gewonnen
03-11-1985,HFC Haarlem,FC Twente,3,0,Gewonnen
03-11-1985,FC Utrecht,Sparta Rotterdam,2,0,Gewonnen
09-11-1985,N.E.C.,VVV-Venlo,1,0,Gewonnen
09-11-1985,MVV Maastricht,Feyenoord,1,1,Gelijk
09-11-1985,AZ,Go Ahead Eagles,2,1,Gewonnen
09-11-1985,PSV,Roda JC Kerkrade,5,0,Gewonnen
10-11-1985,FC Twente,FC Den Bosch,2,1,Gewonnen
10-11-1985,Excelsior Rotterdam,FC Utrecht,0,1,Verloren
10-11-1985,Ajax,Fortuna Sittard,4,1,Gewonnen
13-11-1985,Roda JC Kerkrade,FC Groningen,2,0,Gewonnen
13-11-1985,Go Ahead Eagles,PSV,1,3,Verloren
13-11-1985,FC Den Bosch,Sparta Rotterdam,0,0,Gelijk
13-11-1985,FC Utrecht,MVV Maastricht,3,0,Gewonnen
13-11-1985,Heracles Almelo,VVV-Venlo,0,2,Verloren
13-11-1985,Fortuna Sittard,FC Twente,2,1,Gewonnen
13-11-1985,HFC Haarlem,Excelsior Rotterdam,2,3,Verloren
13-11-1985,Ajax,N.E.C.,2,0,Gewonnen
13-11-1985,Feyenoord,AZ,3,4,Verloren
17-11-1985,Sparta Rotterdam,FC Twente,2,0,Gewonnen
26-11-1985,FC Groningen,Heracles Almelo,1,0,Gewonnen
30-11-1985,MVV Maastricht,HFC Haarlem,0,2,Verloren
30-11-1985,Heracles Almelo,N.E.C.,2,2,Gelijk
30-11-1985,VVV-Venlo,Roda JC Kerkrade,2,1,Gewonnen
01-12-1985,FC Twente,Ajax,1,8,Verloren
01-12-1985,Excelsior Rotterdam,FC Den Bosch,1,1,Gelijk
01-12-1985,PSV,Feyenoord,5,0,Gewonnen
01-12-1985,FC Groningen,Go Ahead Eagles,3,1,Gewonnen
01-12-1985,Sparta Rotterdam,Fortuna Sittard,2,2,Gelijk
07-12-1985,Go Ahead Eagles,VVV-Venlo,2,1,Gewonnen
08-12-1985,HFC Haarlem,AZ,2,3,Verloren
08-12-1985,Roda JC Kerkrade,Heracles Almelo,4,1,Gewonnen
08-12-1985,FC Den Bosch,MVV Maastricht,4,3,Gewonnen
08-12-1985,Fortuna Sittard,Excelsior Rotterdam,3,0,Gewonnen
08-12-1985,Ajax,Sparta Rotterdam,9,0,Gewonnen
08-12-1985,FC Utrecht,PSV,0,3,Verloren
08-12-1985,N.E.C.,FC Twente,0,2,Verloren
08-12-1985,Feyenoord,FC Groningen,4,1,Gewonnen
14-12-1985,Go Ahead Eagles,Heracles Almelo,2,2,Gelijk
15-12-1985,FC Den Bosch,AZ,0,0,Gelijk
15-12-1985,FC Twente,Sparta Rotterdam,2,2,Gelijk
15-12-1985,N.E.C.,Roda JC Kerkrade,1,2,Verloren
15-12-1985,Ajax,Excelsior Rotterdam,3,0,Gewonnen
15-12-1985,FC Utrecht,FC Groningen,1,0,Gewonnen
15-12-1985,HFC Haarlem,PSV,0,2,Verloren
15-12-1985,Feyenoord,VVV-Venlo,2,3,Verloren
15-12-1985,Fortuna Sittard,MVV Maastricht,3,2,Gewonnen
21-12-1985,PSV,FC Den Bosch,2,1,Gewonnen
21-12-1985,AZ,Fortuna Sittard,1,1,Gelijk
21-12-1985,MVV Maastricht,Ajax,1,4,Verloren
22-12-1985,Heracles Almelo,Feyenoord,2,5,Verloren
22-12-1985,FC Groningen,HFC Haarlem,3,0,Gewonnen
22-12-1985,Roda JC Kerkrade,Go Ahead Eagles,5,0,Gewonnen
22-12-1985,Excelsior Rotterdam,FC Twente,2,2,Gelijk
22-12-1985,Sparta Rotterdam,N.E.C.,3,2,Gewonnen
22-12-1985,VVV-Venlo,FC Utrecht,1,0,Gewonnen
02-02-1986,Sparta Rotterdam,Excelsior Rotterdam,3,1,Gewonnen
02-02-1986,Ajax,AZ,8,2,Gewonnen
02-02-1986,HFC Haarlem,VVV-Venlo,6,3,Gewonnen
02-02-1986,FC Utrecht,Heracles Almelo,0,2,Verloren
02-02-1986,Feyenoord,Roda JC Kerkrade,1,0,Gewonnen
02-02-1986,FC Den Bosch,FC Groningen,1,0,Gewonnen
02-02-1986,N.E.C.,Go Ahead Eagles,0,3,Verloren
05-02-1986,Ajax,MVV Maastricht,2,1,Gewonnen
08-03-1986,MVV Maastricht,AZ,0,0,Gelijk
09-03-1986,Ajax,Heracles Almelo,7,0,Gewonnen
09-03-1986,Fortuna Sittard,Roda JC Kerkrade,2,1,Gewonnen
09-03-1986,Excelsior Rotterdam,PSV,0,1,Verloren
09-03-1986,FC Den Bosch,Go Ahead Eagles,1,0,Gewonnen
09-03-1986,Sparta Rotterdam,FC Groningen,3,3,Gelijk
15-03-1986,MVV Maastricht,Sparta Rotterdam,4,2,Gewonnen
15-03-1986,AZ,FC Twente,1,0,Gewonnen
16-03-1986,Heracles Almelo,HFC Haarlem,2,2,Gelijk
16-03-1986,PSV,Ajax,1,1,Gelijk
16-03-1986,Excelsior Rotterdam,N.E.C.,3,0,Gewonnen
16-03-1986,FC Groningen,Fortuna Sittard,3,0,Gewonnen
16-03-1986,Roda JC Kerkrade,FC Utrecht,3,3,Gelijk
16-03-1986,VVV-Venlo,FC Den Bosch,3,1,Gewonnen
16-03-1986,Go Ahead Eagles,Feyenoord,1,3,Verloren
18-03-1986,FC Twente,MVV Maastricht,4,1,Gewonnen
18-03-1986,AZ,FC Utrecht,4,1,Gewonnen
22-03-1986,HFC Haarlem,Roda JC Kerkrade,0,0,Gelijk
22-03-1986,Fortuna Sittard,VVV-Venlo,1,1,Gelijk
23-03-1986,Sparta Rotterdam,AZ,0,0,Gelijk
23-03-1986,FC Utrecht,Go Ahead Eagles,0,0,Gelijk
23-03-1986,Excelsior Rotterdam,MVV Maastricht,1,0,Gewonnen
23-03-1986,Ajax,FC Groningen,1,0,Gewonnen
23-03-1986,FC Den Bosch,Heracles Almelo,4,0,Gewonnen
23-03-1986,FC Twente,PSV,1,3,Verloren
25-03-1986,VVV-Venlo,Sparta Rotterdam,0,1,Verloren
25-03-1986,FC Utrecht,HFC Haarlem,0,0,Gelijk
25-03-1986,Feyenoord,FC Den Bosch,1,1,Gelijk
25-03-1986,Go Ahead Eagles,Fortuna Sittard,1,0,Gewonnen
25-03-1986,Roda JC Kerkrade,Ajax,2,1,Gewonnen
25-03-1986,FC Groningen,Excelsior Rotterdam,2,0,Gewonnen
25-03-1986,AZ,N.E.C.,1,0,Gewonnen
25-03-1986,PSV,MVV Maastricht,3,0,Gewonnen
25-03-1986,Heracles Almelo,FC Twente,0,0,Gelijk
29-03-1986,AZ,PSV,0,1,Verloren
29-03-1986,Sparta Rotterdam,Heracles Almelo,6,1,Gewonnen
29-03-1986,Excelsior Rotterdam,VVV-Venlo,0,0,Gelijk
29-03-1986,MVV Maastricht,FC Groningen,0,0,Gelijk
29-03-1986,FC Twente,Roda JC Kerkrade,1,1,Gelijk
29-03-1986,N.E.C.,HFC Haarlem,0,2,Verloren
29-03-1986,FC Den Bosch,FC Utrecht,1,1,Gelijk
29-03-1986,Ajax,Go Ahead Eagles,5,0,Gewonnen
31-03-1986,HFC Haarlem,FC Den Bosch,4,1,Gewonnen
31-03-1986,PSV,N.E.C.,2,0,Gewonnen
31-03-1986,FC Groningen,AZ,1,0,Gewonnen
31-03-1986,FC Utrecht,Fortuna Sittard,1,0,Gewonnen
31-03-1986,Feyenoord,Ajax,3,1,Gewonnen
31-03-1986,Heracles Almelo,Excelsior Rotterdam,1,2,Verloren
31-03-1986,Go Ahead Eagles,FC Twente,3,3,Gelijk
05-04-1986,N.E.C.,FC Den Bosch,1,2,Verloren
05-04-1986,MVV Maastricht,Heracles Almelo,1,0,Gewonnen
05-04-1986,PSV,FC Groningen,0,0,Gelijk
05-04-1986,Fortuna Sittard,HFC Haarlem,4,0,Gewonnen
05-04-1986,AZ,VVV-Venlo,0,0,Gelijk
06-04-1986,FC Twente,Feyenoord,0,4,Verloren
06-04-1986,Ajax,FC Utrecht,3,0,Gewonnen
06-04-1986,Excelsior Rotterdam,Roda JC Kerkrade,0,1,Verloren
06-04-1986,Sparta Rotterdam,Go Ahead Eagles,2,1,Gewonnen
09-04-1986,N.E.C.,Feyenoord,3,1,Gewonnen
12-04-1986,VVV-Venlo,PSV,0,3,Verloren
12-04-1986,Heracles Almelo,AZ,1,1,Gelijk
12-04-1986,Go Ahead Eagles,Excelsior Rotterdam,4,0,Gewonnen
13-04-1986,Feyenoord,Sparta Rotterdam,4,3,Gewonnen
13-04-1986,HFC Haarlem,Ajax,1,2,Verloren
13-04-1986,FC Den Bosch,Fortuna Sittard,2,2,Gelijk
13-04-1986,FC Utrecht,FC Twente,2,2,Gelijk
13-04-1986,FC Groningen,N.E.C.,2,0,Gewonnen
13-04-1986,Roda JC Kerkrade,MVV Maastricht,3,0,Gewonnen
15-04-1986,FC Twente,VVV-Venlo,1,0,Gewonnen
15-04-1986,N.E.C.,FC Utrecht,1,2,Verloren
15-04-1986,Sparta Rotterdam,HFC Haarlem,0,4,Verloren
15-04-1986,Fortuna Sittard,PSV,2,2,Gelijk
19-04-1986,Go Ahead Eagles,HFC Haarlem,0,0,Gelijk
19-04-1986,MVV Maastricht,N.E.C.,0,1,Verloren
19-04-1986,Heracles Almelo,Fortuna Sittard,0,3,Verloren
19-04-1986,PSV,Sparta Rotterdam,1,1,Gelijk
19-04-1986,AZ,Excelsior Rotterdam,1,0,Gewonnen
20-04-1986,VVV-Venlo,Ajax,1,4,Verloren
20-04-1986,FC Groningen,FC Twente,5,1,Gewonnen
20-04-1986,Roda JC Kerkrade,FC Den Bosch,0,0,Gelijk
20-04-1986,Feyenoord,FC Utrecht,2,0,Gewonnen
23-04-1986,Roda JC Kerkrade,Sparta Rotterdam,2,0,Gewonnen
23-04-1986,VVV-Venlo,MVV Maastricht,1,0,Gewonnen
26-04-1986,AZ,Roda JC Kerkrade,4,3,Gewonnen
26-04-1986,N.E.C.,Fortuna Sittard,0,0,Gelijk
26-04-1986,MVV Maastricht,Go Ahead Eagles,0,2,Verloren
27-04-1986,FC Twente,HFC Haarlem,0,0,Gelijk
27-04-1986,Excelsior Rotterdam,Feyenoord,2,1,Gewonnen
27-04-1986,Ajax,FC Den Bosch,4,1,Gewonnen
27-04-1986,PSV,Heracles Almelo,5,0,Gewonnen
27-04-1986,FC Groningen,VVV-Venlo,3,4,Verloren
27-04-1986,Sparta Rotterdam,FC Utrecht,3,2,Gewonnen
03-05-1986,Go Ahead Eagles,AZ,1,1,Gelijk
03-05-1986,Heracles Almelo,FC Groningen,0,4,Verloren
03-05-1986,VVV-Venlo,N.E.C.,0,3,Verloren
04-05-1986,FC Utrecht,Excelsior Rotterdam,0,0,Gelijk
04-05-1986,Feyenoord,MVV Maastricht,1,2,Verloren
04-05-1986,Fortuna Sittard,Ajax,1,4,Verloren
04-05-1986,Roda JC Kerkrade,PSV,1,4,Verloren
04-05-1986,FC Den Bosch,FC Twente,2,1,Gewonnen
04-05-1986,HFC Haarlem,Sparta Rotterdam,1,2,Verloren
08-05-1986,HFC Haarlem,Feyenoord,1,1,Gelijk
10-05-1986,PSV,Go Ahead Eagles,8,2,Gewonnen
10-05-1986,VVV-Venlo,Heracles Almelo,3,1,Gewonnen
10-05-1986,MVV Maastricht,FC Utrecht,2,1,Gewonnen
11-05-1986,Sparta Rotterdam,FC Den Bosch,3,0,Gewonnen
11-05-1986,Excelsior Rotterdam,HFC Haarlem,0,0,Gelijk
11-05-1986,AZ,Feyenoord,2,2,Gelijk
11-05-1986,FC Twente,Fortuna Sittard,3,1,Gewonnen
11-05-1986,FC Groningen,Roda JC Kerkrade,3,2,Gewonnen
11-05-1986,N.E.C.,Ajax,0,0,Gelijk
19-05-1986,HFC Haarlem,MVV Maastricht,1,1,Gelijk
19-05-1986,N.E.C.,Heracles Almelo,3,0,Gewonnen
19-05-1986,FC Den Bosch,Excelsior Rotterdam,0,0,Gelijk
19-05-1986,Fortuna Sittard,Sparta Rotterdam,0,0,Gelijk
19-05-1986,Roda JC Kerkrade,VVV-Venlo,3,1,Gewonnen
19-05-1986,Go Ahead Eagles,FC Groningen,2,1,Gewonnen
19-05-1986,Ajax,FC Twente,6,0,Gewonnen
19-05-1986,Feyenoord,PSV,2,3,Verloren
21-05-1986,FC Utrecht,AZ,1,2,Verloren
23-05-1986,Fortuna Sittard,Feyenoord,1,1,Gelijk
25-05-1986,Heracles Almelo,Roda JC Kerkrade,1,8,Verloren
25-05-1986,Excelsior Rotterdam,Fortuna Sittard,3,0,Gewonnen
25-05-1986,FC Twente,N.E.C.,1,2,Verloren
25-05-1986,FC Groningen,Feyenoord,4,1,Gewonnen
25-05-1986,PSV,FC Utrecht,1,1,Gelijk
25-05-1986,VVV-Venlo,Go Ahead Eagles,1,2,Verloren
25-05-1986,MVV Maastricht,FC Den Bosch,2,1,Gewonnen
25-05-1986,AZ,HFC Haarlem,1,1,Gelijk
25-05-1986,Sparta Rotterdam,Ajax,3,1,Gewonnen
