Datum,Thuis,Uit,Thuis Doelpunten,Uit Doelpunten,Uitslag
15-12-1999,Ajax,PSV,1,3,Verloren
16-12-1999,Feyenoord,De Graafschap,0,0,Gelijk
18-12-1999,AZ,N.E.C.,1,1,Gelijk
18-12-1999,FC Twente,Roda JC Kerkrade,2,1,Gewonnen
18-12-1999,Fortuna Sittard,Vitesse,3,3,Gelijk
18-12-1999,PSV,sc Heerenveen,0,1,Verloren
18-12-1999,Willem II,Sparta Rotterdam,0,0,Gelijk
19-12-1999,FC Utrecht,Feyenoord,3,4,Verloren
19-12-1999,De Graafschap,Ajax,1,1,Gelijk
21-12-1999,MVV Maastricht,PSV,0,2,Verloren
26-01-2000,Vitesse,FC Den Bosch,1,0,Gewonnen
29-01-2000,De Graafschap,SC Cambuur,3,1,Gewonnen
29-01-2000,Sparta Rotterdam,sc Heerenveen,2,1,Gewonnen
01-02-2000,MVV Maastricht,Roda JC Kerkrade,0,0,Gelijk
02-02-2000,FC Twente,AZ,4,1,Gewonnen
02-02-2000,RKC Waalwijk,Willem II,1,0,Gewonnen
02-02-2000,Vitesse,De Graafschap,3,1,Gewonnen
02-02-2000,SC Cambuur,N.E.C.,0,0,Gelijk
02-02-2000,sc Heerenveen,Ajax,1,1,Gelijk
03-02-2000,PSV,Feyenoord,0,1,Verloren
04-02-2000,FC Utrecht,MVV Maastricht,2,0,Gewonnen
05-02-2000,N.E.C.,De Graafschap,2,3,Verloren
05-02-2000,Willem II,FC Twente,1,1,Gelijk
05-02-2000,sc Heerenveen,AZ,3,0,Gewonnen
05-02-2000,Sparta Rotterdam,Vitesse,1,1,Gelijk
06-02-2000,FC Den Bosch,PSV,2,6,Verloren
06-02-2000,Ajax,SC Cambuur,3,1,Gewonnen
06-02-2000,RKC Waalwijk,Fortuna Sittard,0,3,Verloren
06-02-2000,Feyenoord,Roda JC Kerkrade,2,1,Gewonnen
09-02-2000,FC Twente,RKC Waalwijk,1,0,Gewonnen
09-02-2000,Fortuna Sittard,Feyenoord,2,3,Verloren
09-02-2000,MVV Maastricht,FC Den Bosch,2,0,Gewonnen
09-02-2000,Willem II,N.E.C.,3,1,Gewonnen
09-02-2000,AZ,Sparta Rotterdam,4,0,Gewonnen
10-02-2000,Roda JC Kerkrade,FC Utrecht,3,2,Gewonnen
10-02-2000,PSV,Ajax,4,0,Gewonnen
12-02-2000,N.E.C.,AZ,1,2,Verloren
12-02-2000,SC Cambuur,Fortuna Sittard,0,0,Gelijk
13-02-2000,FC Den Bosch,FC Twente,0,0,Gelijk
13-02-2000,Ajax,Willem II,3,1,Gewonnen
13-02-2000,Vitesse,Feyenoord,3,3,Gelijk
13-02-2000,De Graafschap,FC Utrecht,1,2,Verloren
13-02-2000,sc Heerenveen,PSV,0,3,Verloren
15-02-2000,SC Cambuur,Sparta Rotterdam,0,1,Verloren
18-02-2000,Fortuna Sittard,FC Twente,2,2,Gelijk
19-02-2000,N.E.C.,RKC Waalwijk,3,1,Gewonnen
19-02-2000,MVV Maastricht,Sparta Rotterdam,2,2,Gelijk
19-02-2000,FC Den Bosch,Roda JC Kerkrade,2,2,Gelijk
19-02-2000,PSV,Vitesse,3,2,Gewonnen
20-02-2000,Ajax,De Graafschap,2,1,Gewonnen
20-02-2000,Willem II,Feyenoord,2,1,Gewonnen
20-02-2000,FC Utrecht,sc Heerenveen,2,2,Gelijk
22-02-2000,AZ,SC Cambuur,4,0,Gewonnen
25-02-2000,Roda JC Kerkrade,PSV,1,2,Verloren
26-02-2000,Fortuna Sittard,Willem II,2,0,Gewonnen
26-02-2000,Feyenoord,MVV Maastricht,3,0,Gewonnen
27-02-2000,Sparta Rotterdam,N.E.C.,1,0,Gewonnen
27-02-2000,FC Utrecht,AZ,3,3,Gelijk
27-02-2000,RKC Waalwijk,Vitesse,1,1,Gelijk
27-02-2000,FC Twente,sc Heerenveen,2,0,Gewonnen
29-02-2000,Roda JC Kerkrade,SC Cambuur,3,1,Gewonnen
03-03-2000,Vitesse,Roda JC Kerkrade,2,0,Gewonnen
03-03-2000,AZ,Willem II,2,2,Gelijk
04-03-2000,SC Cambuur,MVV Maastricht,2,2,Gelijk
05-03-2000,FC Twente,Ajax,0,0,Gelijk
05-03-2000,N.E.C.,FC Utrecht,0,1,Verloren
05-03-2000,Sparta Rotterdam,RKC Waalwijk,3,1,Gewonnen
05-03-2000,De Graafschap,FC Den Bosch,3,0,Gewonnen
05-03-2000,sc Heerenveen,Feyenoord,3,0,Gewonnen
10-03-2000,N.E.C.,Fortuna Sittard,1,2,Verloren
10-03-2000,AZ,RKC Waalwijk,4,0,Gewonnen
11-03-2000,Willem II,sc Heerenveen,2,3,Verloren
11-03-2000,FC Twente,SC Cambuur,1,0,Gewonnen
11-03-2000,Roda JC Kerkrade,Sparta Rotterdam,4,1,Gewonnen
11-03-2000,MVV Maastricht,De Graafschap,0,2,Verloren
11-03-2000,Feyenoord,FC Den Bosch,3,0,Gewonnen
12-03-2000,PSV,FC Utrecht,2,1,Gewonnen
15-03-2000,Fortuna Sittard,Ajax,2,0,Gewonnen
17-03-2000,SC Cambuur,Feyenoord,2,3,Verloren
17-03-2000,N.E.C.,Willem II,2,1,Gewonnen
18-03-2000,sc Heerenveen,MVV Maastricht,3,1,Gewonnen
18-03-2000,PSV,De Graafschap,6,0,Gewonnen
19-03-2000,RKC Waalwijk,Roda JC Kerkrade,2,2,Gelijk
19-03-2000,Sparta Rotterdam,Fortuna Sittard,2,3,Verloren
19-03-2000,FC Utrecht,Vitesse,2,0,Gewonnen
19-03-2000,Ajax,FC Twente,0,1,Verloren
24-03-2000,Fortuna Sittard,MVV Maastricht,3,1,Gewonnen
24-03-2000,Willem II,PSV,0,0,Gelijk
24-03-2000,AZ,FC Den Bosch,2,0,Gewonnen
25-03-2000,De Graafschap,RKC Waalwijk,2,0,Gewonnen
25-03-2000,SC Cambuur,Roda JC Kerkrade,2,2,Gelijk
25-03-2000,Vitesse,sc Heerenveen,3,1,Gewonnen
26-03-2000,Ajax,N.E.C.,5,2,Gewonnen
26-03-2000,FC Twente,FC Utrecht,4,2,Gewonnen
26-03-2000,Feyenoord,Sparta Rotterdam,1,2,Verloren
31-03-2000,FC Den Bosch,Willem II,1,1,Gelijk
31-03-2000,Roda JC Kerkrade,Ajax,3,0,Gewonnen
31-03-2000,sc Heerenveen,N.E.C.,1,0,Gewonnen
01-04-2000,PSV,AZ,5,1,Gewonnen
01-04-2000,De Graafschap,Fortuna Sittard,1,0,Gewonnen
01-04-2000,MVV Maastricht,Vitesse,0,2,Verloren
02-04-2000,Sparta Rotterdam,FC Twente,1,1,Gelijk
02-04-2000,FC Utrecht,SC Cambuur,1,2,Verloren
02-04-2000,RKC Waalwijk,Feyenoord,2,2,Gelijk
07-04-2000,AZ,De Graafschap,2,0,Gewonnen
07-04-2000,N.E.C.,Roda JC Kerkrade,0,0,Gelijk
07-04-2000,Fortuna Sittard,PSV,0,4,Verloren
08-04-2000,FC Twente,MVV Maastricht,1,2,Verloren
08-04-2000,SC Cambuur,FC Den Bosch,1,2,Verloren
08-04-2000,Willem II,Vitesse,0,4,Verloren
09-04-2000,RKC Waalwijk,sc Heerenveen,0,1,Verloren
09-04-2000,Feyenoord,FC Utrecht,1,2,Verloren
09-04-2000,Ajax,Sparta Rotterdam,3,2,Gewonnen
14-04-2000,FC Utrecht,Sparta Rotterdam,3,1,Gewonnen
15-04-2000,sc Heerenveen,Fortuna Sittard,3,0,Gewonnen
15-04-2000,MVV Maastricht,RKC Waalwijk,0,1,Verloren
15-04-2000,Roda JC Kerkrade,Willem II,3,4,Verloren
15-04-2000,Vitesse,FC Twente,4,1,Gewonnen
16-04-2000,FC Den Bosch,N.E.C.,1,1,Gelijk
16-04-2000,PSV,SC Cambuur,1,0,Gewonnen
16-04-2000,Ajax,AZ,4,1,Gewonnen
16-04-2000,De Graafschap,Feyenoord,0,1,Verloren
19-04-2000,FC Den Bosch,Ajax,1,1,Gelijk
21-04-2000,FC Twente,PSV,1,3,Verloren
21-04-2000,AZ,MVV Maastricht,2,0,Gewonnen
21-04-2000,Fortuna Sittard,FC Utrecht,3,0,Gewonnen
22-04-2000,Willem II,De Graafschap,5,3,Gewonnen
22-04-2000,sc Heerenveen,Roda JC Kerkrade,5,1,Gewonnen
22-04-2000,Sparta Rotterdam,SC Cambuur,1,2,Verloren
23-04-2000,N.E.C.,Vitesse,1,0,Gewonnen
23-04-2000,Feyenoord,Ajax,1,1,Gelijk
23-04-2000,RKC Waalwijk,FC Den Bosch,1,1,Gelijk
28-04-2000,Roda JC Kerkrade,FC Twente,3,2,Gewonnen
30-04-2000,FC Utrecht,Willem II,1,1,Gelijk
30-04-2000,SC Cambuur,sc Heerenveen,0,2,Verloren
30-04-2000,FC Den Bosch,Fortuna Sittard,0,2,Verloren
30-04-2000,MVV Maastricht,N.E.C.,2,0,Gewonnen
30-04-2000,De Graafschap,Sparta Rotterdam,2,3,Verloren
30-04-2000,PSV,RKC Waalwijk,7,1,Gewonnen
30-04-2000,Vitesse,Ajax,3,0,Gewonnen
30-04-2000,Feyenoord,AZ,5,3,Gewonnen
07-05-2000,N.E.C.,Feyenoord,0,2,Verloren
07-05-2000,Willem II,SC Cambuur,1,4,Verloren
07-05-2000,FC Twente,De Graafschap,4,0,Gewonnen
07-05-2000,Fortuna Sittard,Roda JC Kerkrade,1,2,Verloren
07-05-2000,Ajax,MVV Maastricht,1,0,Gewonnen
07-05-2000,RKC Waalwijk,FC Utrecht,2,0,Gewonnen
07-05-2000,Sparta Rotterdam,PSV,0,2,Verloren
07-05-2000,AZ,Vitesse,0,1,Verloren
07-05-2000,sc Heerenveen,FC Den Bosch,1,1,Gelijk
14-05-2000,Vitesse,Fortuna Sittard,2,2,Gelijk
14-05-2000,FC Utrecht,Ajax,3,1,Gewonnen
14-05-2000,PSV,N.E.C.,2,0,Gewonnen
14-05-2000,De Graafschap,sc Heerenveen,1,1,Gelijk
14-05-2000,Feyenoord,FC Twente,1,1,Gelijk
14-05-2000,FC Den Bosch,Sparta Rotterdam,7,0,Gewonnen
14-05-2000,MVV Maastricht,Willem II,1,1,Gelijk
14-05-2000,Roda JC Kerkrade,AZ,3,2,Gewonnen
14-05-2000,SC Cambuur,RKC Waalwijk,2,1,Gewonnen
