Datum,Thuis,Uit,Thuis Doelpunten,Uit Doelpunten,Uitslag
10-08-2018,PEC Zwolle,sc Heerenveen,2,3,Verloren
11-08-2018,Ajax,Heracles Almelo,1,1,Gelijk
11-08-2018,Willem II,VVV-Venlo,0,1,Verloren
11-08-2018,PSV,FC Utrecht,4,0,Gewonnen
11-08-2018,SBV Excelsior,Fortuna Sittard,1,1,Gelijk
12-08-2018,ADO Den Haag,FC Emmen,1,2,Verloren
12-08-2018,De Graafschap,Feyenoord,2,0,Gewonnen
12-08-2018,Vitesse,FC Groningen,5,1,Gewonnen
12-08-2018,AZ,NAC Breda,5,0,Gewonnen
17-08-2018,FC Groningen,Willem II,0,1,Verloren
18-08-2018,NAC Breda,De Graafschap,3,0,Gewonnen
18-08-2018,VVV-Venlo,Ajax,0,1,Verloren
18-08-2018,Fortuna Sittard,PSV,1,2,Verloren
18-08-2018,Heracles Almelo,ADO Den Haag,4,2,Gewonnen
19-08-2018,FC Utrecht,PEC Zwolle,2,0,Gewonnen
19-08-2018,FC Emmen,AZ,1,4,Verloren
19-08-2018,Feyenoord,SBV Excelsior,3,0,Gewonnen
19-08-2018,sc Heerenveen,Vitesse,1,1,Gelijk
24-08-2018,ADO Den Haag,Fortuna Sittard,3,1,Gewonnen
25-08-2018,De Graafschap,FC Groningen,0,1,Verloren
25-08-2018,Ajax,FC Emmen,5,0,Gewonnen
25-08-2018,NAC Breda,SBV Excelsior,0,2,Verloren
25-08-2018,PEC Zwolle,PSV,1,2,Verloren
26-08-2018,Willem II,Heracles Almelo,5,0,Gewonnen
26-08-2018,FC Utrecht,VVV-Venlo,1,1,Gelijk
26-08-2018,sc Heerenveen,Feyenoord,3,5,Verloren
26-08-2018,AZ,Vitesse,0,0,Gelijk
31-08-2018,FC Emmen,De Graafschap,1,1,Gelijk
01-09-2018,VVV-Venlo,sc Heerenveen,1,1,Gelijk
01-09-2018,SBV Excelsior,ADO Den Haag,2,4,Verloren
01-09-2018,PSV,Willem II,6,1,Gewonnen
01-09-2018,Fortuna Sittard,FC Utrecht,1,1,Gelijk
02-09-2018,FC Groningen,PEC Zwolle,0,1,Verloren
02-09-2018,Vitesse,Ajax,0,4,Verloren
02-09-2018,Heracles Almelo,AZ,3,2,Gewonnen
02-09-2018,Feyenoord,NAC Breda,4,2,Gewonnen
15-09-2018,ADO Den Haag,PSV,0,7,Verloren
15-09-2018,De Graafschap,VVV-Venlo,1,2,Verloren
15-09-2018,Willem II,SBV Excelsior,2,2,Gelijk
15-09-2018,Ajax,FC Groningen,3,0,Gewonnen
16-09-2018,AZ,Feyenoord,1,1,Gelijk
16-09-2018,sc Heerenveen,Heracles Almelo,3,5,Verloren
16-09-2018,NAC Breda,Fortuna Sittard,2,3,Verloren
16-09-2018,FC Utrecht,FC Emmen,1,2,Verloren
16-09-2018,PEC Zwolle,Vitesse,0,2,Verloren
21-09-2018,Heracles Almelo,De Graafschap,4,0,Gewonnen
22-09-2018,Fortuna Sittard,Willem II,4,4,Gelijk
22-09-2018,VVV-Venlo,NAC Breda,3,0,Gewonnen
22-09-2018,SBV Excelsior,sc Heerenveen,3,3,Gelijk
22-09-2018,Vitesse,ADO Den Haag,1,1,Gelijk
23-09-2018,Feyenoord,FC Utrecht,1,0,Gewonnen
23-09-2018,FC Groningen,AZ,1,3,Verloren
23-09-2018,FC Emmen,PEC Zwolle,0,1,Verloren
23-09-2018,PSV,Ajax,3,0,Gewonnen
29-09-2018,sc Heerenveen,ADO Den Haag,1,1,Gelijk
29-09-2018,NAC Breda,PSV,0,2,Verloren
29-09-2018,Fortuna Sittard,Ajax,0,2,Verloren
29-09-2018,SBV Excelsior,VVV-Venlo,1,0,Gewonnen
30-09-2018,De Graafschap,Willem II,2,1,Gewonnen
30-09-2018,Heracles Almelo,FC Emmen,2,1,Gewonnen
30-09-2018,FC Groningen,FC Utrecht,1,1,Gelijk
30-09-2018,AZ,PEC Zwolle,2,2,Gelijk
30-09-2018,Feyenoord,Vitesse,2,1,Gewonnen
05-10-2018,FC Utrecht,NAC Breda,2,1,Gewonnen
