Datum,Thuis,Uit,Thuis Doelpunten,Uit Doelpunten,Uitslag
15-08-2003,Roda JC,PSV,2,2,Gelijk
16-08-2003,Willem II,AZ,1,0,Gewonnen
16-08-2003,RKC Waalwijk,ADO Den Haag,1,0,Gewonnen
16-08-2003,FC Twente,RBC Roosendaal,3,1,Gewonnen
17-08-2003,Vitesse,Ajax,1,2,Verloren
17-08-2003,FC Volendam,sc Heerenveen,0,1,Verloren
17-08-2003,Feyenoord,NEC,2,1,Gewonnen
17-08-2003,FC Utrecht,FC Zwolle,1,0,Gewonnen
17-08-2003,FC Groningen,NAC Breda,1,0,Gewonnen
22-08-2003,AZ,FC Twente,3,0,Gewonnen
23-08-2003,ADO Den Haag,FC Utrecht,1,1,Gelijk
23-08-2003,NAC Breda,Vitesse,2,0,Gewonnen
23-08-2003,RBC Roosendaal,Ajax,0,1,Verloren
23-08-2003,PSV,Willem II,6,1,Gewonnen
23-08-2003,sc Heerenveen,Feyenoord,1,0,Gewonnen
24-08-2003,FC Volendam,FC Groningen,3,0,Gewonnen
24-08-2003,NEC,Roda JC,1,3,Verloren
24-08-2003,FC Zwolle,RKC Waalwijk,0,3,Verloren
29-08-2003,Willem II,sc Heerenveen,2,0,Gewonnen
29-08-2003,Vitesse,AZ,1,2,Verloren
30-08-2003,Roda JC,RBC Roosendaal,0,2,Verloren
30-08-2003,FC Twente,PSV,0,2,Verloren
31-08-2003,Feyenoord,NAC Breda,2,1,Gewonnen
31-08-2003,FC Groningen,ADO Den Haag,2,0,Gewonnen
31-08-2003,RKC Waalwijk,FC Volendam,3,0,Gewonnen
31-08-2003,FC Utrecht,NEC,0,1,Verloren
31-08-2003,Ajax,FC Zwolle,1,0,Gewonnen
12-09-2003,ADO Den Haag,FC Volendam,1,1,Gelijk
13-09-2003,RBC Roosendaal,Vitesse,1,1,Gelijk
13-09-2003,PSV,FC Utrecht,2,1,Gewonnen
13-09-2003,FC Zwolle,Roda JC,0,0,Gelijk
13-09-2003,sc Heerenveen,FC Groningen,1,0,Gewonnen
13-09-2003,Ajax,RKC Waalwijk,4,1,Gewonnen
14-09-2003,AZ,Feyenoord,2,2,Gelijk
14-09-2003,NAC Breda,Willem II,1,1,Gelijk
14-09-2003,NEC,FC Twente,2,1,Gewonnen
19-09-2003,FC Volendam,NEC,2,3,Verloren
20-09-2003,ADO Den Haag,RBC Roosendaal,1,2,Verloren
20-09-2003,Willem II,FC Zwolle,2,1,Gewonnen
20-09-2003,FC Twente,RKC Waalwijk,2,1,Gewonnen
20-09-2003,AZ,sc Heerenveen,3,1,Gewonnen
20-09-2003,Vitesse,Roda JC,1,1,Gelijk
21-09-2003,Feyenoord,PSV,1,3,Verloren
21-09-2003,FC Groningen,FC Utrecht,1,1,Gelijk
21-09-2003,NAC Breda,Ajax,4,2,Gewonnen
27-09-2003,RBC Roosendaal,FC Volendam,1,1,Gelijk
27-09-2003,sc Heerenveen,FC Twente,3,0,Gewonnen
27-09-2003,PSV,AZ,0,1,Verloren
28-09-2003,NEC,ADO Den Haag,1,2,Verloren
28-09-2003,Roda JC,FC Groningen,0,0,Gelijk
28-09-2003,FC Zwolle,Feyenoord,0,3,Verloren
28-09-2003,Ajax,Willem II,6,0,Gewonnen
28-09-2003,FC Utrecht,Vitesse,1,3,Verloren
28-09-2003,RKC Waalwijk,NAC Breda,2,0,Gewonnen
03-10-2003,Vitesse,FC Twente,3,5,Verloren
04-10-2003,ADO Den Haag,PSV,0,4,Verloren
04-10-2003,sc Heerenveen,RKC Waalwijk,1,0,Gewonnen
04-10-2003,NAC Breda,FC Utrecht,1,2,Verloren
04-10-2003,Willem II,Roda JC,0,2,Verloren
04-10-2003,AZ,NEC,2,0,Gewonnen
05-10-2003,FC Groningen,Ajax,1,3,Verloren
05-10-2003,FC Volendam,FC Zwolle,2,2,Gelijk
05-10-2003,Feyenoord,RBC Roosendaal,2,0,Gewonnen
17-10-2003,Ajax,FC Volendam,5,1,Gewonnen
18-10-2003,RBC Roosendaal,Willem II,0,0,Gelijk
18-10-2003,PSV,sc Heerenveen,2,0,Gewonnen
18-10-2003,RKC Waalwijk,Vitesse,2,2,Gelijk
19-10-2003,Roda JC,Feyenoord,1,1,Gelijk
19-10-2003,FC Utrecht,AZ,0,3,Verloren
19-10-2003,FC Twente,FC Groningen,5,3,Gewonnen
19-10-2003,NEC,NAC Breda,0,3,Verloren
19-10-2003,FC Zwolle,ADO Den Haag,1,2,Verloren
24-10-2003,FC Volendam,Roda JC,2,1,Gewonnen
25-10-2003,sc Heerenveen,NEC,1,2,Verloren
25-10-2003,ADO Den Haag,NAC Breda,1,1,Gelijk
25-10-2003,FC Groningen,Vitesse,2,1,Gewonnen
25-10-2003,AZ,FC Zwolle,4,0,Gewonnen
25-10-2003,RKC Waalwijk,RBC Roosendaal,1,2,Verloren
26-10-2003,Feyenoord,Willem II,2,1,Gewonnen
26-10-2003,PSV,Ajax,2,2,Gelijk
26-10-2003,FC Twente,FC Utrecht,2,2,Gelijk
31-10-2003,Roda JC,ADO Den Haag,5,1,Gewonnen
01-11-2003,RBC Roosendaal,NEC,1,0,Gewonnen
01-11-2003,NAC Breda,PSV,1,3,Verloren
01-11-2003,Vitesse,FC Volendam,2,2,Gelijk
01-11-2003,Ajax,AZ,3,2,Gewonnen
02-11-2003,FC Zwolle,FC Twente,1,0,Gewonnen
02-11-2003,FC Groningen,Feyenoord,3,3,Gelijk
02-11-2003,FC Utrecht,sc Heerenveen,2,1,Gewonnen
02-11-2003,Willem II,RKC Waalwijk,4,1,Gewonnen
07-11-2003,Vitesse,Willem II,2,2,Gelijk
08-11-2003,PSV,RBC Roosendaal,1,1,Gelijk
08-11-2003,sc Heerenveen,FC Zwolle,1,1,Gelijk
08-11-2003,Roda JC,FC Twente,2,1,Gewonnen
08-11-2003,NAC Breda,AZ,1,2,Verloren
09-11-2003,FC Volendam,Feyenoord,1,3,Verloren
09-11-2003,ADO Den Haag,Ajax,1,4,Verloren
09-11-2003,FC Utrecht,RKC Waalwijk,1,0,Gewonnen
09-11-2003,NEC,FC Groningen,2,3,Verloren
21-11-2003,RKC Waalwijk,FC Groningen,1,1,Gelijk
22-11-2003,FC Zwolle,NAC Breda,0,2,Verloren
22-11-2003,Willem II,FC Volendam,6,0,Gewonnen
22-11-2003,Feyenoord,Vitesse,3,0,Gewonnen
22-11-2003,AZ,Roda JC,1,5,Verloren
22-11-2003,NEC,PSV,2,3,Verloren
23-11-2003,FC Twente,ADO Den Haag,4,0,Gewonnen
23-11-2003,Ajax,sc Heerenveen,3,1,Gewonnen
23-11-2003,RBC Roosendaal,FC Utrecht,1,1,Gelijk
28-11-2003,FC Groningen,RBC Roosendaal,2,0,Gewonnen
29-11-2003,Willem II,NEC,3,0,Gewonnen
29-11-2003,ADO Den Haag,Vitesse,1,1,Gelijk
29-11-2003,FC Zwolle,PSV,0,4,Verloren
29-11-2003,FC Twente,NAC Breda,2,1,Gewonnen
30-11-2003,Ajax,Feyenoord,2,0,Gewonnen
30-11-2003,RKC Waalwijk,AZ,1,1,Gelijk
30-11-2003,FC Utrecht,Roda JC,3,1,Gewonnen
03-12-2003,AZ,FC Groningen,2,1,Gewonnen
03-12-2003,FC Volendam,FC Twente,2,0,Gewonnen
03-12-2003,sc Heerenveen,ADO Den Haag,2,0,Gewonnen
06-12-2003,Willem II,FC Utrecht,0,2,Verloren
