Datum,Thuis,Uit,Thuis Doelpunten,Uit Doelpunten,Uitslag
08-08-2014,PEC Zwolle,FC Utrecht,2,0,Gewonnen
09-08-2014,sc Heerenveen,FC Dordrecht,1,2,Verloren
09-08-2014,NAC Breda,SBV Excelsior,1,1,Gelijk
09-08-2014,SC Cambuur,FC Twente,1,1,Gelijk
09-08-2014,Heracles Almelo,AZ,0,3,Verloren
10-08-2014,ADO Den Haag,Feyenoord,0,1,Verloren
10-08-2014,Ajax,Vitesse,4,1,Gewonnen
10-08-2014,Go Ahead Eagles,FC Groningen,2,3,Verloren
10-08-2014,Willem II,PSV,1,3,Verloren
15-08-2014,Feyenoord,sc Heerenveen,1,1,Gelijk
16-08-2014,PSV,NAC Breda,6,1,Gewonnen
16-08-2014,FC Twente,ADO Den Haag,2,2,Gelijk
16-08-2014,FC Dordrecht,PEC Zwolle,1,2,Verloren
16-08-2014,Vitesse,SC Cambuur,2,2,Gelijk
17-08-2014,AZ,Ajax,1,3,Verloren
17-08-2014,FC Utrecht,Willem II,2,1,Gewonnen
17-08-2014,SBV Excelsior,Go Ahead Eagles,3,2,Gewonnen
17-08-2014,FC Groningen,Heracles Almelo,3,1,Gewonnen
22-08-2014,Heracles Almelo,SC Cambuur,0,1,Verloren
23-08-2014,Willem II,AZ,3,0,Gewonnen
23-08-2014,sc Heerenveen,SBV Excelsior,2,0,Gewonnen
23-08-2014,Go Ahead Eagles,FC Dordrecht,0,0,Gelijk
24-08-2014,PEC Zwolle,Vitesse,2,1,Gewonnen
24-08-2014,Feyenoord,FC Utrecht,1,2,Verloren
24-08-2014,NAC Breda,FC Twente,1,1,Gelijk
24-08-2014,ADO Den Haag,FC Groningen,3,0,Gewonnen
24-08-2014,Ajax,PSV,1,3,Verloren
29-08-2014,Go Ahead Eagles,Willem II,1,0,Gewonnen
30-08-2014,SC Cambuur,ADO Den Haag,3,2,Gewonnen
30-08-2014,SBV Excelsior,Heracles Almelo,3,1,Gewonnen
30-08-2014,FC Dordrecht,AZ,1,3,Verloren
30-08-2014,sc Heerenveen,FC Utrecht,3,1,Gewonnen
31-08-2014,PSV,Vitesse,2,0,Gewonnen
31-08-2014,NAC Breda,PEC Zwolle,3,1,Gewonnen
31-08-2014,FC Groningen,Ajax,2,0,Gewonnen
31-08-2014,FC Twente,Feyenoord,0,0,Gelijk
13-09-2014,Ajax,Heracles Almelo,2,1,Gewonnen
13-09-2014,FC Twente,Go Ahead Eagles,2,1,Gewonnen
13-09-2014,AZ,sc Heerenveen,0,1,Verloren
13-09-2014,PEC Zwolle,PSV,3,1,Gewonnen
13-09-2014,Feyenoord,Willem II,1,2,Verloren
14-09-2014,FC Utrecht,ADO Den Haag,0,0,Gelijk
14-09-2014,Vitesse,SBV Excelsior,3,1,Gewonnen
14-09-2014,SC Cambuur,FC Groningen,3,0,Gewonnen
14-09-2014,FC Dordrecht,NAC Breda,0,1,Verloren
19-09-2014,Willem II,NAC Breda,2,1,Gewonnen
20-09-2014,SBV Excelsior,FC Dordrecht,1,1,Gelijk
20-09-2014,ADO Den Haag,Go Ahead Eagles,1,1,Gelijk
20-09-2014,Vitesse,sc Heerenveen,1,1,Gelijk
21-09-2014,Heracles Almelo,FC Twente,1,4,Verloren
21-09-2014,PSV,SC Cambuur,4,0,Gewonnen
21-09-2014,AZ,PEC Zwolle,1,0,Gewonnen
21-09-2014,Feyenoord,Ajax,0,1,Verloren
21-09-2014,FC Utrecht,FC Groningen,1,0,Gewonnen
27-09-2014,FC Dordrecht,Vitesse,2,6,Verloren
27-09-2014,NAC Breda,Ajax,2,5,Verloren
27-09-2014,PEC Zwolle,Heracles Almelo,4,2,Gewonnen
27-09-2014,ADO Den Haag,AZ,2,3,Verloren
27-09-2014,Go Ahead Eagles,Feyenoord,0,4,Verloren
28-09-2014,SBV Excelsior,SC Cambuur,1,1,Gelijk
28-09-2014,FC Groningen,Willem II,1,0,Gewonnen
28-09-2014,FC Twente,FC Utrecht,3,1,Gewonnen
28-09-2014,sc Heerenveen,PSV,1,0,Gewonnen
03-10-2014,Vitesse,ADO Den Haag,6,1,Gewonnen
04-10-2014,Heracles Almelo,NAC Breda,6,1,Gewonnen
04-10-2014,SC Cambuur,FC Dordrecht,4,1,Gewonnen
04-10-2014,Willem II,sc Heerenveen,2,1,Gewonnen
04-10-2014,FC Utrecht,Go Ahead Eagles,2,3,Verloren
05-10-2014,PSV,SBV Excelsior,3,0,Gewonnen
05-10-2014,AZ,FC Twente,2,2,Gelijk
05-10-2014,Feyenoord,FC Groningen,4,0,Gewonnen
