Datum,Thuis,Uit,Thuis Doelpunten,Uit Doelpunten,Uitslag
12-08-1967,Fortuna '54,GVAV,0,2,Verloren
13-08-1967,Sparta Rotterdam,DOS,3,0,Gewonnen
13-08-1967,Ajax,Go Ahead Eagles,2,0,Gewonnen
13-08-1967,MVV Maastricht,Sittardia,6,4,Gewonnen
13-08-1967,N.E.C.,Telstar,2,0,Gewonnen
13-08-1967,FC Twente,AFC DWS,1,3,Verloren
13-08-1967,PSV,FC Volendam,1,1,Gelijk
13-08-1967,NAC Breda,ADO Den Haag,0,0,Gelijk
13-08-1967,Xerxes/DHC,Feyenoord,0,3,Verloren
20-08-1967,Feyenoord,Sparta Rotterdam,3,1,Gewonnen
20-08-1967,Telstar,Ajax,0,3,Verloren
20-08-1967,Go Ahead Eagles,NAC Breda,6,0,Gewonnen
20-08-1967,AFC DWS,PSV,1,2,Verloren
20-08-1967,DOS,N.E.C.,2,2,Gelijk
20-08-1967,ADO Den Haag,Fortuna '54,0,0,Gelijk
20-08-1967,FC Volendam,Xerxes/DHC,4,1,Gewonnen
20-08-1967,GVAV,MVV Maastricht,2,2,Gelijk
20-08-1967,Sittardia,FC Twente,2,1,Gewonnen
27-08-1967,Ajax,DOS,4,0,Gewonnen
27-08-1967,ADO Den Haag,GVAV,3,3,Gelijk
27-08-1967,Sparta Rotterdam,FC Volendam,1,1,Gelijk
27-08-1967,PSV,Sittardia,4,1,Gewonnen
27-08-1967,N.E.C.,Feyenoord,0,5,Verloren
27-08-1967,NAC Breda,Telstar,2,1,Gewonnen
27-08-1967,Fortuna '54,Go Ahead Eagles,1,1,Gelijk
27-08-1967,Xerxes/DHC,AFC DWS,1,2,Verloren
27-08-1967,FC Twente,MVV Maastricht,2,1,Gewonnen
03-09-1967,Telstar,Fortuna '54,3,1,Gewonnen
03-09-1967,Go Ahead Eagles,ADO Den Haag,0,4,Verloren
03-09-1967,DOS,NAC Breda,0,0,Gelijk
03-09-1967,Feyenoord,Ajax,1,0,Gewonnen
03-09-1967,AFC DWS,Sparta Rotterdam,1,0,Gewonnen
03-09-1967,GVAV,FC Twente,2,2,Gelijk
03-09-1967,MVV Maastricht,PSV,0,0,Gelijk
03-09-1967,FC Volendam,N.E.C.,0,0,Gelijk
03-09-1967,Sittardia,Xerxes/DHC,1,1,Gelijk
10-09-1967,Sparta Rotterdam,Sittardia,5,0,Gewonnen
10-09-1967,Ajax,FC Volendam,7,1,Gewonnen
10-09-1967,ADO Den Haag,Telstar,2,1,Gewonnen
10-09-1967,Go Ahead Eagles,GVAV,3,1,Gewonnen
10-09-1967,Fortuna '54,DOS,2,2,Gelijk
10-09-1967,NAC Breda,Feyenoord,0,3,Verloren
10-09-1967,PSV,FC Twente,1,2,Verloren
10-09-1967,Xerxes/DHC,MVV Maastricht,2,1,Gewonnen
10-09-1967,N.E.C.,AFC DWS,2,2,Gelijk
17-09-1967,Feyenoord,Fortuna '54,6,0,Gewonnen
17-09-1967,DOS,ADO Den Haag,2,2,Gelijk
17-09-1967,Telstar,Go Ahead Eagles,2,1,Gewonnen
17-09-1967,FC Volendam,NAC Breda,2,1,Gewonnen
17-09-1967,GVAV,PSV,2,1,Gewonnen
17-09-1967,FC Twente,Xerxes/DHC,2,0,Gewonnen
17-09-1967,MVV Maastricht,Sparta Rotterdam,0,0,Gelijk
17-09-1967,Sittardia,N.E.C.,1,3,Verloren
24-09-1967,Ajax,Sittardia,4,0,Gewonnen
24-09-1967,ADO Den Haag,Feyenoord,3,6,Verloren
24-09-1967,Telstar,GVAV,0,3,Verloren
24-09-1967,Sparta Rotterdam,FC Twente,0,0,Gelijk
24-09-1967,Go Ahead Eagles,DOS,7,1,Gewonnen
24-09-1967,NAC Breda,AFC DWS,1,0,Gewonnen
24-09-1967,Fortuna '54,FC Volendam,5,0,Gewonnen
24-09-1967,Xerxes/DHC,PSV,1,2,Verloren
24-09-1967,N.E.C.,MVV Maastricht,4,2,Gewonnen
01-10-1967,Feyenoord,Go Ahead Eagles,3,1,Gewonnen
01-10-1967,AFC DWS,Fortuna '54,2,0,Gewonnen
01-10-1967,DOS,Telstar,4,0,Gewonnen
01-10-1967,FC Volendam,ADO Den Haag,0,0,Gelijk
01-10-1967,PSV,Sparta Rotterdam,1,5,Verloren
01-10-1967,GVAV,Xerxes/DHC,1,1,Gelijk
01-10-1967,MVV Maastricht,Ajax,0,4,Verloren
01-10-1967,FC Twente,N.E.C.,1,0,Gewonnen
01-10-1967,Sittardia,NAC Breda,0,2,Verloren
08-10-1967,Telstar,Feyenoord,1,2,Verloren
08-10-1967,Go Ahead Eagles,FC Volendam,3,1,Gewonnen
08-10-1967,ADO Den Haag,AFC DWS,3,1,Gewonnen
08-10-1967,Sparta Rotterdam,Xerxes/DHC,3,0,Gewonnen
08-10-1967,DOS,GVAV,2,2,Gelijk
08-10-1967,N.E.C.,PSV,4,0,Gewonnen
08-10-1967,NAC Breda,MVV Maastricht,1,1,Gelijk
08-10-1967,Fortuna '54,Sittardia,2,1,Gewonnen
15-10-1967,AFC DWS,Go Ahead Eagles,1,3,Verloren
15-10-1967,Feyenoord,DOS,5,0,Gewonnen
15-10-1967,GVAV,Sparta Rotterdam,0,1,Verloren
15-10-1967,FC Twente,NAC Breda,3,1,Gewonnen
15-10-1967,Sittardia,ADO Den Haag,2,2,Gelijk
15-10-1967,FC Volendam,Telstar,0,2,Verloren
15-10-1967,Xerxes/DHC,N.E.C.,2,1,Gewonnen
15-10-1967,MVV Maastricht,Fortuna '54,2,0,Gewonnen
