Datum,Thuis,Uit,Thuis Doelpunten,Uit Doelpunten,Uitslag
14-08-1992,Fortuna Sittard,MVV Maastricht,1,1,Gelijk
15-08-1992,Go Ahead Eagles,SC Cambuur,1,1,Gelijk
15-08-1992,PSV,Roda JC Kerkrade,2,0,Gewonnen
16-08-1992,FC Volendam,Vitesse,1,1,Gelijk
16-08-1992,FC Twente,Feyenoord,0,5,Verloren
16-08-1992,FC Groningen,Willem II,1,1,Gelijk
16-08-1992,FC Utrecht,FC Den Bosch,1,1,Gelijk
16-08-1992,Sparta Rotterdam,RKC Waalwijk,0,0,Gelijk
16-08-1992,FC Dordrecht,Ajax,0,3,Verloren
22-08-1992,SC Cambuur,Sparta Rotterdam,0,0,Gelijk
22-08-1992,MVV Maastricht,FC Utrecht,0,3,Verloren
22-08-1992,Willem II,FC Twente,0,1,Verloren
22-08-1992,FC Den Bosch,FC Dordrecht,2,0,Gewonnen
23-08-1992,Roda JC Kerkrade,FC Volendam,1,0,Gewonnen
23-08-1992,Vitesse,FC Groningen,0,0,Gelijk
23-08-1992,Feyenoord,Fortuna Sittard,4,1,Gewonnen
23-08-1992,Ajax,Go Ahead Eagles,3,1,Gewonnen
28-08-1992,Roda JC Kerkrade,Vitesse,0,2,Verloren
29-08-1992,FC Dordrecht,MVV Maastricht,2,2,Gelijk
29-08-1992,Go Ahead Eagles,FC Den Bosch,2,0,Gewonnen
29-08-1992,Fortuna Sittard,Willem II,0,1,Verloren
30-08-1992,FC Utrecht,Feyenoord,0,0,Gelijk
30-08-1992,FC Volendam,RKC Waalwijk,0,2,Verloren
30-08-1992,FC Twente,FC Groningen,5,0,Gewonnen
30-08-1992,Sparta Rotterdam,Ajax,0,0,Gelijk
02-09-1992,PSV,SC Cambuur,3,0,Gewonnen
02-09-1992,FC Den Bosch,Sparta Rotterdam,1,1,Gelijk
05-09-1992,Willem II,FC Utrecht,1,2,Verloren
05-09-1992,SC Cambuur,FC Volendam,0,0,Gelijk
05-09-1992,MVV Maastricht,Go Ahead Eagles,3,0,Gewonnen
06-09-1992,RKC Waalwijk,Roda JC Kerkrade,1,4,Verloren
06-09-1992,Feyenoord,FC Dordrecht,3,0,Gewonnen
06-09-1992,Vitesse,FC Twente,0,1,Verloren
06-09-1992,Ajax,PSV,1,2,Verloren
06-09-1992,FC Groningen,Fortuna Sittard,2,1,Gewonnen
11-09-1992,Fortuna Sittard,FC Twente,0,2,Verloren
12-09-1992,PSV,FC Den Bosch,7,0,Gewonnen
12-09-1992,FC Dordrecht,Willem II,0,2,Verloren
13-09-1992,RKC Waalwijk,Vitesse,0,0,Gelijk
13-09-1992,FC Utrecht,FC Groningen,1,0,Gewonnen
13-09-1992,Go Ahead Eagles,Feyenoord,1,1,Gelijk
13-09-1992,Sparta Rotterdam,MVV Maastricht,0,0,Gelijk
26-09-1992,FC Den Bosch,FC Volendam,0,5,Verloren
26-09-1992,MVV Maastricht,PSV,1,5,Verloren
26-09-1992,Willem II,Go Ahead Eagles,2,1,Gewonnen
26-09-1992,SC Cambuur,RKC Waalwijk,0,2,Verloren
26-09-1992,Vitesse,Fortuna Sittard,5,0,Gewonnen
26-09-1992,Ajax,Roda JC Kerkrade,4,2,Gewonnen
27-09-1992,FC Groningen,FC Dordrecht,3,0,Gewonnen
27-09-1992,Feyenoord,Sparta Rotterdam,2,2,Gelijk
27-09-1992,FC Twente,FC Utrecht,5,1,Gewonnen
02-10-1992,Roda JC Kerkrade,FC Den Bosch,4,1,Gewonnen
03-10-1992,SC Cambuur,Vitesse,1,3,Verloren
