Datum,Thuis,Uit,Thuis Doelpunten,Uit Doelpunten,Uitslag
02-08-2019,PEC Zwolle,Willem II,1,3,Verloren
03-08-2019,Vitesse,Ajax,2,2,Gelijk
03-08-2019,FC Emmen,FC Groningen,0,1,Verloren
03-08-2019,VVV-Venlo,RKC Waalwijk,3,1,Gewonnen
03-08-2019,FC Twente,PSV,1,1,Gelijk
04-08-2019,Heracles Almelo,sc Heerenveen,0,4,Verloren
04-08-2019,Feyenoord,Sparta Rotterdam,2,2,Gelijk
04-08-2019,ADO Den Haag,FC Utrecht,2,4,Verloren
04-08-2019,AZ,Fortuna Sittard,4,0,Gewonnen
09-08-2019,Sparta Rotterdam,VVV-Venlo,4,1,Gewonnen
10-08-2019,FC Groningen,FC Twente,1,3,Verloren
10-08-2019,Ajax,FC Emmen,5,0,Gewonnen
10-08-2019,Willem II,Vitesse,0,2,Verloren
11-08-2019,Fortuna Sittard,Heracles Almelo,1,1,Gelijk
11-08-2019,sc Heerenveen,Feyenoord,1,1,Gelijk
11-08-2019,RKC Waalwijk,AZ,0,2,Verloren
11-08-2019,FC Utrecht,PEC Zwolle,3,1,Gewonnen
11-08-2019,PSV,ADO Den Haag,3,1,Gewonnen
16-08-2019,Vitesse,PEC Zwolle,3,0,Gewonnen
17-08-2019,ADO Den Haag,Sparta Rotterdam,1,2,Verloren
17-08-2019,VVV-Venlo,Ajax,1,4,Verloren
17-08-2019,FC Emmen,sc Heerenveen,2,0,Gewonnen
18-08-2019,Fortuna Sittard,Willem II,2,3,Verloren
18-08-2019,FC Twente,RKC Waalwijk,3,3,Gelijk
18-08-2019,Feyenoord,FC Utrecht,1,1,Gelijk
18-08-2019,AZ,FC Groningen,0,0,Gelijk
18-08-2019,Heracles Almelo,PSV,0,2,Verloren
24-08-2019,Willem II,FC Emmen,2,1,Gewonnen
24-08-2019,Heracles Almelo,Vitesse,1,1,Gelijk
24-08-2019,sc Heerenveen,FC Twente,0,0,Gelijk
25-08-2019,RKC Waalwijk,ADO Den Haag,0,3,Verloren
25-08-2019,FC Utrecht,VVV-Venlo,1,2,Verloren
25-08-2019,PEC Zwolle,Sparta Rotterdam,2,2,Gelijk
30-08-2019,FC Emmen,PEC Zwolle,1,3,Verloren
31-08-2019,sc Heerenveen,Fortuna Sittard,1,1,Gelijk
31-08-2019,FC Groningen,Heracles Almelo,1,2,Verloren
31-08-2019,ADO Den Haag,VVV-Venlo,1,0,Gewonnen
01-09-2019,FC Twente,FC Utrecht,3,1,Gewonnen
01-09-2019,Sparta Rotterdam,Ajax,1,4,Verloren
01-09-2019,Willem II,Feyenoord,0,1,Verloren
01-09-2019,Vitesse,AZ,2,1,Gewonnen
01-09-2019,RKC Waalwijk,PSV,1,3,Verloren
14-09-2019,Ajax,sc Heerenveen,4,1,Gewonnen
14-09-2019,AZ,Sparta Rotterdam,5,1,Gewonnen
14-09-2019,VVV-Venlo,FC Groningen,2,1,Gewonnen
14-09-2019,FC Utrecht,FC Emmen,3,1,Gewonnen
14-09-2019,PSV,Vitesse,5,0,Gewonnen
15-09-2019,PEC Zwolle,RKC Waalwijk,6,2,Gewonnen
15-09-2019,Heracles Almelo,Willem II,4,1,Gewonnen
15-09-2019,Feyenoord,ADO Den Haag,3,2,Gewonnen
15-09-2019,Fortuna Sittard,FC Twente,2,3,Verloren
20-09-2019,FC Twente,Heracles Almelo,2,3,Verloren
21-09-2019,Sparta Rotterdam,RKC Waalwijk,4,0,Gewonnen
21-09-2019,Willem II,VVV-Venlo,1,0,Gewonnen
21-09-2019,FC Groningen,PEC Zwolle,2,0,Gewonnen
21-09-2019,Vitesse,Fortuna Sittard,4,2,Gewonnen
22-09-2019,sc Heerenveen,FC Utrecht,1,1,Gelijk
22-09-2019,FC Emmen,Feyenoord,3,3,Gelijk
22-09-2019,ADO Den Haag,AZ,0,1,Verloren
22-09-2019,PSV,Ajax,1,1,Gelijk
25-09-2019,PSV,FC Groningen,3,1,Gewonnen
25-09-2019,Ajax,Fortuna Sittard,5,0,Gewonnen
26-09-2019,Feyenoord,AZ,0,3,Verloren
27-09-2019,FC Emmen,ADO Den Haag,3,0,Gewonnen
28-09-2019,VVV-Venlo,sc Heerenveen,0,3,Verloren
28-09-2019,Ajax,FC Groningen,2,0,Gewonnen
28-09-2019,Fortuna Sittard,Sparta Rotterdam,0,0,Gelijk
29-09-2019,RKC Waalwijk,Vitesse,1,2,Verloren
29-09-2019,FC Utrecht,Willem II,2,0,Gewonnen
29-09-2019,PEC Zwolle,PSV,0,4,Verloren
29-09-2019,Feyenoord,FC Twente,5,1,Gewonnen
29-09-2019,AZ,Heracles Almelo,2,0,Gewonnen
04-10-2019,FC Groningen,RKC Waalwijk,3,0,Gewonnen
05-10-2019,Heracles Almelo,FC Emmen,2,0,Gewonnen
05-10-2019,Vitesse,FC Utrecht,2,1,Gewonnen
05-10-2019,Sparta Rotterdam,FC Twente,2,1,Gewonnen
05-10-2019,sc Heerenveen,PEC Zwolle,1,0,Gewonnen
06-10-2019,ADO Den Haag,Ajax,0,2,Verloren
06-10-2019,Fortuna Sittard,Feyenoord,4,2,Gewonnen
06-10-2019,PSV,VVV-Venlo,4,1,Gewonnen
06-10-2019,Willem II,AZ,1,1,Gelijk
19-10-2019,RKC Waalwijk,Ajax,1,2,Verloren
19-10-2019,AZ,sc Heerenveen,2,4,Verloren
19-10-2019,FC Twente,Willem II,0,1,Verloren
19-10-2019,VVV-Venlo,Vitesse,0,4,Verloren
19-10-2019,FC Utrecht,PSV,3,0,Gewonnen
20-10-2019,PEC Zwolle,ADO Den Haag,3,1,Gewonnen
20-10-2019,FC Groningen,Sparta Rotterdam,2,0,Gewonnen
20-10-2019,FC Emmen,Fortuna Sittard,2,1,Gewonnen
20-10-2019,Feyenoord,Heracles Almelo,1,1,Gelijk
25-10-2019,FC Twente,FC Emmen,4,1,Gewonnen
26-10-2019,Willem II,RKC Waalwijk,2,1,Gewonnen
26-10-2019,Vitesse,ADO Den Haag,0,2,Verloren
26-10-2019,Fortuna Sittard,VVV-Venlo,4,1,Gewonnen
26-10-2019,Heracles Almelo,PEC Zwolle,4,0,Gewonnen
27-10-2019,sc Heerenveen,FC Groningen,1,1,Gelijk
27-10-2019,Sparta Rotterdam,FC Utrecht,1,2,Verloren
27-10-2019,PSV,AZ,0,4,Verloren
27-10-2019,Ajax,Feyenoord,4,0,Gewonnen
01-11-2019,PEC Zwolle,Ajax,2,4,Verloren
02-11-2019,RKC Waalwijk,Heracles Almelo,2,0,Gewonnen
02-11-2019,Sparta Rotterdam,PSV,2,2,Gelijk
02-11-2019,AZ,FC Twente,3,0,Gewonnen
03-11-2019,FC Emmen,Vitesse,2,1,Gewonnen
03-11-2019,VVV-Venlo,Feyenoord,0,3,Verloren
03-11-2019,FC Groningen,Willem II,2,0,Gewonnen
03-11-2019,FC Utrecht,Fortuna Sittard,6,0,Gewonnen
03-11-2019,ADO Den Haag,sc Heerenveen,1,1,Gelijk
08-11-2019,Vitesse,FC Groningen,1,2,Verloren
09-11-2019,sc Heerenveen,Sparta Rotterdam,2,1,Gewonnen
09-11-2019,Fortuna Sittard,ADO Den Haag,1,0,Gewonnen
09-11-2019,Heracles Almelo,VVV-Venlo,6,1,Gewonnen
10-11-2019,Ajax,FC Utrecht,4,0,Gewonnen
10-11-2019,FC Twente,PEC Zwolle,2,1,Gewonnen
10-11-2019,Willem II,PSV,2,1,Gewonnen
10-11-2019,Feyenoord,RKC Waalwijk,3,2,Gewonnen
10-11-2019,AZ,FC Emmen,3,0,Gewonnen
23-11-2019,FC Utrecht,AZ,0,3,Verloren
23-11-2019,PEC Zwolle,Fortuna Sittard,3,1,Gewonnen
23-11-2019,Ajax,Heracles Almelo,4,1,Gewonnen
23-11-2019,ADO Den Haag,Willem II,3,3,Gelijk
24-11-2019,FC Groningen,Feyenoord,1,1,Gelijk
24-11-2019,RKC Waalwijk,FC Emmen,1,1,Gelijk
24-11-2019,PSV,sc Heerenveen,2,1,Gewonnen
24-11-2019,VVV-Venlo,FC Twente,2,1,Gewonnen
24-11-2019,Sparta Rotterdam,Vitesse,2,0,Gewonnen
29-11-2019,sc Heerenveen,Vitesse,3,2,Gewonnen
30-11-2019,Willem II,Sparta Rotterdam,4,0,Gewonnen
30-11-2019,Fortuna Sittard,FC Groningen,1,0,Gewonnen
30-11-2019,Heracles Almelo,ADO Den Haag,4,0,Gewonnen
01-12-2019,FC Twente,Ajax,2,5,Verloren
01-12-2019,FC Utrecht,RKC Waalwijk,0,1,Verloren
01-12-2019,Feyenoord,PEC Zwolle,1,0,Gewonnen
01-12-2019,AZ,VVV-Venlo,1,0,Gewonnen
01-12-2019,FC Emmen,PSV,1,1,Gelijk
