Datum,Thuis,Uit,Thuis Doelpunten,Uit Doelpunten,Uitslag
01-10-1978,Roda JC Kerkrade,Go Ahead Eagles,1,1,Gelijk
01-10-1978,Vitesse,VVV-Venlo,1,1,Gelijk
01-10-1978,FC Twente,AZ,4,2,Gewonnen
01-10-1978,FC Volendam,HFC Haarlem,4,0,Gewonnen
07-10-1978,Go Ahead Eagles,FC Volendam,2,1,Gewonnen
07-10-1978,Sparta Rotterdam,FC Utrecht,2,0,Gewonnen
07-10-1978,N.E.C.,MVV Maastricht,1,1,Gelijk
07-10-1978,AZ,NAC Breda,5,1,Gewonnen
07-10-1978,ADO Den Haag,PEC Zwolle,0,0,Gelijk
07-10-1978,PSV,Roda JC Kerkrade,2,1,Gewonnen
08-10-1978,Ajax,Vitesse,4,0,Gewonnen
08-10-1978,HFC Haarlem,FC Twente,2,2,Gelijk
08-10-1978,VVV-Venlo,Feyenoord,0,0,Gelijk
21-10-1978,MVV Maastricht,Sparta Rotterdam,3,1,Gewonnen
21-10-1978,FC Utrecht,ADO Den Haag,5,3,Gewonnen
21-10-1978,PEC Zwolle,AZ,0,0,Gelijk
21-10-1978,FC Twente,Go Ahead Eagles,1,2,Verloren
21-10-1978,NAC Breda,HFC Haarlem,1,1,Gelijk
22-10-1978,N.E.C.,Ajax,0,2,Verloren
22-10-1978,FC Volendam,PSV,1,2,Verloren
22-10-1978,Roda JC Kerkrade,VVV-Venlo,2,1,Gewonnen
22-10-1978,Feyenoord,Vitesse,3,0,Gewonnen
28-10-1978,Go Ahead Eagles,NAC Breda,1,0,Gewonnen
28-10-1978,PSV,FC Twente,1,0,Gewonnen
28-10-1978,AZ,FC Utrecht,3,0,Gewonnen
28-10-1978,Ajax,Feyenoord,0,0,Gelijk
28-10-1978,ADO Den Haag,MVV Maastricht,1,1,Gelijk
29-10-1978,HFC Haarlem,PEC Zwolle,2,1,Gewonnen
29-10-1978,VVV-Venlo,FC Volendam,1,1,Gelijk
29-10-1978,Sparta Rotterdam,N.E.C.,1,0,Gewonnen
29-10-1978,Vitesse,Roda JC Kerkrade,2,5,Verloren
04-11-1978,MVV Maastricht,AZ,1,3,Verloren
04-11-1978,PEC Zwolle,Go Ahead Eagles,1,1,Gelijk
04-11-1978,FC Utrecht,HFC Haarlem,4,0,Gewonnen
04-11-1978,NAC Breda,PSV,0,2,Verloren
05-11-1978,Sparta Rotterdam,Ajax,1,0,Gewonnen
05-11-1978,FC Twente,VVV-Venlo,2,0,Gewonnen
05-11-1978,N.E.C.,ADO Den Haag,0,2,Verloren
05-11-1978,Roda JC Kerkrade,Feyenoord,1,1,Gelijk
05-11-1978,FC Volendam,Vitesse,2,2,Gelijk
08-11-1978,FC Utrecht,N.E.C.,2,4,Verloren
11-11-1978,AZ,N.E.C.,8,1,Gewonnen
11-11-1978,Go Ahead Eagles,FC Utrecht,2,3,Verloren
12-11-1978,Vitesse,FC Twente,3,2,Gewonnen
12-11-1978,HFC Haarlem,MVV Maastricht,0,1,Verloren
12-11-1978,Ajax,Roda JC Kerkrade,1,2,Verloren
12-11-1978,Feyenoord,FC Volendam,2,0,Gewonnen
12-11-1978,ADO Den Haag,Sparta Rotterdam,0,2,Verloren
12-11-1978,VVV-Venlo,NAC Breda,0,1,Verloren
12-11-1978,PSV,PEC Zwolle,0,1,Verloren
25-11-1978,MVV Maastricht,Go Ahead Eagles,2,1,Gewonnen
25-11-1978,NAC Breda,Vitesse,0,0,Gelijk
25-11-1978,PEC Zwolle,VVV-Venlo,3,2,Gewonnen
26-11-1978,FC Volendam,Roda JC Kerkrade,1,2,Verloren
26-11-1978,FC Utrecht,PSV,2,2,Gelijk
26-11-1978,ADO Den Haag,Ajax,0,0,Gelijk
26-11-1978,Sparta Rotterdam,AZ,2,3,Verloren
26-11-1978,FC Twente,Feyenoord,0,0,Gelijk
26-11-1978,N.E.C.,HFC Haarlem,0,1,Verloren
02-12-1978,AZ,ADO Den Haag,7,1,Gewonnen
02-12-1978,Go Ahead Eagles,N.E.C.,2,0,Gewonnen
02-12-1978,PSV,MVV Maastricht,0,0,Gelijk
02-12-1978,Ajax,FC Volendam,7,3,Gewonnen
03-12-1978,HFC Haarlem,Sparta Rotterdam,0,0,Gelijk
03-12-1978,VVV-Venlo,FC Utrecht,1,2,Verloren
03-12-1978,Feyenoord,NAC Breda,2,1,Gewonnen
03-12-1978,Vitesse,PEC Zwolle,3,1,Gewonnen
03-12-1978,Roda JC Kerkrade,FC Twente,0,0,Gelijk
09-12-1978,MVV Maastricht,VVV-Venlo,1,1,Gelijk
09-12-1978,NAC Breda,Roda JC Kerkrade,0,0,Gelijk
10-12-1978,AZ,Ajax,1,2,Verloren
10-12-1978,Sparta Rotterdam,Go Ahead Eagles,2,0,Gewonnen
10-12-1978,FC Utrecht,Vitesse,2,0,Gewonnen
10-12-1978,ADO Den Haag,HFC Haarlem,3,1,Gewonnen
10-12-1978,FC Twente,FC Volendam,3,0,Gewonnen
16-12-1978,Go Ahead Eagles,ADO Den Haag,1,1,Gelijk
16-12-1978,PSV,Sparta Rotterdam,2,1,Gewonnen
17-12-1978,HFC Haarlem,AZ,3,2,Gewonnen
17-12-1978,Roda JC Kerkrade,PEC Zwolle,2,0,Gewonnen
17-12-1978,VVV-Venlo,N.E.C.,1,1,Gelijk
17-12-1978,Feyenoord,FC Utrecht,1,0,Gewonnen
17-12-1978,Vitesse,MVV Maastricht,3,0,Gewonnen
17-12-1978,FC Twente,Ajax,2,3,Verloren
17-12-1978,FC Volendam,NAC Breda,3,0,Gewonnen
03-03-1979,NAC Breda,PEC Zwolle,1,1,Gelijk
04-03-1979,FC Twente,FC Utrecht,2,2,Gelijk
04-03-1979,Roda JC Kerkrade,N.E.C.,3,1,Gewonnen
04-03-1979,Feyenoord,Sparta Rotterdam,4,1,Gewonnen
10-03-1979,AZ,PSV,1,0,Gewonnen
10-03-1979,MVV Maastricht,Roda JC Kerkrade,0,3,Verloren
10-03-1979,PEC Zwolle,FC Twente,3,3,Gelijk
11-03-1979,FC Utrecht,FC Volendam,2,1,Gewonnen
11-03-1979,ADO Den Haag,VVV-Venlo,3,1,Gewonnen
11-03-1979,Ajax,NAC Breda,0,0,Gelijk
11-03-1979,HFC Haarlem,Go Ahead Eagles,0,0,Gelijk
11-03-1979,Sparta Rotterdam,Vitesse,3,1,Gewonnen
17-03-1979,PEC Zwolle,FC Utrecht,1,0,Gewonnen
17-03-1979,PSV,Ajax,3,1,Gewonnen
18-03-1979,FC Volendam,Sparta Rotterdam,1,3,Verloren
18-03-1979,Vitesse,HFC Haarlem,2,2,Gelijk
18-03-1979,FC Twente,N.E.C.,2,1,Gewonnen
18-03-1979,Feyenoord,AZ,1,1,Gelijk
18-03-1979,Roda JC Kerkrade,ADO Den Haag,1,0,Gewonnen
18-03-1979,NAC Breda,MVV Maastricht,0,0,Gelijk
18-03-1979,VVV-Venlo,Go Ahead Eagles,1,4,Verloren
21-03-1979,N.E.C.,Feyenoord,2,2,Gelijk
24-03-1979,AZ,Roda JC Kerkrade,3,1,Gewonnen
24-03-1979,MVV Maastricht,PEC Zwolle,1,1,Gelijk
24-03-1979,PSV,VVV-Venlo,2,0,Gewonnen
25-03-1979,ADO Den Haag,FC Volendam,2,1,Gewonnen
25-03-1979,Go Ahead Eagles,Vitesse,4,0,Gewonnen
25-03-1979,Ajax,FC Utrecht,6,1,Gewonnen
25-03-1979,HFC Haarlem,Feyenoord,1,1,Gelijk
25-03-1979,N.E.C.,NAC Breda,0,0,Gelijk
31-03-1979,PEC Zwolle,N.E.C.,2,0,Gewonnen
31-03-1979,NAC Breda,Sparta Rotterdam,3,2,Gewonnen
01-04-1979,VVV-Venlo,Ajax,1,3,Verloren
01-04-1979,FC Utrecht,MVV Maastricht,0,0,Gelijk
01-04-1979,Feyenoord,Go Ahead Eagles,5,0,Gewonnen
01-04-1979,FC Volendam,AZ,0,0,Gelijk
01-04-1979,FC Twente,ADO Den Haag,5,2,Gewonnen
01-04-1979,Roda JC Kerkrade,HFC Haarlem,2,1,Gewonnen
01-04-1979,Vitesse,PSV,2,2,Gelijk
04-04-1979,Vitesse,ADO Den Haag,1,1,Gelijk
04-04-1979,FC Volendam,MVV Maastricht,1,1,Gelijk
04-04-1979,PEC Zwolle,Feyenoord,0,2,Verloren
04-04-1979,Sparta Rotterdam,FC Twente,1,0,Gewonnen
07-04-1979,AZ,FC Twente,3,0,Gewonnen
07-04-1979,PSV,Feyenoord,1,2,Verloren
07-04-1979,Ajax,MVV Maastricht,6,0,Gewonnen
08-04-1979,N.E.C.,FC Utrecht,0,0,Gelijk
08-04-1979,HFC Haarlem,FC Volendam,0,1,Verloren
08-04-1979,ADO Den Haag,NAC Breda,1,1,Gelijk
08-04-1979,Sparta Rotterdam,PEC Zwolle,2,2,Gelijk
08-04-1979,Go Ahead Eagles,Roda JC Kerkrade,3,0,Gewonnen
08-04-1979,VVV-Venlo,Vitesse,1,2,Verloren
10-04-1979,N.E.C.,PSV,0,0,Gelijk
10-04-1979,Go Ahead Eagles,Ajax,1,2,Verloren
14-04-1979,Sparta Rotterdam,VVV-Venlo,3,0,Gewonnen
14-04-1979,FC Utrecht,Roda JC Kerkrade,1,0,Gewonnen
14-04-1979,AZ,Go Ahead Eagles,1,0,Gewonnen
14-04-1979,MVV Maastricht,Feyenoord,0,2,Verloren
14-04-1979,N.E.C.,Vitesse,4,1,Gewonnen
14-04-1979,PEC Zwolle,FC Volendam,2,1,Gewonnen
14-04-1979,ADO Den Haag,PSV,0,0,Gelijk
14-04-1979,Ajax,HFC Haarlem,4,1,Gewonnen
14-04-1979,NAC Breda,FC Twente,3,1,Gewonnen
16-04-1979,VVV-Venlo,Sparta Rotterdam,2,0,Gewonnen
16-04-1979,FC Volendam,PEC Zwolle,0,0,Gelijk
16-04-1979,HFC Haarlem,Ajax,0,1,Verloren
16-04-1979,Vitesse,N.E.C.,0,1,Verloren
16-04-1979,Go Ahead Eagles,AZ,1,3,Verloren
16-04-1979,PSV,ADO Den Haag,2,0,Gewonnen
16-04-1979,Roda JC Kerkrade,FC Utrecht,0,0,Gelijk
16-04-1979,Feyenoord,MVV Maastricht,3,0,Gewonnen
16-04-1979,FC Twente,NAC Breda,1,1,Gelijk
21-04-1979,Go Ahead Eagles,FC Twente,1,0,Gewonnen
21-04-1979,PSV,FC Volendam,3,1,Gewonnen
22-04-1979,VVV-Venlo,Roda JC Kerkrade,1,0,Gewonnen
22-04-1979,Vitesse,Feyenoord,1,1,Gelijk
22-04-1979,HFC Haarlem,NAC Breda,0,0,Gelijk
22-04-1979,AZ,PEC Zwolle,4,1,Gewonnen
22-04-1979,ADO Den Haag,FC Utrecht,3,1,Gewonnen
22-04-1979,Ajax,N.E.C.,3,2,Gewonnen
22-04-1979,Sparta Rotterdam,MVV Maastricht,2,1,Gewonnen
24-04-1979,VVV-Venlo,AZ,1,1,Gelijk
28-04-1979,MVV Maastricht,ADO Den Haag,1,3,Verloren
28-04-1979,PEC Zwolle,HFC Haarlem,2,0,Gewonnen
28-04-1979,NAC Breda,Go Ahead Eagles,3,1,Gewonnen
29-04-1979,N.E.C.,Sparta Rotterdam,1,0,Gewonnen
29-04-1979,FC Twente,PSV,2,2,Gelijk
29-04-1979,FC Utrecht,AZ,1,2,Verloren
29-04-1979,Feyenoord,Ajax,1,1,Gelijk
29-04-1979,FC Volendam,VVV-Venlo,4,0,Gewonnen
29-04-1979,Roda JC Kerkrade,Vitesse,3,0,Gewonnen
05-05-1979,MVV Maastricht,N.E.C.,2,0,Gewonnen
05-05-1979,PEC Zwolle,ADO Den Haag,0,0,Gelijk
05-05-1979,NAC Breda,AZ,2,3,Verloren
06-05-1979,Feyenoord,VVV-Venlo,5,0,Gewonnen
06-05-1979,Vitesse,Ajax,0,0,Gelijk
06-05-1979,FC Volendam,Go Ahead Eagles,2,1,Gewonnen
06-05-1979,FC Utrecht,Sparta Rotterdam,2,3,Verloren
06-05-1979,Roda JC Kerkrade,PSV,1,3,Verloren
06-05-1979,FC Twente,HFC Haarlem,7,2,Gewonnen
08-05-1979,PSV,HFC Haarlem,4,1,Gewonnen
12-05-1979,AZ,MVV Maastricht,0,0,Gelijk
12-05-1979,Go Ahead Eagles,PEC Zwolle,2,2,Gelijk
12-05-1979,Ajax,Sparta Rotterdam,1,0,Gewonnen
13-05-1979,Feyenoord,Roda JC Kerkrade,2,1,Gewonnen
13-05-1979,VVV-Venlo,FC Twente,1,4,Verloren
13-05-1979,HFC Haarlem,FC Utrecht,0,0,Gelijk
13-05-1979,ADO Den Haag,N.E.C.,3,2,Gewonnen
13-05-1979,PSV,NAC Breda,2,0,Gewonnen
13-05-1979,Vitesse,FC Volendam,0,0,Gelijk
19-05-1979,Roda JC Kerkrade,Ajax,1,3,Verloren
19-05-1979,MVV Maastricht,HFC Haarlem,1,1,Gelijk
19-05-1979,PEC Zwolle,PSV,0,0,Gelijk
19-05-1979,NAC Breda,VVV-Venlo,2,0,Gewonnen
20-05-1979,FC Utrecht,Go Ahead Eagles,2,1,Gewonnen
20-05-1979,N.E.C.,AZ,1,0,Gewonnen
20-05-1979,FC Volendam,Feyenoord,0,2,Verloren
20-05-1979,FC Twente,Vitesse,2,3,Verloren
20-05-1979,Sparta Rotterdam,ADO Den Haag,1,2,Verloren
26-05-1979,AZ,Sparta Rotterdam,2,0,Gewonnen
26-05-1979,Roda JC Kerkrade,FC Volendam,5,1,Gewonnen
26-05-1979,Go Ahead Eagles,MVV Maastricht,0,1,Verloren
26-05-1979,PSV,FC Utrecht,3,0,Gewonnen
27-05-1979,HFC Haarlem,N.E.C.,2,2,Gelijk
27-05-1979,Ajax,ADO Den Haag,4,1,Gewonnen
27-05-1979,VVV-Venlo,PEC Zwolle,2,3,Verloren
27-05-1979,Vitesse,NAC Breda,3,1,Gewonnen
27-05-1979,Feyenoord,FC Twente,2,0,Gewonnen
02-06-1979,FC Utrecht,VVV-Venlo,2,0,Gewonnen
02-06-1979,FC Twente,Roda JC Kerkrade,1,2,Verloren
02-06-1979,FC Volendam,Ajax,1,3,Verloren
02-06-1979,PEC Zwolle,Vitesse,2,2,Gelijk
02-06-1979,MVV Maastricht,PSV,0,2,Verloren
02-06-1979,N.E.C.,Go Ahead Eagles,1,1,Gelijk
02-06-1979,ADO Den Haag,AZ,3,2,Gewonnen
02-06-1979,NAC Breda,Feyenoord,0,0,Gelijk
02-06-1979,Sparta Rotterdam,HFC Haarlem,0,1,Verloren
04-06-1979,Feyenoord,PEC Zwolle,3,1,Gewonnen
04-06-1979,Ajax,AZ,1,1,Gelijk
04-06-1979,PSV,N.E.C.,4,0,Gewonnen
04-06-1979,VVV-Venlo,MVV Maastricht,0,2,Verloren
04-06-1979,Go Ahead Eagles,Sparta Rotterdam,5,3,Gewonnen
04-06-1979,Roda JC Kerkrade,NAC Breda,3,1,Gewonnen
04-06-1979,FC Volendam,FC Twente,5,0,Gewonnen
04-06-1979,Vitesse,FC Utrecht,1,1,Gelijk
04-06-1979,HFC Haarlem,ADO Den Haag,3,1,Gewonnen
09-06-1979,MVV Maastricht,Vitesse,1,1,Gelijk
09-06-1979,N.E.C.,VVV-Venlo,4,1,Gewonnen
09-06-1979,AZ,HFC Haarlem,3,0,Gewonnen
09-06-1979,ADO Den Haag,Go Ahead Eagles,2,1,Gewonnen
09-06-1979,Sparta Rotterdam,PSV,1,1,Gelijk
09-06-1979,Ajax,FC Twente,8,1,Gewonnen
10-06-1979,NAC Breda,FC Volendam,5,1,Gewonnen
10-06-1979,FC Utrecht,Feyenoord,1,3,Verloren
10-06-1979,PEC Zwolle,Roda JC Kerkrade,1,1,Gelijk
