Datum,Thuis,Uit,Thuis Doelpunten,Uit Doelpunten,Uitslag
23-08-1980,Go Ahead Eagles,Ajax,2,4,Verloren
23-08-1980,PSV,ADO Den Haag,3,0,Gewonnen
23-08-1980,NAC Breda,AZ,1,4,Verloren
24-08-1980,FC Utrecht,MVV Maastricht,3,1,Gewonnen
24-08-1980,Excelsior Rotterdam,FC Groningen,3,2,Gewonnen
24-08-1980,Willem II,FC Twente,0,2,Verloren
24-08-1980,FC Wageningen,PEC Zwolle,0,0,Gelijk
24-08-1980,Roda JC Kerkrade,N.E.C.,2,0,Gewonnen
24-08-1980,Sparta Rotterdam,Feyenoord,1,2,Verloren
27-08-1980,FC Groningen,Sparta Rotterdam,5,0,Gewonnen
27-08-1980,AZ,PSV,2,0,Gewonnen
27-08-1980,ADO Den Haag,Excelsior Rotterdam,3,1,Gewonnen
27-08-1980,Ajax,Roda JC Kerkrade,4,2,Gewonnen
27-08-1980,N.E.C.,FC Wageningen,2,2,Gelijk
27-08-1980,MVV Maastricht,Go Ahead Eagles,1,1,Gelijk
27-08-1980,PEC Zwolle,NAC Breda,0,0,Gelijk
27-08-1980,Feyenoord,Willem II,4,0,Gewonnen
27-08-1980,FC Twente,FC Utrecht,3,0,Gewonnen
30-08-1980,Willem II,Sparta Rotterdam,1,0,Gewonnen
30-08-1980,MVV Maastricht,Roda JC Kerkrade,2,1,Gewonnen
30-08-1980,FC Twente,Go Ahead Eagles,3,1,Gewonnen
30-08-1980,AZ,Excelsior Rotterdam,2,1,Gewonnen
30-08-1980,N.E.C.,NAC Breda,4,2,Gewonnen
30-08-1980,PEC Zwolle,PSV,0,0,Gelijk
30-08-1980,Ajax,FC Wageningen,2,4,Verloren
30-08-1980,ADO Den Haag,FC Groningen,3,3,Gelijk
30-08-1980,Feyenoord,FC Utrecht,1,1,Gelijk
03-09-1980,FC Groningen,AZ,1,4,Verloren
03-09-1980,FC Wageningen,MVV Maastricht,1,2,Verloren
03-09-1980,Excelsior Rotterdam,PEC Zwolle,3,3,Gelijk
03-09-1980,Go Ahead Eagles,Feyenoord,0,2,Verloren
03-09-1980,PSV,N.E.C.,0,0,Gelijk
03-09-1980,FC Utrecht,Willem II,0,2,Verloren
03-09-1980,NAC Breda,Ajax,1,1,Gelijk
03-09-1980,Roda JC Kerkrade,FC Twente,6,1,Gewonnen
03-09-1980,Sparta Rotterdam,ADO Den Haag,2,0,Gewonnen
13-09-1980,N.E.C.,Excelsior Rotterdam,1,1,Gelijk
13-09-1980,AZ,ADO Den Haag,4,0,Gewonnen
13-09-1980,MVV Maastricht,NAC Breda,2,0,Gewonnen
13-09-1980,FC Utrecht,Sparta Rotterdam,5,1,Gewonnen
13-09-1980,PEC Zwolle,FC Groningen,0,0,Gelijk
13-09-1980,FC Twente,FC Wageningen,2,1,Gewonnen
14-09-1980,Feyenoord,Roda JC Kerkrade,2,3,Verloren
14-09-1980,Willem II,Go Ahead Eagles,6,1,Gewonnen
14-09-1980,Ajax,PSV,5,2,Gewonnen
20-09-1980,PSV,MVV Maastricht,2,2,Gelijk
20-09-1980,NAC Breda,FC Twente,1,2,Verloren
20-09-1980,Go Ahead Eagles,FC Utrecht,2,1,Gewonnen
