Datum,Thuis,Uit,Thuis Doelpunten,Uit Doelpunten,Uitslag
20-10-1979,AZ,HFC Haarlem,2,0,Gewonnen
20-10-1979,PEC Zwolle,Excelsior Rotterdam,4,2,Gewonnen
20-10-1979,Feyenoord,Go Ahead Eagles,1,1,Gelijk
20-10-1979,PSV,ADO Den Haag,1,1,Gelijk
21-10-1979,FC Utrecht,Vitesse,4,0,Gewonnen
21-10-1979,Roda JC Kerkrade,NAC Breda,2,1,Gewonnen
21-10-1979,Willem II,MVV Maastricht,1,1,Gelijk
27-10-1979,NAC Breda,FC Twente,1,0,Gewonnen
27-10-1979,AZ,Willem II,3,1,Gewonnen
27-10-1979,Go Ahead Eagles,Roda JC Kerkrade,1,2,Verloren
27-10-1979,Sparta Rotterdam,PSV,1,2,Verloren
27-10-1979,ADO Den Haag,MVV Maastricht,1,1,Gelijk
28-10-1979,Excelsior Rotterdam,N.E.C.,4,0,Gewonnen
28-10-1979,Ajax,PEC Zwolle,2,0,Gewonnen
28-10-1979,Vitesse,Feyenoord,1,3,Verloren
28-10-1979,HFC Haarlem,FC Utrecht,0,2,Verloren
31-10-1979,N.E.C.,Sparta Rotterdam,3,1,Gewonnen
03-11-1979,N.E.C.,Ajax,0,3,Verloren
03-11-1979,MVV Maastricht,Sparta Rotterdam,1,3,Verloren
03-11-1979,PSV,Excelsior Rotterdam,1,1,Gelijk
03-11-1979,Feyenoord,HFC Haarlem,1,1,Gelijk
03-11-1979,PEC Zwolle,NAC Breda,3,0,Gewonnen
04-11-1979,FC Twente,Go Ahead Eagles,3,1,Gewonnen
04-11-1979,Willem II,ADO Den Haag,0,0,Gelijk
04-11-1979,Roda JC Kerkrade,Vitesse,2,1,Gewonnen
04-11-1979,FC Utrecht,AZ,3,2,Gewonnen
10-11-1979,AZ,Feyenoord,0,0,Gelijk
10-11-1979,NAC Breda,N.E.C.,1,0,Gewonnen
10-11-1979,Sparta Rotterdam,ADO Den Haag,2,2,Gelijk
10-11-1979,Go Ahead Eagles,PEC Zwolle,0,0,Gelijk
11-11-1979,HFC Haarlem,Roda JC Kerkrade,1,3,Verloren
11-11-1979,Vitesse,FC Twente,1,3,Verloren
11-11-1979,FC Utrecht,Willem II,2,2,Gelijk
11-11-1979,Excelsior Rotterdam,MVV Maastricht,0,0,Gelijk
11-11-1979,Ajax,PSV,4,1,Gewonnen
14-11-1979,FC Twente,Ajax,1,0,Gewonnen
24-11-1979,PSV,NAC Breda,2,0,Gewonnen
24-11-1979,MVV Maastricht,Ajax,0,2,Verloren
24-11-1979,Feyenoord,FC Utrecht,3,0,Gewonnen
24-11-1979,PEC Zwolle,Vitesse,2,1,Gewonnen
25-11-1979,N.E.C.,Go Ahead Eagles,0,3,Verloren
25-11-1979,Roda JC Kerkrade,AZ,1,2,Verloren
25-11-1979,ADO Den Haag,Excelsior Rotterdam,1,2,Verloren
25-11-1979,Willem II,Sparta Rotterdam,1,1,Gelijk
25-11-1979,FC Twente,HFC Haarlem,2,2,Gelijk
01-12-1979,NAC Breda,MVV Maastricht,0,0,Gelijk
01-12-1979,AZ,FC Twente,2,0,Gewonnen
02-12-1979,Go Ahead Eagles,PSV,2,1,Gewonnen
02-12-1979,Vitesse,N.E.C.,0,0,Gelijk
02-12-1979,Ajax,ADO Den Haag,3,0,Gewonnen
02-12-1979,Feyenoord,Willem II,5,1,Gewonnen
02-12-1979,FC Utrecht,Roda JC Kerkrade,0,2,Verloren
02-12-1979,HFC Haarlem,PEC Zwolle,1,1,Gelijk
02-12-1979,Excelsior Rotterdam,Sparta Rotterdam,3,1,Gewonnen
08-12-1979,PEC Zwolle,AZ,1,1,Gelijk
08-12-1979,PSV,Vitesse,1,1,Gelijk
08-12-1979,MVV Maastricht,Go Ahead Eagles,3,3,Gelijk
09-12-1979,Willem II,Excelsior Rotterdam,3,1,Gewonnen
09-12-1979,ADO Den Haag,NAC Breda,3,0,Gewonnen
09-12-1979,FC Twente,FC Utrecht,0,1,Verloren
09-12-1979,Sparta Rotterdam,Ajax,3,4,Verloren
09-12-1979,Roda JC Kerkrade,Feyenoord,1,0,Gewonnen
09-12-1979,N.E.C.,HFC Haarlem,0,0,Gelijk
16-12-1979,Feyenoord,FC Twente,1,1,Gelijk
16-12-1979,HFC Haarlem,PSV,1,4,Verloren
16-12-1979,Ajax,Excelsior Rotterdam,6,0,Gewonnen
16-12-1979,FC Utrecht,PEC Zwolle,3,1,Gewonnen
16-12-1979,Roda JC Kerkrade,Willem II,1,2,Verloren
16-12-1979,Vitesse,MVV Maastricht,1,1,Gelijk
12-01-1980,MVV Maastricht,HFC Haarlem,4,1,Gewonnen
12-01-1980,PEC Zwolle,Feyenoord,0,2,Verloren
12-01-1980,PSV,AZ,1,1,Gelijk
13-01-1980,Excelsior Rotterdam,NAC Breda,4,2,Gewonnen
13-01-1980,FC Twente,Roda JC Kerkrade,1,1,Gelijk
13-01-1980,Ajax,Willem II,7,1,Gewonnen
13-01-1980,ADO Den Haag,Vitesse,2,0,Gewonnen
13-01-1980,N.E.C.,FC Utrecht,3,1,Gewonnen
13-01-1980,Sparta Rotterdam,Go Ahead Eagles,2,1,Gewonnen
19-01-1980,AZ,MVV Maastricht,5,1,Gewonnen
19-01-1980,NAC Breda,Ajax,0,1,Verloren
20-01-1980,Go Ahead Eagles,Excelsior Rotterdam,0,2,Verloren
20-01-1980,Willem II,FC Twente,1,0,Gewonnen
20-01-1980,Roda JC Kerkrade,PEC Zwolle,2,1,Gewonnen
20-01-1980,HFC Haarlem,ADO Den Haag,1,1,Gelijk
20-01-1980,Feyenoord,N.E.C.,2,1,Gewonnen
20-01-1980,Vitesse,Sparta Rotterdam,2,1,Gewonnen
20-01-1980,FC Utrecht,PSV,2,1,Gewonnen
26-01-1980,AZ,ADO Den Haag,2,1,Gewonnen
27-01-1980,Feyenoord,PSV,0,3,Verloren
27-01-1980,FC Utrecht,MVV Maastricht,2,0,Gewonnen
27-01-1980,Roda JC Kerkrade,N.E.C.,2,0,Gewonnen
27-01-1980,HFC Haarlem,Sparta Rotterdam,5,3,Gewonnen
02-02-1980,NAC Breda,Go Ahead Eagles,1,0,Gewonnen
02-02-1980,PSV,Roda JC Kerkrade,0,1,Verloren
03-02-1980,ADO Den Haag,FC Utrecht,2,1,Gewonnen
03-02-1980,Ajax,Vitesse,3,0,Gewonnen
03-02-1980,N.E.C.,FC Twente,0,3,Verloren
03-02-1980,Sparta Rotterdam,AZ,3,3,Gelijk
03-02-1980,Excelsior Rotterdam,HFC Haarlem,1,2,Verloren
06-02-1980,Go Ahead Eagles,Ajax,0,1,Verloren
09-02-1980,AZ,Excelsior Rotterdam,1,0,Gewonnen
09-02-1980,PEC Zwolle,N.E.C.,1,0,Gewonnen
10-02-1980,Willem II,Go Ahead Eagles,3,0,Gewonnen
10-02-1980,FC Utrecht,Sparta Rotterdam,3,1,Gewonnen
10-02-1980,Vitesse,NAC Breda,2,0,Gewonnen
10-02-1980,Feyenoord,ADO Den Haag,2,1,Gewonnen
10-02-1980,HFC Haarlem,Ajax,1,3,Verloren
10-02-1980,FC Twente,PSV,2,1,Gewonnen
10-02-1980,Roda JC Kerkrade,MVV Maastricht,4,0,Gewonnen
13-02-1980,Go Ahead Eagles,ADO Den Haag,1,0,Gewonnen
13-02-1980,PEC Zwolle,Willem II,2,2,Gelijk
13-02-1980,MVV Maastricht,Feyenoord,2,1,Gewonnen
13-02-1980,NAC Breda,Sparta Rotterdam,2,1,Gewonnen
16-02-1980,AZ,N.E.C.,3,0,Gewonnen
17-02-1980,Willem II,NAC Breda,3,1,Gewonnen
17-02-1980,Vitesse,Excelsior Rotterdam,3,3,Gelijk
20-02-1980,FC Twente,PEC Zwolle,1,0,Gewonnen
23-02-1980,PSV,PEC Zwolle,0,0,Gelijk
23-02-1980,NAC Breda,HFC Haarlem,1,0,Gewonnen
23-02-1980,MVV Maastricht,FC Twente,1,0,Gewonnen
24-02-1980,Sparta Rotterdam,Feyenoord,0,4,Verloren
24-02-1980,Go Ahead Eagles,Vitesse,5,1,Gewonnen
24-02-1980,N.E.C.,Willem II,2,3,Verloren
24-02-1980,Excelsior Rotterdam,FC Utrecht,1,1,Gelijk
24-02-1980,ADO Den Haag,Roda JC Kerkrade,2,0,Gewonnen
24-02-1980,Ajax,AZ,2,2,Gelijk
01-03-1980,AZ,NAC Breda,7,0,Gewonnen
01-03-1980,PEC Zwolle,MVV Maastricht,1,2,Verloren
02-03-1980,Feyenoord,Excelsior Rotterdam,0,4,Verloren
02-03-1980,FC Utrecht,Ajax,1,2,Verloren
02-03-1980,N.E.C.,PSV,2,0,Gewonnen
02-03-1980,HFC Haarlem,Go Ahead Eagles,2,3,Verloren
02-03-1980,Willem II,Vitesse,0,0,Gelijk
02-03-1980,FC Twente,ADO Den Haag,2,0,Gewonnen
02-03-1980,Roda JC Kerkrade,Sparta Rotterdam,2,2,Gelijk
08-03-1980,NAC Breda,FC Utrecht,0,0,Gelijk
08-03-1980,MVV Maastricht,N.E.C.,0,2,Verloren
08-03-1980,PSV,Willem II,3,0,Gewonnen
09-03-1980,Sparta Rotterdam,FC Twente,1,0,Gewonnen
09-03-1980,Ajax,Feyenoord,1,1,Gelijk
09-03-1980,Go Ahead Eagles,AZ,2,1,Gewonnen
09-03-1980,Vitesse,HFC Haarlem,1,1,Gelijk
09-03-1980,Excelsior Rotterdam,Roda JC Kerkrade,1,1,Gelijk
09-03-1980,ADO Den Haag,PEC Zwolle,2,0,Gewonnen
15-03-1980,PEC Zwolle,Sparta Rotterdam,0,1,Verloren
15-03-1980,N.E.C.,ADO Den Haag,1,0,Gewonnen
15-03-1980,AZ,Vitesse,2,1,Gewonnen
15-03-1980,PSV,MVV Maastricht,2,0,Gewonnen
16-03-1980,Feyenoord,NAC Breda,3,1,Gewonnen
16-03-1980,FC Utrecht,Go Ahead Eagles,4,0,Gewonnen
16-03-1980,Willem II,HFC Haarlem,2,2,Gelijk
16-03-1980,FC Twente,Excelsior Rotterdam,2,1,Gewonnen
16-03-1980,Roda JC Kerkrade,Ajax,2,1,Gewonnen
22-03-1980,MVV Maastricht,Willem II,0,1,Verloren
22-03-1980,Go Ahead Eagles,Feyenoord,1,1,Gelijk
22-03-1980,Sparta Rotterdam,N.E.C.,0,0,Gelijk
22-03-1980,NAC Breda,Roda JC Kerkrade,3,0,Gewonnen
22-03-1980,ADO Den Haag,PSV,2,3,Verloren
23-03-1980,Vitesse,FC Utrecht,1,0,Gewonnen
23-03-1980,HFC Haarlem,AZ,0,3,Verloren
23-03-1980,Ajax,FC Twente,3,2,Gewonnen
23-03-1980,Excelsior Rotterdam,PEC Zwolle,3,1,Gewonnen
29-03-1980,N.E.C.,Excelsior Rotterdam,2,2,Gelijk
29-03-1980,MVV Maastricht,ADO Den Haag,2,0,Gewonnen
29-03-1980,PSV,Sparta Rotterdam,1,0,Gewonnen
29-03-1980,PEC Zwolle,Ajax,3,0,Gewonnen
30-03-1980,Willem II,AZ,0,6,Verloren
30-03-1980,Feyenoord,Vitesse,0,0,Gelijk
30-03-1980,FC Utrecht,HFC Haarlem,1,0,Gewonnen
30-03-1980,Roda JC Kerkrade,Go Ahead Eagles,3,1,Gewonnen
30-03-1980,FC Twente,NAC Breda,1,4,Verloren
05-04-1980,Sparta Rotterdam,MVV Maastricht,1,0,Gewonnen
05-04-1980,AZ,FC Utrecht,1,0,Gewonnen
05-04-1980,NAC Breda,PEC Zwolle,2,1,Gewonnen
05-04-1980,ADO Den Haag,Willem II,0,0,Gelijk
05-04-1980,Go Ahead Eagles,FC Twente,1,2,Verloren
05-04-1980,Ajax,N.E.C.,3,0,Gewonnen
07-04-1980,Vitesse,Roda JC Kerkrade,1,1,Gelijk
07-04-1980,HFC Haarlem,Feyenoord,0,2,Verloren
07-04-1980,Excelsior Rotterdam,PSV,1,2,Verloren
12-04-1980,ADO Den Haag,Sparta Rotterdam,2,0,Gewonnen
12-04-1980,PEC Zwolle,Go Ahead Eagles,2,1,Gewonnen
12-04-1980,N.E.C.,NAC Breda,1,1,Gelijk
12-04-1980,PSV,Ajax,1,1,Gelijk
12-04-1980,MVV Maastricht,Excelsior Rotterdam,3,1,Gewonnen
13-04-1980,Willem II,FC Utrecht,0,2,Verloren
13-04-1980,Feyenoord,AZ,3,1,Gewonnen
13-04-1980,Roda JC Kerkrade,HFC Haarlem,1,2,Verloren
13-04-1980,FC Twente,Vitesse,4,1,Gewonnen
19-04-1980,NAC Breda,PSV,2,4,Verloren
19-04-1980,AZ,Roda JC Kerkrade,2,2,Gelijk
19-04-1980,Go Ahead Eagles,N.E.C.,0,1,Verloren
19-04-1980,Sparta Rotterdam,Willem II,4,0,Gewonnen
20-04-1980,FC Utrecht,Feyenoord,1,1,Gelijk
20-04-1980,Vitesse,PEC Zwolle,0,0,Gelijk
20-04-1980,Excelsior Rotterdam,ADO Den Haag,1,1,Gelijk
20-04-1980,HFC Haarlem,FC Twente,0,0,Gelijk
20-04-1980,Ajax,MVV Maastricht,3,6,Verloren
23-04-1980,NAC Breda,Feyenoord,3,2,Gewonnen
26-04-1980,PSV,Go Ahead Eagles,3,2,Gewonnen
26-04-1980,ADO Den Haag,Ajax,1,0,Gewonnen
26-04-1980,Sparta Rotterdam,Excelsior Rotterdam,3,1,Gewonnen
26-04-1980,N.E.C.,Vitesse,1,0,Gewonnen
26-04-1980,PEC Zwolle,HFC Haarlem,3,0,Gewonnen
26-04-1980,MVV Maastricht,NAC Breda,3,2,Gewonnen
27-04-1980,FC Twente,AZ,4,1,Gewonnen
27-04-1980,Roda JC Kerkrade,FC Utrecht,1,3,Verloren
27-04-1980,Willem II,Feyenoord,1,1,Gelijk
04-05-1980,Excelsior Rotterdam,Willem II,1,2,Verloren
04-05-1980,Vitesse,PSV,0,2,Verloren
04-05-1980,NAC Breda,ADO Den Haag,1,0,Gewonnen
04-05-1980,AZ,PEC Zwolle,5,0,Gewonnen
04-05-1980,Ajax,Sparta Rotterdam,1,0,Gewonnen
04-05-1980,FC Utrecht,FC Twente,0,0,Gelijk
04-05-1980,Go Ahead Eagles,MVV Maastricht,1,1,Gelijk
04-05-1980,Feyenoord,Roda JC Kerkrade,1,1,Gelijk
04-05-1980,HFC Haarlem,N.E.C.,2,1,Gewonnen
11-05-1980,Excelsior Rotterdam,Ajax,2,2,Gelijk
11-05-1980,FC Twente,Feyenoord,3,0,Gewonnen
11-05-1980,MVV Maastricht,Vitesse,2,2,Gelijk
11-05-1980,ADO Den Haag,Go Ahead Eagles,2,4,Verloren
11-05-1980,Willem II,Roda JC Kerkrade,4,2,Gewonnen
11-05-1980,PSV,HFC Haarlem,5,0,Gewonnen
11-05-1980,Sparta Rotterdam,NAC Breda,1,1,Gelijk
11-05-1980,N.E.C.,AZ,1,0,Gewonnen
11-05-1980,PEC Zwolle,FC Utrecht,2,2,Gelijk
