Datum,Thuis,Uit,Thuis Doelpunten,Uit Doelpunten,Uitslag
13-08-1966,Xerxes/DHC,GVAV,2,3,Verloren
14-08-1966,ADO Den Haag,Fortuna '54,2,0,Gewonnen
14-08-1966,AFC DWS,DOS,3,1,Gewonnen
14-08-1966,USV Elinkwijk,Ajax,0,7,Verloren
14-08-1966,Sparta Rotterdam,PSV,0,0,Gelijk
14-08-1966,NAC Breda,Feyenoord,0,0,Gelijk
14-08-1966,FC Twente,Go Ahead Eagles,1,3,Verloren
14-08-1966,MVV Maastricht,Willem II,2,2,Gelijk
14-08-1966,Sittardia,Telstar,4,1,Gewonnen
21-08-1966,DOS,MVV Maastricht,0,2,Verloren
21-08-1966,Feyenoord,FC Twente,5,1,Gewonnen
21-08-1966,Ajax,NAC Breda,4,1,Gewonnen
21-08-1966,PSV,Sittardia,1,2,Verloren
21-08-1966,Fortuna '54,Xerxes/DHC,4,1,Gewonnen
21-08-1966,GVAV,USV Elinkwijk,4,1,Gewonnen
21-08-1966,Telstar,ADO Den Haag,2,4,Verloren
21-08-1966,Willem II,Sparta Rotterdam,0,3,Verloren
21-08-1966,Go Ahead Eagles,AFC DWS,1,0,Gewonnen
27-08-1966,Xerxes/DHC,ADO Den Haag,0,1,Verloren
28-08-1966,Sparta Rotterdam,DOS,2,0,Gewonnen
28-08-1966,AFC DWS,Feyenoord,0,1,Verloren
28-08-1966,USV Elinkwijk,Fortuna '54,2,2,Gelijk
28-08-1966,MVV Maastricht,Go Ahead Eagles,0,2,Verloren
28-08-1966,Sittardia,Willem II,1,1,Gelijk
28-08-1966,NAC Breda,GVAV,2,0,Gewonnen
28-08-1966,FC Twente,Ajax,1,1,Gelijk
28-08-1966,PSV,Telstar,4,1,Gewonnen
03-09-1966,Ajax,AFC DWS,5,0,Gewonnen
04-09-1966,ADO Den Haag,USV Elinkwijk,6,1,Gewonnen
04-09-1966,DOS,Sittardia,1,1,Gelijk
04-09-1966,Feyenoord,MVV Maastricht,5,0,Gewonnen
04-09-1966,Go Ahead Eagles,Sparta Rotterdam,2,4,Verloren
04-09-1966,Telstar,Xerxes/DHC,0,2,Verloren
04-09-1966,Willem II,PSV,3,4,Verloren
04-09-1966,GVAV,FC Twente,0,0,Gelijk
04-09-1966,Fortuna '54,NAC Breda,1,3,Verloren
11-09-1966,USV Elinkwijk,Xerxes/DHC,0,0,Gelijk
11-09-1966,Sparta Rotterdam,Feyenoord,0,0,Gelijk
11-09-1966,AFC DWS,GVAV,2,1,Gewonnen
11-09-1966,PSV,DOS,2,3,Verloren
11-09-1966,FC Twente,Fortuna '54,2,2,Gelijk
11-09-1966,NAC Breda,ADO Den Haag,0,2,Verloren
11-09-1966,MVV Maastricht,Ajax,2,4,Verloren
11-09-1966,Willem II,Telstar,5,2,Gewonnen
11-09-1966,Sittardia,Go Ahead Eagles,2,1,Gewonnen
24-09-1966,Xerxes/DHC,NAC Breda,2,1,Gewonnen
25-09-1966,Feyenoord,Sittardia,1,0,Gewonnen
25-09-1966,Ajax,Sparta Rotterdam,5,0,Gewonnen
25-09-1966,DOS,Willem II,4,0,Gewonnen
25-09-1966,ADO Den Haag,FC Twente,2,1,Gewonnen
25-09-1966,Fortuna '54,AFC DWS,4,0,Gewonnen
25-09-1966,GVAV,MVV Maastricht,5,0,Gewonnen
25-09-1966,Telstar,USV Elinkwijk,3,2,Gewonnen
25-09-1966,Go Ahead Eagles,PSV,1,0,Gewonnen
01-10-1966,Sittardia,Ajax,1,1,Gelijk
02-10-1966,DOS,Telstar,3,1,Gewonnen
02-10-1966,AFC DWS,ADO Den Haag,4,4,Gelijk
02-10-1966,Sparta Rotterdam,GVAV,2,0,Gewonnen
02-10-1966,Willem II,Go Ahead Eagles,0,3,Verloren
02-10-1966,MVV Maastricht,Fortuna '54,1,1,Gelijk
02-10-1966,PSV,Feyenoord,2,2,Gelijk
02-10-1966,FC Twente,Xerxes/DHC,2,1,Gewonnen
02-10-1966,NAC Breda,USV Elinkwijk,4,3,Gewonnen
08-10-1966,Xerxes/DHC,AFC DWS,2,1,Gewonnen
09-10-1966,Feyenoord,Willem II,5,1,Gewonnen
09-10-1966,ADO Den Haag,MVV Maastricht,0,0,Gelijk
09-10-1966,USV Elinkwijk,FC Twente,2,3,Verloren
09-10-1966,Telstar,NAC Breda,1,1,Gelijk
09-10-1966,Ajax,PSV,3,1,Gewonnen
09-10-1966,Go Ahead Eagles,DOS,5,0,Gewonnen
09-10-1966,Fortuna '54,Sparta Rotterdam,1,2,Verloren
09-10-1966,GVAV,Sittardia,2,0,Gewonnen
16-10-1966,AFC DWS,USV Elinkwijk,6,2,Gewonnen
16-10-1966,DOS,Feyenoord,0,5,Verloren
16-10-1966,Sparta Rotterdam,ADO Den Haag,4,2,Gewonnen
16-10-1966,PSV,GVAV,1,0,Gewonnen
16-10-1966,Willem II,Ajax,0,4,Verloren
16-10-1966,Go Ahead Eagles,Telstar,0,2,Verloren
16-10-1966,FC Twente,NAC Breda,1,0,Gewonnen
16-10-1966,MVV Maastricht,Xerxes/DHC,1,1,Gelijk
16-10-1966,Sittardia,Fortuna '54,1,2,Verloren
22-10-1966,Xerxes/DHC,Sparta Rotterdam,0,0,Gelijk
23-10-1966,Feyenoord,Go Ahead Eagles,2,1,Gewonnen
23-10-1966,ADO Den Haag,Sittardia,1,2,Verloren
23-10-1966,Ajax,DOS,3,1,Gewonnen
23-10-1966,USV Elinkwijk,MVV Maastricht,0,0,Gelijk
23-10-1966,GVAV,Willem II,3,0,Gewonnen
23-10-1966,Telstar,FC Twente,4,4,Gelijk
23-10-1966,NAC Breda,AFC DWS,4,4,Gelijk
23-10-1966,Fortuna '54,PSV,2,3,Verloren
30-10-1966,DOS,GVAV,1,1,Gelijk
30-10-1966,AFC DWS,FC Twente,4,3,Gewonnen
30-10-1966,Feyenoord,Telstar,3,1,Gewonnen
30-10-1966,Sparta Rotterdam,USV Elinkwijk,2,1,Gewonnen
30-10-1966,Sittardia,Xerxes/DHC,1,3,Verloren
30-10-1966,Go Ahead Eagles,Ajax,2,3,Verloren
30-10-1966,MVV Maastricht,NAC Breda,4,1,Gewonnen
30-10-1966,Willem II,Fortuna '54,2,1,Gewonnen
30-10-1966,PSV,ADO Den Haag,1,1,Gelijk
13-11-1966,USV Elinkwijk,Sittardia,1,0,Gewonnen
13-11-1966,ADO Den Haag,Willem II,6,1,Gewonnen
13-11-1966,Ajax,Feyenoord,5,0,Gewonnen
13-11-1966,Xerxes/DHC,PSV,4,0,Gewonnen
13-11-1966,NAC Breda,Sparta Rotterdam,1,1,Gelijk
13-11-1966,FC Twente,MVV Maastricht,1,2,Verloren
13-11-1966,GVAV,Go Ahead Eagles,1,3,Verloren
13-11-1966,Telstar,AFC DWS,0,0,Gelijk
13-11-1966,Fortuna '54,DOS,0,3,Verloren
20-11-1966,Ajax,Telstar,4,2,Gewonnen
20-11-1966,Feyenoord,GVAV,3,0,Gewonnen
20-11-1966,Sparta Rotterdam,FC Twente,1,0,Gewonnen
20-11-1966,DOS,ADO Den Haag,2,1,Gewonnen
20-11-1966,Sittardia,NAC Breda,2,0,Gewonnen
20-11-1966,MVV Maastricht,AFC DWS,0,0,Gelijk
20-11-1966,Willem II,Xerxes/DHC,1,1,Gelijk
20-11-1966,Go Ahead Eagles,Fortuna '54,4,0,Gewonnen
20-11-1966,PSV,USV Elinkwijk,8,2,Gewonnen
27-11-1966,USV Elinkwijk,Willem II,2,1,Gewonnen
27-11-1966,Xerxes/DHC,DOS,6,1,Gewonnen
27-11-1966,ADO Den Haag,Go Ahead Eagles,1,1,Gelijk
27-11-1966,AFC DWS,Sparta Rotterdam,1,0,Gewonnen
27-11-1966,FC Twente,Sittardia,1,1,Gelijk
27-11-1966,NAC Breda,PSV,3,0,Gewonnen
27-11-1966,Telstar,MVV Maastricht,1,1,Gelijk
27-11-1966,Fortuna '54,Feyenoord,2,6,Verloren
27-11-1966,GVAV,Ajax,3,8,Verloren
04-12-1966,DOS,USV Elinkwijk,3,0,Gewonnen
04-12-1966,Sparta Rotterdam,MVV Maastricht,2,1,Gewonnen
04-12-1966,Sittardia,AFC DWS,1,1,Gelijk
04-12-1966,GVAV,Telstar,2,0,Gewonnen
10-12-1966,Xerxes/DHC,Feyenoord,1,1,Gelijk
