Datum,Thuis,Uit,Thuis Doelpunten,Uit Doelpunten,Uitslag
24-08-1990,Roda JC Kerkrade,FC Twente,1,2,Verloren
25-08-1990,MVV Maastricht,N.E.C.,1,2,Verloren
25-08-1990,sc Heerenveen,FC Volendam,1,3,Verloren
26-08-1990,RKC Waalwijk,FC Groningen,1,1,Gelijk
26-08-1990,ADO Den Haag,Fortuna Sittard,0,0,Gelijk
26-08-1990,Sparta Rotterdam,Vitesse,1,1,Gelijk
26-08-1990,Ajax,Willem II,3,1,Gewonnen
28-08-1990,PSV,FC Utrecht,5,0,Gewonnen
29-08-1990,FC Twente,ADO Den Haag,2,1,Gewonnen
29-08-1990,SVV,Feyenoord,0,0,Gelijk
31-08-1990,Fortuna Sittard,Ajax,1,1,Gelijk
01-09-1990,Willem II,Sparta Rotterdam,6,1,Gewonnen
02-09-1990,Vitesse,SVV,3,0,Gewonnen
02-09-1990,FC Volendam,RKC Waalwijk,2,0,Gewonnen
02-09-1990,FC Groningen,Roda JC Kerkrade,3,1,Gewonnen
02-09-1990,Feyenoord,MVV Maastricht,6,0,Gewonnen
02-09-1990,FC Utrecht,sc Heerenveen,1,2,Verloren
02-09-1990,N.E.C.,PSV,1,1,Gelijk
07-09-1990,Roda JC Kerkrade,FC Volendam,2,1,Gewonnen
08-09-1990,PSV,MVV Maastricht,3,0,Gewonnen
08-09-1990,sc Heerenveen,N.E.C.,1,1,Gelijk
09-09-1990,Ajax,FC Twente,1,1,Gelijk
09-09-1990,Vitesse,Feyenoord,0,0,Gelijk
09-09-1990,ADO Den Haag,FC Groningen,1,2,Verloren
09-09-1990,SVV,Willem II,0,0,Gelijk
09-09-1990,RKC Waalwijk,FC Utrecht,1,0,Gewonnen
09-09-1990,Sparta Rotterdam,Fortuna Sittard,2,2,Gelijk
15-09-1990,FC Utrecht,Roda JC Kerkrade,2,1,Gewonnen
15-09-1990,Willem II,Vitesse,0,0,Gelijk
15-09-1990,FC Twente,Sparta Rotterdam,0,1,Verloren
15-09-1990,MVV Maastricht,sc Heerenveen,2,0,Gewonnen
15-09-1990,Fortuna Sittard,SVV,1,0,Gewonnen
15-09-1990,N.E.C.,RKC Waalwijk,0,0,Gelijk
16-09-1990,Feyenoord,PSV,1,1,Gelijk
16-09-1990,FC Groningen,Ajax,1,2,Verloren
22-09-1990,SVV,FC Twente,1,1,Gelijk
22-09-1990,Roda JC Kerkrade,N.E.C.,2,2,Gelijk
23-09-1990,RKC Waalwijk,MVV Maastricht,3,2,Gewonnen
23-09-1990,Ajax,FC Volendam,3,1,Gewonnen
23-09-1990,sc Heerenveen,PSV,0,3,Verloren
23-09-1990,ADO Den Haag,FC Utrecht,3,1,Gewonnen
23-09-1990,Willem II,Feyenoord,3,2,Gewonnen
23-09-1990,Vitesse,Fortuna Sittard,2,3,Verloren
23-09-1990,Sparta Rotterdam,FC Groningen,1,1,Gelijk
28-09-1990,FC Twente,Fortuna Sittard,1,0,Gewonnen
29-09-1990,sc Heerenveen,Roda JC Kerkrade,1,2,Verloren
29-09-1990,N.E.C.,Sparta Rotterdam,3,1,Gewonnen
30-09-1990,MVV Maastricht,Ajax,1,4,Verloren
30-09-1990,FC Groningen,Willem II,4,1,Gewonnen
