Datum,Thuis,Uit,Thuis Doelpunten,Uit Doelpunten,Uitslag
16-08-2002,RBC Roosendaal,PEC Zwolle,1,1,Gelijk
17-08-2002,Excelsior Rotterdam,PSV,0,2,Verloren
17-08-2002,NAC Breda,Roda JC Kerkrade,2,2,Gelijk
17-08-2002,FC Twente,Willem II,0,2,Verloren
17-08-2002,AZ,sc Heerenveen,3,3,Gelijk
18-08-2002,Feyenoord,N.E.C.,2,0,Gewonnen
18-08-2002,Ajax,FC Utrecht,3,1,Gewonnen
18-08-2002,RKC Waalwijk,De Graafschap,4,2,Gewonnen
18-08-2002,FC Groningen,Vitesse,1,2,Verloren
23-08-2002,N.E.C.,AZ,2,0,Gewonnen
24-08-2002,PSV,FC Groningen,1,0,Gewonnen
24-08-2002,PEC Zwolle,Excelsior Rotterdam,1,1,Gelijk
24-08-2002,sc Heerenveen,RKC Waalwijk,1,2,Verloren
24-08-2002,Roda JC Kerkrade,Feyenoord,2,2,Gelijk
24-08-2002,De Graafschap,RBC Roosendaal,2,0,Gewonnen
25-08-2002,FC Twente,FC Utrecht,1,1,Gelijk
25-08-2002,Vitesse,Ajax,1,2,Verloren
25-08-2002,Willem II,NAC Breda,1,1,Gelijk
30-08-2002,RKC Waalwijk,FC Twente,3,2,Gewonnen
31-08-2002,PEC Zwolle,Vitesse,1,0,Gewonnen
31-08-2002,Roda JC Kerkrade,Willem II,1,0,Gewonnen
31-08-2002,NAC Breda,N.E.C.,0,0,Gelijk
01-09-2002,RBC Roosendaal,sc Heerenveen,3,0,Gewonnen
01-09-2002,FC Groningen,Ajax,1,3,Verloren
10-09-2002,Feyenoord,Excelsior Rotterdam,4,1,Gewonnen
10-09-2002,FC Utrecht,De Graafschap,4,0,Gewonnen
10-09-2002,AZ,PSV,0,4,Verloren
13-09-2002,Vitesse,RBC Roosendaal,3,0,Gewonnen
14-09-2002,Willem II,FC Utrecht,2,0,Gewonnen
14-09-2002,FC Twente,Feyenoord,1,5,Verloren
14-09-2002,Ajax,PEC Zwolle,2,0,Gewonnen
14-09-2002,sc Heerenveen,NAC Breda,0,2,Verloren
14-09-2002,Excelsior Rotterdam,FC Groningen,4,2,Gewonnen
14-09-2002,PSV,RKC Waalwijk,4,0,Gewonnen
15-09-2002,De Graafschap,AZ,1,2,Verloren
15-09-2002,N.E.C.,Roda JC Kerkrade,2,4,Verloren
20-09-2002,Excelsior Rotterdam,AZ,1,2,Verloren
20-09-2002,NAC Breda,FC Twente,2,0,Gewonnen
21-09-2002,Willem II,N.E.C.,1,1,Gelijk
21-09-2002,RBC Roosendaal,Ajax,2,3,Verloren
21-09-2002,PEC Zwolle,PSV,1,3,Verloren
21-09-2002,Feyenoord,De Graafschap,2,0,Gewonnen
22-09-2002,Vitesse,RKC Waalwijk,1,1,Gelijk
22-09-2002,Roda JC Kerkrade,sc Heerenveen,1,0,Gewonnen
22-09-2002,FC Groningen,FC Utrecht,0,0,Gelijk
27-09-2002,AZ,FC Groningen,4,1,Gewonnen
28-09-2002,PSV,De Graafschap,4,0,Gewonnen
28-09-2002,Willem II,PEC Zwolle,5,2,Gewonnen
28-09-2002,RBC Roosendaal,Feyenoord,4,2,Gewonnen
28-09-2002,FC Twente,Roda JC Kerkrade,3,3,Gelijk
29-09-2002,Ajax,NAC Breda,2,2,Gelijk
29-09-2002,FC Utrecht,Vitesse,1,0,Gewonnen
29-09-2002,RKC Waalwijk,Excelsior Rotterdam,0,3,Verloren
29-09-2002,N.E.C.,sc Heerenveen,4,2,Gewonnen
02-10-2002,N.E.C.,FC Groningen,2,0,Gewonnen
04-10-2002,RKC Waalwijk,PEC Zwolle,0,2,Verloren
05-10-2002,Roda JC Kerkrade,Excelsior Rotterdam,2,3,Verloren
05-10-2002,NAC Breda,PSV,2,2,Gelijk
05-10-2002,De Graafschap,FC Twente,0,1,Verloren
06-10-2002,Feyenoord,Ajax,1,2,Verloren
06-10-2002,sc Heerenveen,Willem II,1,1,Gelijk
06-10-2002,FC Utrecht,RBC Roosendaal,2,2,Gelijk
06-10-2002,AZ,Vitesse,1,3,Verloren
18-10-2002,De Graafschap,N.E.C.,1,3,Verloren
19-10-2002,Willem II,RBC Roosendaal,3,1,Gewonnen
19-10-2002,PSV,Roda JC Kerkrade,0,0,Gelijk
19-10-2002,Vitesse,Feyenoord,1,1,Gelijk
19-10-2002,Ajax,AZ,6,2,Gewonnen
19-10-2002,FC Twente,sc Heerenveen,1,1,Gelijk
20-10-2002,Excelsior Rotterdam,FC Utrecht,1,1,Gelijk
20-10-2002,FC Groningen,RKC Waalwijk,2,3,Verloren
20-10-2002,PEC Zwolle,NAC Breda,0,3,Verloren
22-10-2002,Vitesse,Roda JC Kerkrade,0,2,Verloren
25-10-2002,NAC Breda,Vitesse,0,0,Gelijk
26-10-2002,sc Heerenveen,Excelsior Rotterdam,2,0,Gewonnen
26-10-2002,RKC Waalwijk,Ajax,1,1,Gelijk
26-10-2002,Roda JC Kerkrade,De Graafschap,5,0,Gewonnen
26-10-2002,N.E.C.,PSV,0,5,Verloren
26-10-2002,AZ,FC Twente,1,2,Verloren
26-10-2002,Feyenoord,Willem II,5,1,Gewonnen
01-11-2002,PEC Zwolle,AZ,5,1,Gewonnen
02-11-2002,sc Heerenveen,De Graafschap,3,1,Gewonnen
02-11-2002,Excelsior Rotterdam,N.E.C.,0,0,Gelijk
02-11-2002,RBC Roosendaal,RKC Waalwijk,0,0,Gelijk
02-11-2002,FC Twente,PSV,0,0,Gelijk
03-11-2002,Ajax,Willem II,3,0,Gewonnen
03-11-2002,FC Groningen,Feyenoord,0,2,Verloren
03-11-2002,FC Utrecht,NAC Breda,1,0,Gewonnen
08-11-2002,Roda JC Kerkrade,Ajax,1,1,Gelijk
09-11-2002,De Graafschap,Excelsior Rotterdam,1,1,Gelijk
09-11-2002,PSV,sc Heerenveen,3,1,Gewonnen
09-11-2002,Willem II,Vitesse,1,3,Verloren
09-11-2002,NAC Breda,FC Groningen,0,0,Gelijk
09-11-2002,AZ,RBC Roosendaal,2,0,Gewonnen
10-11-2002,Feyenoord,PEC Zwolle,2,0,Gewonnen
10-11-2002,RKC Waalwijk,FC Utrecht,0,1,Verloren
10-11-2002,N.E.C.,FC Twente,1,2,Verloren
12-11-2002,RBC Roosendaal,FC Groningen,2,0,Gewonnen
13-11-2002,FC Utrecht,PEC Zwolle,2,0,Gewonnen
15-11-2002,Willem II,RKC Waalwijk,0,1,Verloren
16-11-2002,FC Groningen,De Graafschap,3,1,Gewonnen
17-11-2002,PSV,Feyenoord,1,2,Verloren
17-11-2002,Vitesse,sc Heerenveen,1,2,Verloren
17-11-2002,RBC Roosendaal,Roda JC Kerkrade,4,0,Gewonnen
17-11-2002,Ajax,N.E.C.,6,0,Gewonnen
17-11-2002,Excelsior Rotterdam,NAC Breda,0,3,Verloren
17-11-2002,FC Utrecht,AZ,2,2,Gelijk
17-11-2002,PEC Zwolle,FC Twente,1,1,Gelijk
22-11-2002,Excelsior Rotterdam,Willem II,0,3,Verloren
23-11-2002,RBC Roosendaal,PSV,0,3,Verloren
23-11-2002,Roda JC Kerkrade,AZ,1,3,Verloren
23-11-2002,sc Heerenveen,Ajax,0,3,Verloren
23-11-2002,De Graafschap,NAC Breda,3,2,Gewonnen
23-11-2002,RKC Waalwijk,Feyenoord,1,0,Gewonnen
23-11-2002,FC Twente,Vitesse,1,0,Gewonnen
24-11-2002,PEC Zwolle,FC Groningen,0,2,Verloren
24-11-2002,FC Utrecht,N.E.C.,3,2,Gewonnen
29-11-2002,Roda JC Kerkrade,PEC Zwolle,2,0,Gewonnen
30-11-2002,PSV,Willem II,2,1,Gewonnen
30-11-2002,NAC Breda,RBC Roosendaal,1,0,Gewonnen
30-11-2002,AZ,RKC Waalwijk,2,0,Gewonnen
01-12-2002,Vitesse,De Graafschap,1,1,Gelijk
01-12-2002,Feyenoord,FC Utrecht,2,1,Gewonnen
01-12-2002,FC Groningen,sc Heerenveen,1,1,Gelijk
01-12-2002,Ajax,FC Twente,2,1,Gewonnen
06-12-2002,RBC Roosendaal,Excelsior Rotterdam,1,1,Gelijk
07-12-2002,sc Heerenveen,Feyenoord,3,1,Gewonnen
07-12-2002,Willem II,AZ,3,1,Gewonnen
07-12-2002,De Graafschap,Ajax,1,1,Gelijk
08-12-2002,FC Utrecht,PSV,1,3,Verloren
08-12-2002,FC Twente,FC Groningen,0,0,Gelijk
08-12-2002,RKC Waalwijk,Roda JC Kerkrade,2,1,Gewonnen
08-12-2002,N.E.C.,Vitesse,2,0,Gewonnen
13-12-2002,FC Groningen,Roda JC Kerkrade,3,2,Gewonnen
14-12-2002,PEC Zwolle,N.E.C.,0,0,Gelijk
14-12-2002,NAC Breda,RKC Waalwijk,1,0,Gewonnen
14-12-2002,De Graafschap,Willem II,1,1,Gelijk
