Datum,Thuis,Uit,Thuis Doelpunten,Uit Doelpunten,Uitslag
01-09-1984,PSV,FC Groningen,1,1,Gelijk
01-09-1984,PEC Zwolle,FC Den Bosch,1,0,Gewonnen
01-09-1984,MVV Maastricht,AZ,1,1,Gelijk
01-09-1984,NAC Breda,Excelsior Rotterdam,0,0,Gelijk
01-09-1984,HFC Haarlem,Go Ahead Eagles,3,1,Gewonnen
02-09-1984,FC Twente,Fortuna Sittard,3,2,Gewonnen
02-09-1984,FC Volendam,FC Utrecht,3,3,Gelijk
02-09-1984,Roda JC Kerkrade,Feyenoord,2,1,Gewonnen
02-09-1984,Sparta Rotterdam,Ajax,2,5,Verloren
04-09-1984,Excelsior Rotterdam,Sparta Rotterdam,1,1,Gelijk
05-09-1984,AZ,FC Twente,1,2,Verloren
05-09-1984,Go Ahead Eagles,PSV,0,4,Verloren
05-09-1984,Feyenoord,NAC Breda,1,0,Gewonnen
05-09-1984,Ajax,MVV Maastricht,5,1,Gewonnen
05-09-1984,FC Groningen,FC Volendam,1,3,Verloren
05-09-1984,Fortuna Sittard,PEC Zwolle,1,0,Gewonnen
05-09-1984,FC Den Bosch,HFC Haarlem,0,0,Gelijk
05-09-1984,FC Utrecht,Roda JC Kerkrade,4,0,Gewonnen
08-09-1984,Fortuna Sittard,MVV Maastricht,1,2,Verloren
08-09-1984,AZ,Sparta Rotterdam,0,2,Verloren
08-09-1984,Go Ahead Eagles,PEC Zwolle,4,0,Gewonnen
09-09-1984,FC Groningen,HFC Haarlem,3,1,Gewonnen
09-09-1984,Roda JC Kerkrade,NAC Breda,4,2,Gewonnen
09-09-1984,FC Utrecht,PSV,2,2,Gelijk
09-09-1984,Ajax,Excelsior Rotterdam,3,0,Gewonnen
12-09-1984,FC Twente,Go Ahead Eagles,4,1,Gewonnen
12-09-1984,FC Volendam,Roda JC Kerkrade,2,1,Gewonnen
12-09-1984,HFC Haarlem,FC Utrecht,1,1,Gelijk
12-09-1984,MVV Maastricht,FC Den Bosch,0,3,Verloren
12-09-1984,PEC Zwolle,FC Groningen,1,4,Verloren
12-09-1984,Excelsior Rotterdam,AZ,3,2,Gewonnen
12-09-1984,PSV,Feyenoord,5,1,Gewonnen
12-09-1984,Sparta Rotterdam,Fortuna Sittard,3,2,Gewonnen
15-09-1984,Go Ahead Eagles,MVV Maastricht,3,2,Gewonnen
15-09-1984,Fortuna Sittard,Excelsior Rotterdam,1,1,Gelijk
16-09-1984,FC Utrecht,PEC Zwolle,4,0,Gewonnen
16-09-1984,AZ,Ajax,1,2,Verloren
16-09-1984,Roda JC Kerkrade,PSV,1,3,Verloren
16-09-1984,FC Den Bosch,Sparta Rotterdam,3,0,Gewonnen
16-09-1984,FC Volendam,NAC Breda,2,1,Gewonnen
16-09-1984,FC Groningen,FC Twente,4,2,Gewonnen
16-09-1984,Feyenoord,HFC Haarlem,4,1,Gewonnen
22-09-1984,HFC Haarlem,Roda JC Kerkrade,1,2,Verloren
22-09-1984,MVV Maastricht,FC Groningen,0,3,Verloren
22-09-1984,PEC Zwolle,Feyenoord,1,5,Verloren
22-09-1984,NAC Breda,AZ,0,0,Gelijk
22-09-1984,PSV,FC Volendam,5,0,Gewonnen
23-09-1984,Excelsior Rotterdam,FC Den Bosch,1,1,Gelijk
23-09-1984,FC Twente,FC Utrecht,0,2,Verloren
23-09-1984,Sparta Rotterdam,Go Ahead Eagles,2,1,Gewonnen
26-09-1984,NAC Breda,Ajax,1,2,Verloren
26-09-1984,Feyenoord,FC Volendam,0,0,Gelijk
29-09-1984,Go Ahead Eagles,Excelsior Rotterdam,3,2,Gewonnen
29-09-1984,FC Groningen,Sparta Rotterdam,0,1,Verloren
29-09-1984,PSV,NAC Breda,4,1,Gewonnen
29-09-1984,Fortuna Sittard,AZ,0,4,Verloren
