Datum,Thuis,Uit,Thuis Doelpunten,Uit Doelpunten,Uitslag
24-08-1958,MVV Maastricht,Rapid JC,2,2,Gelijk
24-08-1958,Feyenoord,NOAD,3,1,Gewonnen
24-08-1958,Ajax,AFC DWS,0,1,Verloren
24-08-1958,USV Elinkwijk,Fortuna '54,0,1,Verloren
24-08-1958,Blauw-Wit,PSV,0,2,Verloren
24-08-1958,Holland Sport,NAC Breda,2,2,Gelijk
24-08-1958,SC Enschede,DOS,1,0,Gewonnen
24-08-1958,Willem II,Sparta Rotterdam,0,0,Gelijk
24-08-1958,VVV-Venlo,ADO Den Haag,1,1,Gelijk
31-08-1958,Sparta Rotterdam,Ajax,4,2,Gewonnen
31-08-1958,NAC Breda,MVV Maastricht,2,3,Verloren
31-08-1958,NOAD,SC Enschede,2,6,Verloren
31-08-1958,Fortuna '54,Willem II,5,4,Gewonnen
31-08-1958,DOS,Blauw-Wit,7,3,Gewonnen
31-08-1958,AFC DWS,VVV-Venlo,0,0,Gelijk
31-08-1958,ADO Den Haag,Holland Sport,3,2,Gewonnen
31-08-1958,PSV,USV Elinkwijk,2,0,Gewonnen
31-08-1958,Rapid JC,Feyenoord,3,3,Gelijk
07-09-1958,Feyenoord,NAC Breda,2,2,Gelijk
07-09-1958,Ajax,Fortuna '54,2,0,Gewonnen
07-09-1958,MVV Maastricht,ADO Den Haag,7,1,Gewonnen
07-09-1958,Blauw-Wit,NOAD,5,1,Gewonnen
07-09-1958,DOS,PSV,2,2,Gelijk
07-09-1958,SC Enschede,Rapid JC,1,0,Gewonnen
07-09-1958,Holland Sport,AFC DWS,3,2,Gewonnen
07-09-1958,Willem II,USV Elinkwijk,5,1,Gewonnen
07-09-1958,VVV-Venlo,Sparta Rotterdam,3,3,Gelijk
14-09-1958,NAC Breda,SC Enschede,0,3,Verloren
14-09-1958,USV Elinkwijk,Ajax,2,2,Gelijk
14-09-1958,AFC DWS,MVV Maastricht,1,1,Gelijk
14-09-1958,NOAD,DOS,2,0,Gewonnen
14-09-1958,Rapid JC,Blauw-Wit,3,1,Gewonnen
14-09-1958,ADO Den Haag,Feyenoord,2,1,Gewonnen
14-09-1958,Sparta Rotterdam,Holland Sport,6,1,Gewonnen
14-09-1958,Fortuna '54,VVV-Venlo,3,1,Gewonnen
14-09-1958,PSV,Willem II,3,0,Gewonnen
21-09-1958,MVV Maastricht,Sparta Rotterdam,2,0,Gewonnen
21-09-1958,DOS,Rapid JC,2,1,Gewonnen
21-09-1958,Blauw-Wit,NAC Breda,4,2,Gewonnen
21-09-1958,Feyenoord,AFC DWS,0,0,Gelijk
21-09-1958,Ajax,Willem II,3,1,Gewonnen
