Datum,Thuis,Uit,Thuis Doelpunten,Uit Doelpunten,Uitslag
15-08-1971,NAC Breda,Feyenoord,1,2,Verloren
15-08-1971,AFC DWS,Vitesse,1,0,Gewonnen
15-08-1971,Sparta Rotterdam,FC Volendam,4,1,Gewonnen
15-08-1971,FC Groningen,FC Utrecht,0,1,Verloren
15-08-1971,N.E.C.,Go Ahead Eagles,3,0,Gewonnen
15-08-1971,PSV,MVV Maastricht,0,1,Verloren
15-08-1971,FC Twente,Ajax,0,2,Verloren
15-08-1971,Excelsior Rotterdam,Telstar,0,1,Verloren
15-08-1971,ADO Den Haag,FC Den Bosch,2,1,Gewonnen
22-08-1971,FC Utrecht,NAC Breda,1,2,Verloren
22-08-1971,Feyenoord,PSV,1,0,Gewonnen
22-08-1971,Go Ahead Eagles,AFC DWS,0,1,Verloren
22-08-1971,FC Volendam,Excelsior Rotterdam,1,0,Gewonnen
22-08-1971,Ajax,ADO Den Haag,1,0,Gewonnen
22-08-1971,FC Den Bosch,Sparta Rotterdam,0,3,Verloren
22-08-1971,Telstar,FC Groningen,0,0,Gelijk
22-08-1971,Vitesse,FC Twente,0,1,Verloren
22-08-1971,MVV Maastricht,N.E.C.,0,1,Verloren
29-08-1971,ADO Den Haag,FC Twente,0,0,Gelijk
29-08-1971,FC Groningen,FC Volendam,1,1,Gelijk
29-08-1971,NAC Breda,Telstar,1,1,Gelijk
29-08-1971,PSV,FC Utrecht,1,0,Gewonnen
29-08-1971,Excelsior Rotterdam,FC Den Bosch,0,0,Gelijk
29-08-1971,AFC DWS,MVV Maastricht,2,3,Verloren
29-08-1971,Go Ahead Eagles,Vitesse,5,1,Gewonnen
29-08-1971,Sparta Rotterdam,Ajax,1,1,Gelijk
29-08-1971,N.E.C.,Feyenoord,1,2,Verloren
05-09-1971,Feyenoord,AFC DWS,4,0,Gewonnen
05-09-1971,FC Den Bosch,FC Groningen,1,1,Gelijk
05-09-1971,Telstar,PSV,2,1,Gewonnen
05-09-1971,MVV Maastricht,Go Ahead Eagles,3,1,Gewonnen
05-09-1971,FC Volendam,NAC Breda,1,1,Gelijk
05-09-1971,Ajax,Excelsior Rotterdam,1,0,Gewonnen
05-09-1971,FC Utrecht,N.E.C.,3,1,Gewonnen
05-09-1971,FC Twente,Sparta Rotterdam,1,0,Gewonnen
05-09-1971,Vitesse,ADO Den Haag,0,2,Verloren
11-09-1971,FC Groningen,Ajax,0,0,Gelijk
11-09-1971,PSV,FC Volendam,4,0,Gewonnen
11-09-1971,Go Ahead Eagles,Feyenoord,0,1,Verloren
12-09-1971,MVV Maastricht,Vitesse,0,0,Gelijk
12-09-1971,Sparta Rotterdam,ADO Den Haag,5,2,Gewonnen
12-09-1971,NAC Breda,FC Den Bosch,1,0,Gewonnen
12-09-1971,AFC DWS,FC Utrecht,2,0,Gewonnen
12-09-1971,Excelsior Rotterdam,FC Twente,0,0,Gelijk
12-09-1971,N.E.C.,Telstar,2,1,Gewonnen
19-09-1971,Feyenoord,MVV Maastricht,2,0,Gewonnen
19-09-1971,FC Twente,FC Groningen,4,2,Gewonnen
19-09-1971,FC Utrecht,Go Ahead Eagles,3,3,Gelijk
19-09-1971,Ajax,NAC Breda,5,0,Gewonnen
19-09-1971,ADO Den Haag,Excelsior Rotterdam,3,0,Gewonnen
19-09-1971,Telstar,AFC DWS,1,1,Gelijk
19-09-1971,FC Den Bosch,PSV,0,7,Verloren
19-09-1971,Vitesse,Sparta Rotterdam,0,6,Verloren
19-09-1971,FC Volendam,N.E.C.,0,1,Verloren
25-09-1971,PSV,Ajax,1,1,Gelijk
26-09-1971,Go Ahead Eagles,Telstar,5,0,Gewonnen
26-09-1971,MVV Maastricht,FC Utrecht,0,1,Verloren
26-09-1971,NAC Breda,FC Twente,0,0,Gelijk
26-09-1971,AFC DWS,FC Volendam,1,0,Gewonnen
26-09-1971,Feyenoord,Vitesse,4,0,Gewonnen
26-09-1971,Excelsior Rotterdam,Sparta Rotterdam,0,0,Gelijk
26-09-1971,FC Groningen,ADO Den Haag,1,2,Verloren
26-09-1971,N.E.C.,FC Den Bosch,1,0,Gewonnen
03-10-1971,ADO Den Haag,NAC Breda,2,1,Gewonnen
03-10-1971,Telstar,MVV Maastricht,1,0,Gewonnen
03-10-1971,Sparta Rotterdam,FC Groningen,3,3,Gelijk
03-10-1971,FC Utrecht,Feyenoord,0,0,Gelijk
03-10-1971,FC Den Bosch,AFC DWS,0,0,Gelijk
03-10-1971,FC Volendam,Go Ahead Eagles,0,0,Gelijk
03-10-1971,FC Twente,PSV,2,0,Gewonnen
03-10-1971,Vitesse,Excelsior Rotterdam,1,0,Gewonnen
03-10-1971,Ajax,N.E.C.,1,0,Gewonnen
15-10-1971,AFC DWS,Ajax,0,2,Verloren
16-10-1971,Go Ahead Eagles,FC Den Bosch,1,0,Gewonnen
16-10-1971,PSV,ADO Den Haag,0,1,Verloren
17-10-1971,NAC Breda,Sparta Rotterdam,3,3,Gelijk
17-10-1971,FC Groningen,Excelsior Rotterdam,2,3,Verloren
17-10-1971,MVV Maastricht,FC Volendam,1,0,Gewonnen
17-10-1971,Feyenoord,Telstar,2,0,Gewonnen
17-10-1971,FC Utrecht,Vitesse,5,1,Gewonnen
17-10-1971,N.E.C.,FC Twente,0,2,Verloren
24-10-1971,FC Twente,AFC DWS,0,0,Gelijk
24-10-1971,Telstar,FC Utrecht,0,2,Verloren
24-10-1971,Vitesse,FC Groningen,1,2,Verloren
