Datum,Thuis,Uit,Thuis Doelpunten,Uit Doelpunten,Uitslag
29-10-2004,FC Utrecht,PSV,0,0,Gelijk
30-10-2004,Roda JC Kerkrade,RKC Waalwijk,1,1,Gelijk
30-10-2004,Willem II,RBC Roosendaal,3,0,Gewonnen
30-10-2004,FC Twente,Vitesse,1,4,Verloren
31-10-2004,FC Groningen,ADO Den Haag,4,3,Gewonnen
31-10-2004,Ajax,N.E.C.,1,0,Gewonnen
31-10-2004,AZ,Feyenoord,4,1,Gewonnen
31-10-2004,FC Den Bosch,sc Heerenveen,2,4,Verloren
05-11-2004,RBC Roosendaal,De Graafschap,3,0,Gewonnen
06-11-2004,RKC Waalwijk,sc Heerenveen,0,0,Gelijk
07-11-2004,AZ,FC Utrecht,4,0,Gewonnen
07-11-2004,Willem II,Ajax,1,3,Verloren
07-11-2004,Feyenoord,NAC Breda,4,0,Gewonnen
07-11-2004,FC Den Bosch,PSV,0,3,Verloren
07-11-2004,Vitesse,N.E.C.,1,0,Gewonnen
07-11-2004,FC Twente,FC Groningen,1,2,Verloren
12-11-2004,ADO Den Haag,RBC Roosendaal,5,1,Gewonnen
13-11-2004,sc Heerenveen,Vitesse,0,3,Verloren
13-11-2004,PSV,Willem II,1,0,Gewonnen
13-11-2004,NAC Breda,AZ,0,3,Verloren
13-11-2004,N.E.C.,FC Twente,0,2,Verloren
14-11-2004,Ajax,Feyenoord,1,1,Gelijk
14-11-2004,FC Utrecht,Roda JC Kerkrade,1,1,Gelijk
14-11-2004,FC Groningen,FC Den Bosch,3,1,Gewonnen
14-11-2004,RKC Waalwijk,De Graafschap,2,2,Gelijk
19-11-2004,Roda JC Kerkrade,ADO Den Haag,1,1,Gelijk
20-11-2004,De Graafschap,Ajax,0,5,Verloren
20-11-2004,RBC Roosendaal,sc Heerenveen,1,3,Verloren
20-11-2004,AZ,RKC Waalwijk,3,0,Gewonnen
21-11-2004,Vitesse,PSV,0,2,Verloren
21-11-2004,FC Den Bosch,N.E.C.,0,0,Gelijk
21-11-2004,FC Twente,FC Utrecht,0,1,Verloren
21-11-2004,Willem II,NAC Breda,0,1,Verloren
21-11-2004,Feyenoord,FC Groningen,1,2,Verloren
26-11-2004,RKC Waalwijk,Vitesse,2,2,Gelijk
27-11-2004,PSV,FC Twente,2,0,Gewonnen
27-11-2004,ADO Den Haag,Willem II,0,1,Verloren
27-11-2004,N.E.C.,Roda JC Kerkrade,1,1,Gelijk
28-11-2004,sc Heerenveen,Feyenoord,2,2,Gelijk
28-11-2004,FC Utrecht,De Graafschap,1,0,Gewonnen
28-11-2004,FC Groningen,AZ,1,2,Verloren
28-11-2004,Ajax,RBC Roosendaal,4,1,Gewonnen
28-11-2004,NAC Breda,FC Den Bosch,3,0,Gewonnen
03-12-2004,RKC Waalwijk,Ajax,1,2,Verloren
04-12-2004,RBC Roosendaal,NAC Breda,0,0,Gelijk
04-12-2004,FC Twente,FC Den Bosch,4,0,Gewonnen
04-12-2004,De Graafschap,PSV,0,4,Verloren
04-12-2004,Roda JC Kerkrade,FC Groningen,5,1,Gewonnen
05-12-2004,AZ,ADO Den Haag,2,0,Gewonnen
05-12-2004,Feyenoord,N.E.C.,2,1,Gewonnen
05-12-2004,Vitesse,FC Utrecht,2,1,Gewonnen
05-12-2004,Willem II,sc Heerenveen,2,2,Gelijk
10-12-2004,sc Heerenveen,FC Groningen,1,0,Gewonnen
11-12-2004,Roda JC Kerkrade,RBC Roosendaal,3,1,Gewonnen
11-12-2004,Willem II,FC Utrecht,0,0,Gelijk
11-12-2004,FC Den Bosch,RKC Waalwijk,0,2,Verloren
11-12-2004,AZ,FC Twente,5,0,Gewonnen
12-12-2004,Feyenoord,PSV,3,3,Gelijk
12-12-2004,Ajax,Vitesse,1,0,Gewonnen
12-12-2004,De Graafschap,N.E.C.,3,2,Gewonnen
12-12-2004,NAC Breda,ADO Den Haag,1,1,Gelijk
16-12-2004,Vitesse,De Graafschap,3,1,Gewonnen
17-12-2004,FC Twente,NAC Breda,0,0,Gelijk
18-12-2004,PSV,Roda JC Kerkrade,0,2,Verloren
18-12-2004,RBC Roosendaal,AZ,0,2,Verloren
18-12-2004,RKC Waalwijk,Willem II,1,0,Gewonnen
19-12-2004,ADO Den Haag,Feyenoord,2,0,Gewonnen
19-12-2004,FC Utrecht,FC Den Bosch,1,0,Gewonnen
19-12-2004,N.E.C.,sc Heerenveen,3,2,Gewonnen
19-12-2004,FC Groningen,Ajax,0,4,Verloren
21-01-2005,AZ,N.E.C.,1,1,Gelijk
22-01-2005,PSV,NAC Breda,4,0,Gewonnen
22-01-2005,De Graafschap,Roda JC Kerkrade,2,0,Gewonnen
22-01-2005,sc Heerenveen,FC Den Bosch,2,1,Gewonnen
22-01-2005,Willem II,FC Twente,0,3,Verloren
23-01-2005,FC Utrecht,Ajax,0,2,Verloren
23-01-2005,ADO Den Haag,FC Groningen,0,3,Verloren
23-01-2005,RBC Roosendaal,RKC Waalwijk,0,1,Verloren
23-01-2005,Feyenoord,Vitesse,1,2,Verloren
28-01-2005,Roda JC Kerkrade,Willem II,4,0,Gewonnen
29-01-2005,FC Den Bosch,AZ,0,1,Verloren
29-01-2005,FC Twente,Feyenoord,0,0,Gelijk
29-01-2005,Vitesse,RBC Roosendaal,1,3,Verloren
30-01-2005,RKC Waalwijk,PSV,1,4,Verloren
30-01-2005,NAC Breda,sc Heerenveen,1,1,Gelijk
30-01-2005,Ajax,ADO Den Haag,0,0,Gelijk
30-01-2005,N.E.C.,FC Utrecht,0,0,Gelijk
30-01-2005,FC Groningen,De Graafschap,1,0,Gewonnen
02-02-2005,PSV,RBC Roosendaal,4,1,Gewonnen
04-02-2005,Willem II,N.E.C.,3,1,Gewonnen
04-02-2005,De Graafschap,Feyenoord,2,7,Verloren
05-02-2005,sc Heerenveen,AZ,1,3,Verloren
05-02-2005,ADO Den Haag,FC Den Bosch,2,0,Gewonnen
06-02-2005,Ajax,FC Twente,1,2,Verloren
06-02-2005,RKC Waalwijk,FC Groningen,3,0,Gewonnen
06-02-2005,Vitesse,Roda JC Kerkrade,3,0,Gewonnen
06-02-2005,FC Utrecht,NAC Breda,2,0,Gewonnen
11-02-2005,FC Groningen,Vitesse,0,0,Gelijk
12-02-2005,Roda JC Kerkrade,sc Heerenveen,2,3,Verloren
12-02-2005,RBC Roosendaal,FC Utrecht,0,1,Verloren
12-02-2005,AZ,PSV,0,0,Gelijk
12-02-2005,FC Twente,RKC Waalwijk,3,1,Gewonnen
13-02-2005,NAC Breda,Ajax,1,2,Verloren
13-02-2005,FC Den Bosch,De Graafschap,0,2,Verloren
13-02-2005,N.E.C.,ADO Den Haag,1,1,Gelijk
13-02-2005,Feyenoord,Willem II,7,0,Gewonnen
18-02-2005,RBC Roosendaal,Willem II,2,0,Gewonnen
19-02-2005,PSV,N.E.C.,4,1,Gewonnen
20-02-2005,FC Utrecht,Feyenoord,0,2,Verloren
20-02-2005,FC Groningen,FC Twente,0,1,Verloren
20-02-2005,Vitesse,ADO Den Haag,3,4,Verloren
20-02-2005,De Graafschap,sc Heerenveen,2,1,Gewonnen
20-02-2005,Ajax,FC Den Bosch,2,0,Gewonnen
20-02-2005,RKC Waalwijk,NAC Breda,1,0,Gewonnen
20-02-2005,AZ,Roda JC Kerkrade,1,1,Gelijk
25-02-2005,N.E.C.,RKC Waalwijk,1,0,Gewonnen
26-02-2005,NAC Breda,FC Groningen,1,4,Verloren
26-02-2005,FC Twente,De Graafschap,0,0,Gelijk
27-02-2005,Roda JC Kerkrade,Ajax,1,2,Verloren
27-02-2005,Feyenoord,RBC Roosendaal,3,0,Gewonnen
27-02-2005,ADO Den Haag,FC Utrecht,1,0,Gewonnen
27-02-2005,Willem II,AZ,1,3,Verloren
27-02-2005,FC Den Bosch,Vitesse,1,2,Verloren
27-02-2005,sc Heerenveen,PSV,0,3,Verloren
04-03-2005,RBC Roosendaal,N.E.C.,1,0,Gewonnen
05-03-2005,Vitesse,Willem II,2,0,Gewonnen
05-03-2005,RKC Waalwijk,FC Utrecht,2,2,Gelijk
06-03-2005,De Graafschap,NAC Breda,0,2,Verloren
06-03-2005,Roda JC Kerkrade,FC Twente,1,2,Verloren
11-03-2005,FC Twente,RBC Roosendaal,3,0,Gewonnen
12-03-2005,sc Heerenveen,RKC Waalwijk,1,2,Verloren
12-03-2005,Willem II,FC Den Bosch,2,1,Gewonnen
12-03-2005,NAC Breda,Vitesse,1,2,Verloren
13-03-2005,PSV,ADO Den Haag,4,0,Gewonnen
13-03-2005,N.E.C.,Ajax,0,1,Verloren
13-03-2005,AZ,De Graafschap,3,2,Gewonnen
13-03-2005,Feyenoord,Roda JC Kerkrade,4,1,Gewonnen
13-03-2005,FC Utrecht,FC Groningen,1,2,Verloren
16-03-2005,ADO Den Haag,sc Heerenveen,0,2,Verloren
17-03-2005,FC Groningen,PSV,0,1,Verloren
18-03-2005,FC Den Bosch,Roda JC Kerkrade,0,3,Verloren
19-03-2005,RKC Waalwijk,Feyenoord,2,4,Verloren
19-03-2005,NAC Breda,N.E.C.,1,2,Verloren
19-03-2005,De Graafschap,RBC Roosendaal,0,1,Verloren
19-03-2005,AZ,Vitesse,3,0,Gewonnen
20-03-2005,Ajax,PSV,0,4,Verloren
20-03-2005,FC Groningen,Willem II,1,1,Gelijk
20-03-2005,FC Utrecht,sc Heerenveen,0,1,Verloren
20-03-2005,FC Twente,ADO Den Haag,2,1,Gewonnen
01-04-2005,Vitesse,FC Twente,1,1,Gelijk
02-04-2005,PSV,FC Utrecht,2,0,Gewonnen
02-04-2005,ADO Den Haag,RKC Waalwijk,0,0,Gelijk
02-04-2005,Willem II,De Graafschap,4,1,Gewonnen
02-04-2005,sc Heerenveen,Ajax,2,1,Gewonnen
03-04-2005,RBC Roosendaal,FC Den Bosch,1,2,Verloren
03-04-2005,Feyenoord,AZ,4,2,Gewonnen
03-04-2005,N.E.C.,FC Groningen,4,3,Gewonnen
03-04-2005,Roda JC Kerkrade,NAC Breda,2,1,Gewonnen
07-04-2005,Ajax,Willem II,2,0,Gewonnen
08-04-2005,ADO Den Haag,De Graafschap,2,0,Gewonnen
09-04-2005,FC Groningen,RBC Roosendaal,3,0,Gewonnen
09-04-2005,PSV,FC Den Bosch,3,0,Gewonnen
09-04-2005,sc Heerenveen,FC Twente,1,2,Verloren
10-04-2005,N.E.C.,Vitesse,1,1,Gelijk
10-04-2005,NAC Breda,Feyenoord,0,2,Verloren
10-04-2005,Ajax,AZ,4,2,Gewonnen
10-04-2005,RKC Waalwijk,Roda JC Kerkrade,1,0,Gewonnen
13-04-2005,FC Den Bosch,Feyenoord,4,1,Gewonnen
15-04-2005,Roda JC Kerkrade,FC Utrecht,3,2,Gewonnen
16-04-2005,De Graafschap,RKC Waalwijk,2,4,Verloren
16-04-2005,RBC Roosendaal,ADO Den Haag,2,0,Gewonnen
16-04-2005,Vitesse,sc Heerenveen,1,3,Verloren
17-04-2005,Feyenoord,Ajax,2,3,Verloren
17-04-2005,FC Den Bosch,FC Groningen,1,2,Verloren
17-04-2005,AZ,NAC Breda,1,1,Gelijk
17-04-2005,Willem II,PSV,0,1,Verloren
17-04-2005,FC Twente,N.E.C.,2,1,Gewonnen
20-04-2005,FC Utrecht,AZ,3,2,Gewonnen
22-04-2005,sc Heerenveen,RBC Roosendaal,7,1,Gewonnen
23-04-2005,PSV,Vitesse,3,0,Gewonnen
23-04-2005,ADO Den Haag,Roda JC Kerkrade,1,4,Verloren
23-04-2005,RKC Waalwijk,AZ,2,1,Gewonnen
24-04-2005,FC Groningen,Feyenoord,0,2,Verloren
24-04-2005,Ajax,De Graafschap,1,0,Gewonnen
24-04-2005,FC Utrecht,FC Twente,2,2,Gelijk
24-04-2005,N.E.C.,FC Den Bosch,2,2,Gelijk
24-04-2005,NAC Breda,Willem II,1,2,Verloren
29-04-2005,FC Twente,PSV,2,2,Gelijk
29-04-2005,Roda JC Kerkrade,N.E.C.,1,0,Gewonnen
30-04-2005,RBC Roosendaal,Ajax,1,4,Verloren
01-05-2005,Willem II,ADO Den Haag,1,0,Gewonnen
01-05-2005,Vitesse,RKC Waalwijk,3,1,Gewonnen
01-05-2005,Feyenoord,sc Heerenveen,1,3,Verloren
01-05-2005,AZ,FC Groningen,2,1,Gewonnen
01-05-2005,FC Den Bosch,NAC Breda,0,2,Verloren
01-05-2005,De Graafschap,FC Utrecht,0,0,Gelijk
06-05-2005,NAC Breda,RBC Roosendaal,1,2,Verloren
07-05-2005,sc Heerenveen,Willem II,2,2,Gelijk
07-05-2005,FC Den Bosch,FC Twente,1,0,Gewonnen
07-05-2005,Ajax,RKC Waalwijk,4,0,Gewonnen
08-05-2005,N.E.C.,Feyenoord,2,0,Gewonnen
08-05-2005,FC Groningen,Roda JC Kerkrade,4,4,Gelijk
08-05-2005,FC Utrecht,Vitesse,1,2,Verloren
08-05-2005,PSV,De Graafschap,4,1,Gewonnen
08-05-2005,ADO Den Haag,AZ,2,1,Gewonnen
15-05-2005,FC Groningen,sc Heerenveen,1,2,Verloren
15-05-2005,ADO Den Haag,NAC Breda,6,2,Gewonnen
15-05-2005,PSV,Feyenoord,4,2,Gewonnen
15-05-2005,Vitesse,Ajax,0,2,Verloren
15-05-2005,RKC Waalwijk,FC Den Bosch,2,0,Gewonnen
15-05-2005,FC Utrecht,Willem II,0,3,Verloren
15-05-2005,FC Twente,AZ,3,0,Gewonnen
15-05-2005,N.E.C.,De Graafschap,3,0,Gewonnen
15-05-2005,RBC Roosendaal,Roda JC Kerkrade,3,1,Gewonnen
22-05-2005,Willem II,RKC Waalwijk,3,0,Gewonnen
22-05-2005,AZ,RBC Roosendaal,1,3,Verloren
22-05-2005,Ajax,FC Groningen,2,1,Gewonnen
22-05-2005,sc Heerenveen,N.E.C.,2,1,Gewonnen
22-05-2005,FC Den Bosch,FC Utrecht,0,3,Verloren
22-05-2005,Feyenoord,ADO Den Haag,6,3,Gewonnen
22-05-2005,Roda JC Kerkrade,PSV,0,0,Gelijk
22-05-2005,De Graafschap,Vitesse,1,2,Verloren
22-05-2005,NAC Breda,FC Twente,1,1,Gelijk
