Datum,Thuis,Uit,Thuis Doelpunten,Uit Doelpunten,Uitslag
05-08-2016,N.E.C.,PEC Zwolle,1,1,Gelijk
06-08-2016,ADO Den Haag,Go Ahead Eagles,3,0,Gewonnen
06-08-2016,FC Twente,Excelsior Rotterdam,1,2,Verloren
06-08-2016,FC Utrecht,PSV,1,2,Verloren
06-08-2016,Willem II,Vitesse,1,4,Verloren
07-08-2016,FC Groningen,Feyenoord,0,5,Verloren
07-08-2016,Sparta Rotterdam,Ajax,1,3,Verloren
07-08-2016,AZ,sc Heerenveen,2,2,Gelijk
07-08-2016,Roda JC Kerkrade,Heracles Almelo,1,1,Gelijk
12-08-2016,sc Heerenveen,FC Utrecht,2,2,Gelijk
13-08-2016,Excelsior Rotterdam,FC Groningen,2,0,Gewonnen
13-08-2016,Vitesse,ADO Den Haag,1,2,Verloren
13-08-2016,Ajax,Roda JC Kerkrade,2,2,Gelijk
13-08-2016,PEC Zwolle,Sparta Rotterdam,0,3,Verloren
14-08-2016,Heracles Almelo,Willem II,3,1,Gewonnen
14-08-2016,Go Ahead Eagles,N.E.C.,2,2,Gelijk
14-08-2016,Feyenoord,FC Twente,2,0,Gewonnen
14-08-2016,PSV,AZ,1,0,Gewonnen
19-08-2016,Excelsior Rotterdam,ADO Den Haag,1,2,Verloren
20-08-2016,Roda JC Kerkrade,Vitesse,0,1,Verloren
20-08-2016,PEC Zwolle,PSV,0,4,Verloren
20-08-2016,Ajax,Willem II,1,2,Verloren
20-08-2016,N.E.C.,sc Heerenveen,2,1,Gewonnen
21-08-2016,FC Groningen,FC Twente,3,4,Verloren
21-08-2016,Sparta Rotterdam,Go Ahead Eagles,1,0,Gewonnen
21-08-2016,FC Utrecht,AZ,1,2,Verloren
21-08-2016,Heracles Almelo,Feyenoord,0,1,Verloren
26-08-2016,Vitesse,FC Utrecht,1,1,Gelijk
27-08-2016,Willem II,Roda JC Kerkrade,0,0,Gelijk
27-08-2016,sc Heerenveen,PEC Zwolle,1,0,Gewonnen
27-08-2016,Feyenoord,Excelsior Rotterdam,4,1,Gewonnen
27-08-2016,FC Twente,Sparta Rotterdam,3,1,Gewonnen
28-08-2016,PSV,FC Groningen,0,0,Gelijk
28-08-2016,Go Ahead Eagles,Ajax,0,3,Verloren
28-08-2016,ADO Den Haag,Heracles Almelo,1,1,Gelijk
28-08-2016,AZ,N.E.C.,2,0,Gewonnen
10-09-2016,PEC Zwolle,FC Utrecht,1,1,Gelijk
10-09-2016,AZ,Willem II,2,0,Gewonnen
10-09-2016,N.E.C.,PSV,0,4,Verloren
10-09-2016,Excelsior Rotterdam,Heracles Almelo,3,1,Gewonnen
10-09-2016,sc Heerenveen,FC Twente,3,1,Gewonnen
11-09-2016,Feyenoord,ADO Den Haag,3,1,Gewonnen
11-09-2016,Go Ahead Eagles,Roda JC Kerkrade,2,0,Gewonnen
11-09-2016,FC Groningen,Sparta Rotterdam,1,1,Gelijk
