Datum,Thuis,Uit,Thuis Doelpunten,Uit Doelpunten,Uitslag
21-08-1976,Sparta Rotterdam,AZ,1,1,Gelijk
21-08-1976,NAC Breda,N.E.C.,1,0,Gewonnen
22-08-1976,Telstar,Go Ahead Eagles,0,1,Verloren
22-08-1976,Ajax,De Graafschap,1,0,Gewonnen
22-08-1976,ADO Den Haag,HFC Haarlem,2,1,Gewonnen
22-08-1976,FC Twente,FC Amsterdam,4,0,Gewonnen
22-08-1976,FC Utrecht,Feyenoord,0,2,Verloren
22-08-1976,VVV-Venlo,Roda JC Kerkrade,1,2,Verloren
22-08-1976,FC Eindhoven,PSV,2,2,Gelijk
25-08-1976,Feyenoord,Telstar,3,1,Gewonnen
25-08-1976,HFC Haarlem,Sparta Rotterdam,4,0,Gewonnen
25-08-1976,De Graafschap,NAC Breda,3,1,Gewonnen
25-08-1976,AZ,Ajax,0,3,Verloren
25-08-1976,N.E.C.,VVV-Venlo,7,1,Gewonnen
25-08-1976,Roda JC Kerkrade,FC Twente,1,0,Gewonnen
25-08-1976,Go Ahead Eagles,FC Eindhoven,0,0,Gelijk
25-08-1976,PSV,ADO Den Haag,1,1,Gelijk
25-08-1976,FC Amsterdam,FC Utrecht,2,2,Gelijk
28-08-1976,AZ,NAC Breda,4,1,Gewonnen
28-08-1976,PSV,Sparta Rotterdam,2,0,Gewonnen
29-08-1976,Feyenoord,Go Ahead Eagles,3,1,Gewonnen
29-08-1976,ADO Den Haag,FC Eindhoven,1,1,Gelijk
29-08-1976,FC Amsterdam,Telstar,1,1,Gelijk
29-08-1976,Roda JC Kerkrade,FC Utrecht,1,1,Gelijk
29-08-1976,De Graafschap,VVV-Venlo,0,1,Verloren
29-08-1976,N.E.C.,FC Twente,4,0,Gewonnen
29-08-1976,HFC Haarlem,Ajax,2,0,Gewonnen
01-09-1976,FC Eindhoven,Feyenoord,0,4,Verloren
01-09-1976,VVV-Venlo,AZ,1,0,Gewonnen
01-09-1976,Telstar,Roda JC Kerkrade,0,2,Verloren
01-09-1976,NAC Breda,HFC Haarlem,2,0,Gewonnen
01-09-1976,Sparta Rotterdam,ADO Den Haag,1,0,Gewonnen
01-09-1976,Go Ahead Eagles,FC Amsterdam,1,1,Gelijk
01-09-1976,FC Twente,De Graafschap,0,0,Gelijk
01-09-1976,FC Utrecht,N.E.C.,2,1,Gewonnen
01-09-1976,Ajax,PSV,1,0,Gewonnen
04-09-1976,N.E.C.,Telstar,2,2,Gelijk
04-09-1976,Sparta Rotterdam,FC Eindhoven,3,0,Gewonnen
04-09-1976,PSV,NAC Breda,5,1,Gewonnen
05-09-1976,FC Amsterdam,Feyenoord,1,2,Verloren
05-09-1976,ADO Den Haag,Ajax,1,2,Verloren
05-09-1976,AZ,FC Twente,3,0,Gewonnen
05-09-1976,De Graafschap,FC Utrecht,2,1,Gewonnen
05-09-1976,Roda JC Kerkrade,Go Ahead Eagles,4,1,Gewonnen
05-09-1976,HFC Haarlem,VVV-Venlo,1,1,Gelijk
11-09-1976,Go Ahead Eagles,N.E.C.,3,1,Gewonnen
11-09-1976,Ajax,Sparta Rotterdam,1,3,Verloren
11-09-1976,NAC Breda,ADO Den Haag,1,0,Gewonnen
11-09-1976,Feyenoord,Roda JC Kerkrade,0,2,Verloren
12-09-1976,FC Utrecht,AZ,3,2,Gewonnen
12-09-1976,VVV-Venlo,PSV,2,0,Gewonnen
12-09-1976,FC Eindhoven,FC Amsterdam,3,0,Gewonnen
12-09-1976,Telstar,De Graafschap,2,1,Gewonnen
12-09-1976,FC Twente,HFC Haarlem,0,1,Verloren
18-09-1976,Sparta Rotterdam,NAC Breda,3,3,Gelijk
18-09-1976,PSV,FC Twente,3,0,Gewonnen
19-09-1976,Ajax,FC Eindhoven,3,2,Gewonnen
19-09-1976,ADO Den Haag,VVV-Venlo,3,1,Gewonnen
19-09-1976,AZ,Telstar,5,1,Gewonnen
19-09-1976,N.E.C.,Feyenoord,1,3,Verloren
19-09-1976,HFC Haarlem,FC Utrecht,3,0,Gewonnen
19-09-1976,De Graafschap,Go Ahead Eagles,1,2,Verloren
19-09-1976,Roda JC Kerkrade,FC Amsterdam,3,0,Gewonnen
25-09-1976,Go Ahead Eagles,AZ,1,1,Gelijk
25-09-1976,Feyenoord,De Graafschap,5,0,Gewonnen
25-09-1976,NAC Breda,Ajax,0,1,Verloren
26-09-1976,FC Utrecht,PSV,1,0,Gewonnen
26-09-1976,VVV-Venlo,Sparta Rotterdam,1,2,Verloren
26-09-1976,FC Amsterdam,N.E.C.,2,2,Gelijk
26-09-1976,FC Twente,ADO Den Haag,1,1,Gelijk
26-09-1976,FC Eindhoven,Roda JC Kerkrade,0,0,Gelijk
26-09-1976,Telstar,HFC Haarlem,0,1,Verloren
02-10-1976,Sparta Rotterdam,FC Twente,1,1,Gelijk
02-10-1976,PSV,Telstar,5,2,Gewonnen
02-10-1976,NAC Breda,FC Eindhoven,4,1,Gewonnen
03-10-1976,ADO Den Haag,FC Utrecht,0,3,Verloren
03-10-1976,AZ,Feyenoord,1,1,Gelijk
03-10-1976,Ajax,VVV-Venlo,1,0,Gewonnen
03-10-1976,De Graafschap,FC Amsterdam,1,5,Verloren
03-10-1976,HFC Haarlem,Go Ahead Eagles,0,0,Gelijk
03-10-1976,N.E.C.,Roda JC Kerkrade,0,0,Gelijk
16-10-1976,Go Ahead Eagles,PSV,2,5,Verloren
16-10-1976,Roda JC Kerkrade,De Graafschap,3,0,Gewonnen
17-10-1976,FC Utrecht,Sparta Rotterdam,1,0,Gewonnen
17-10-1976,FC Amsterdam,AZ,2,6,Verloren
17-10-1976,Feyenoord,HFC Haarlem,7,0,Gewonnen
17-10-1976,FC Eindhoven,N.E.C.,3,1,Gewonnen
17-10-1976,VVV-Venlo,NAC Breda,1,1,Gelijk
17-10-1976,Telstar,ADO Den Haag,3,1,Gewonnen
17-10-1976,FC Twente,Ajax,1,2,Verloren
23-10-1976,NAC Breda,FC Twente,3,1,Gewonnen
24-10-1976,De Graafschap,N.E.C.,3,0,Gewonnen
24-10-1976,Sparta Rotterdam,Telstar,3,1,Gewonnen
24-10-1976,ADO Den Haag,Go Ahead Eagles,8,2,Gewonnen
24-10-1976,AZ,Roda JC Kerkrade,2,1,Gewonnen
24-10-1976,Ajax,FC Utrecht,7,0,Gewonnen
24-10-1976,PSV,Feyenoord,2,3,Verloren
24-10-1976,VVV-Venlo,FC Eindhoven,0,0,Gelijk
24-10-1976,HFC Haarlem,FC Amsterdam,3,1,Gewonnen
30-10-1976,Go Ahead Eagles,Sparta Rotterdam,3,3,Gelijk
30-10-1976,Roda JC Kerkrade,HFC Haarlem,1,1,Gelijk
31-10-1976,Feyenoord,ADO Den Haag,3,2,Gewonnen
31-10-1976,FC Amsterdam,PSV,0,0,Gelijk
31-10-1976,FC Twente,VVV-Venlo,3,1,Gewonnen
31-10-1976,FC Utrecht,NAC Breda,3,1,Gewonnen
31-10-1976,Telstar,Ajax,0,0,Gelijk
31-10-1976,FC Eindhoven,De Graafschap,1,0,Gewonnen
31-10-1976,N.E.C.,AZ,1,1,Gelijk
06-11-1976,NAC Breda,Telstar,3,1,Gewonnen
06-11-1976,PSV,Roda JC Kerkrade,2,1,Gewonnen
07-11-1976,Sparta Rotterdam,Feyenoord,1,3,Verloren
07-11-1976,Ajax,Go Ahead Eagles,4,0,Gewonnen
07-11-1976,ADO Den Haag,FC Amsterdam,3,0,Gewonnen
07-11-1976,AZ,De Graafschap,4,1,Gewonnen
07-11-1976,FC Twente,FC Eindhoven,4,0,Gewonnen
07-11-1976,VVV-Venlo,FC Utrecht,1,5,Verloren
07-11-1976,HFC Haarlem,N.E.C.,1,1,Gelijk
14-11-1976,FC Amsterdam,Sparta Rotterdam,2,2,Gelijk
14-11-1976,Feyenoord,Ajax,1,1,Gelijk
