Datum,Thuis,Uit,Thuis Doelpunten,Uit Doelpunten,Uitslag
03-12-1989,Feyenoord,PSV,4,0,Gewonnen
10-12-1989,FC Volendam,Feyenoord,2,0,Gewonnen
10-12-1989,Vitesse,Ajax,1,1,Gelijk
13-12-1989,FC Groningen,FC Twente,5,0,Gewonnen
16-12-1989,PSV,HFC Haarlem,4,0,Gewonnen
16-12-1989,MVV Maastricht,FC Groningen,1,3,Verloren
17-12-1989,Vitesse,FC Utrecht,5,1,Gewonnen
17-12-1989,Sparta Rotterdam,Willem II,1,1,Gelijk
17-12-1989,ADO Den Haag,Roda JC Kerkrade,1,3,Verloren
17-12-1989,FC Twente,FC Den Bosch,4,1,Gewonnen
17-12-1989,FC Volendam,Fortuna Sittard,2,2,Gelijk
17-12-1989,RKC Waalwijk,Feyenoord,3,0,Gewonnen
17-12-1989,Ajax,N.E.C.,3,0,Gewonnen
23-12-1989,PSV,FC Groningen,2,0,Gewonnen
23-12-1989,FC Twente,Willem II,2,0,Gewonnen
23-12-1989,MVV Maastricht,FC Den Bosch,3,0,Gewonnen
24-12-1989,RKC Waalwijk,HFC Haarlem,1,0,Gewonnen
24-12-1989,ADO Den Haag,N.E.C.,2,2,Gelijk
24-12-1989,Sparta Rotterdam,Roda JC Kerkrade,3,1,Gewonnen
24-12-1989,FC Utrecht,Fortuna Sittard,0,1,Verloren
20-01-1990,Willem II,MVV Maastricht,1,1,Gelijk
20-01-1990,Fortuna Sittard,Vitesse,0,0,Gelijk
20-01-1990,HFC Haarlem,FC Volendam,2,1,Gewonnen
20-01-1990,N.E.C.,Sparta Rotterdam,1,2,Verloren
21-01-1990,FC Groningen,RKC Waalwijk,1,2,Verloren
21-01-1990,Feyenoord,FC Utrecht,0,0,Gelijk
21-01-1990,FC Den Bosch,PSV,1,1,Gelijk
21-01-1990,Roda JC Kerkrade,FC Twente,2,0,Gewonnen
27-01-1990,PSV,Willem II,2,1,Gewonnen
27-01-1990,MVV Maastricht,Roda JC Kerkrade,1,1,Gelijk
28-01-1990,FC Twente,N.E.C.,2,1,Gewonnen
28-01-1990,RKC Waalwijk,FC Den Bosch,1,1,Gelijk
28-01-1990,FC Utrecht,HFC Haarlem,0,0,Gelijk
28-01-1990,Vitesse,ADO Den Haag,1,1,Gelijk
31-01-1990,Fortuna Sittard,Feyenoord,1,1,Gelijk
02-02-1990,Roda JC Kerkrade,PSV,3,1,Gewonnen
03-02-1990,N.E.C.,MVV Maastricht,0,0,Gelijk
03-02-1990,FC Den Bosch,FC Volendam,0,0,Gelijk
03-02-1990,Willem II,RKC Waalwijk,0,2,Verloren
04-02-1990,Feyenoord,Vitesse,0,0,Gelijk
04-02-1990,Ajax,FC Twente,4,0,Gewonnen
04-02-1990,HFC Haarlem,Fortuna Sittard,0,3,Verloren
04-02-1990,ADO Den Haag,Sparta Rotterdam,1,0,Gewonnen
04-02-1990,FC Groningen,FC Utrecht,2,0,Gewonnen
07-02-1990,FC Volendam,FC Groningen,1,2,Verloren
09-02-1990,MVV Maastricht,Ajax,1,0,Gewonnen
10-02-1990,Fortuna Sittard,FC Groningen,0,0,Gelijk
10-02-1990,PSV,N.E.C.,6,0,Gewonnen
11-02-1990,RKC Waalwijk,Roda JC Kerkrade,3,1,Gewonnen
11-02-1990,FC Twente,ADO Den Haag,1,0,Gewonnen
11-02-1990,FC Volendam,Willem II,2,1,Gewonnen
11-02-1990,Vitesse,Sparta Rotterdam,2,1,Gewonnen
11-02-1990,Feyenoord,HFC Haarlem,5,0,Gewonnen
17-02-1990,Willem II,FC Utrecht,0,0,Gelijk
17-02-1990,N.E.C.,RKC Waalwijk,2,1,Gewonnen
17-02-1990,FC Den Bosch,Fortuna Sittard,1,1,Gelijk
17-02-1990,HFC Haarlem,Vitesse,0,2,Verloren
18-02-1990,ADO Den Haag,MVV Maastricht,6,1,Gewonnen
18-02-1990,Ajax,PSV,3,2,Gewonnen
18-02-1990,FC Groningen,Feyenoord,3,3,Gelijk
18-02-1990,Roda JC Kerkrade,FC Volendam,2,1,Gewonnen
25-02-1990,Sparta Rotterdam,Ajax,1,2,Verloren
25-02-1990,FC Groningen,PSV,0,0,Gelijk
25-02-1990,FC Utrecht,FC Den Bosch,1,1,Gelijk
03-03-1990,Vitesse,FC Twente,1,2,Verloren
03-03-1990,Fortuna Sittard,Willem II,3,0,Gewonnen
03-03-1990,HFC Haarlem,FC Groningen,0,1,Verloren
03-03-1990,MVV Maastricht,Sparta Rotterdam,1,2,Verloren
04-03-1990,PSV,ADO Den Haag,9,2,Gewonnen
04-03-1990,Feyenoord,FC Den Bosch,2,0,Gewonnen
04-03-1990,FC Utrecht,Roda JC Kerkrade,0,1,Verloren
04-03-1990,RKC Waalwijk,Ajax,0,3,Verloren
04-03-1990,FC Volendam,N.E.C.,1,0,Gewonnen
10-03-1990,FC Den Bosch,HFC Haarlem,1,0,Gewonnen
10-03-1990,Roda JC Kerkrade,Fortuna Sittard,0,1,Verloren
11-03-1990,FC Twente,MVV Maastricht,3,0,Gewonnen
11-03-1990,Willem II,Feyenoord,0,1,Verloren
11-03-1990,Ajax,FC Volendam,0,0,Gelijk
11-03-1990,FC Groningen,Vitesse,3,1,Gewonnen
11-03-1990,N.E.C.,FC Utrecht,0,0,Gelijk
11-03-1990,Sparta Rotterdam,PSV,0,4,Verloren
11-03-1990,ADO Den Haag,RKC Waalwijk,1,1,Gelijk
14-03-1990,Sparta Rotterdam,FC Twente,3,0,Gewonnen
17-03-1990,PSV,FC Twente,1,1,Gelijk
17-03-1990,Fortuna Sittard,N.E.C.,1,1,Gelijk
17-03-1990,HFC Haarlem,Willem II,0,2,Verloren
18-03-1990,Vitesse,MVV Maastricht,2,1,Gewonnen
18-03-1990,FC Groningen,FC Den Bosch,0,0,Gelijk
18-03-1990,Feyenoord,Roda JC Kerkrade,2,2,Gelijk
18-03-1990,RKC Waalwijk,Sparta Rotterdam,3,0,Gewonnen
18-03-1990,FC Utrecht,Ajax,0,0,Gelijk
18-03-1990,FC Volendam,ADO Den Haag,0,2,Verloren
24-03-1990,Willem II,FC Groningen,3,0,Gewonnen
24-03-1990,MVV Maastricht,PSV,0,1,Verloren
24-03-1990,Roda JC Kerkrade,HFC Haarlem,5,0,Gewonnen
24-03-1990,FC Den Bosch,Vitesse,1,2,Verloren
25-03-1990,Ajax,Fortuna Sittard,1,0,Gewonnen
25-03-1990,Sparta Rotterdam,FC Volendam,2,0,Gewonnen
25-03-1990,ADO Den Haag,FC Utrecht,1,1,Gelijk
25-03-1990,FC Twente,RKC Waalwijk,0,1,Verloren
25-03-1990,N.E.C.,Feyenoord,0,0,Gelijk
30-03-1990,Fortuna Sittard,ADO Den Haag,2,1,Gewonnen
31-03-1990,FC Den Bosch,Willem II,1,1,Gelijk
31-03-1990,FC Groningen,Roda JC Kerkrade,1,1,Gelijk
31-03-1990,HFC Haarlem,N.E.C.,1,1,Gelijk
01-04-1990,RKC Waalwijk,MVV Maastricht,1,1,Gelijk
01-04-1990,FC Volendam,FC Twente,2,1,Gewonnen
01-04-1990,Vitesse,PSV,0,2,Verloren
01-04-1990,FC Utrecht,Sparta Rotterdam,2,1,Gewonnen
01-04-1990,Feyenoord,Ajax,0,1,Verloren
03-04-1990,N.E.C.,FC Groningen,1,1,Gelijk
03-04-1990,Ajax,HFC Haarlem,5,0,Gewonnen
07-04-1990,Willem II,Vitesse,1,1,Gelijk
08-04-1990,FC Groningen,Ajax,0,1,Verloren
08-04-1990,ADO Den Haag,Feyenoord,2,0,Gewonnen
08-04-1990,Sparta Rotterdam,Fortuna Sittard,4,1,Gewonnen
08-04-1990,FC Volendam,PSV,0,0,Gelijk
08-04-1990,FC Twente,FC Utrecht,3,1,Gewonnen
08-04-1990,Roda JC Kerkrade,FC Den Bosch,0,3,Verloren
10-04-1990,MVV Maastricht,FC Volendam,0,1,Verloren
11-04-1990,PSV,RKC Waalwijk,4,0,Gewonnen
14-04-1990,Feyenoord,Sparta Rotterdam,6,1,Gewonnen
14-04-1990,FC Den Bosch,N.E.C.,1,0,Gewonnen
14-04-1990,Fortuna Sittard,FC Twente,2,3,Verloren
14-04-1990,FC Utrecht,MVV Maastricht,0,0,Gelijk
14-04-1990,Willem II,Roda JC Kerkrade,2,2,Gelijk
14-04-1990,Vitesse,RKC Waalwijk,1,1,Gelijk
16-04-1990,ADO Den Haag,FC Groningen,2,2,Gelijk
16-04-1990,Ajax,FC Den Bosch,6,0,Gewonnen
16-04-1990,Sparta Rotterdam,HFC Haarlem,0,1,Verloren
16-04-1990,MVV Maastricht,Fortuna Sittard,1,1,Gelijk
16-04-1990,Roda JC Kerkrade,Vitesse,0,1,Verloren
16-04-1990,FC Twente,Feyenoord,1,0,Gewonnen
16-04-1990,PSV,FC Utrecht,1,0,Gewonnen
16-04-1990,N.E.C.,Willem II,2,2,Gelijk
19-04-1990,RKC Waalwijk,FC Volendam,1,1,Gelijk
21-04-1990,Feyenoord,MVV Maastricht,2,0,Gewonnen
21-04-1990,HFC Haarlem,FC Twente,0,1,Verloren
22-04-1990,FC Utrecht,RKC Waalwijk,1,1,Gelijk
22-04-1990,FC Den Bosch,ADO Den Haag,0,1,Verloren
22-04-1990,FC Groningen,Sparta Rotterdam,2,2,Gelijk
22-04-1990,Fortuna Sittard,PSV,4,1,Gewonnen
22-04-1990,Willem II,Ajax,1,1,Gelijk
22-04-1990,Vitesse,FC Volendam,0,1,Verloren
22-04-1990,Roda JC Kerkrade,N.E.C.,0,0,Gelijk
24-04-1990,Ajax,ADO Den Haag,1,0,Gewonnen
29-04-1990,RKC Waalwijk,Fortuna Sittard,3,1,Gewonnen
29-04-1990,FC Twente,FC Groningen,4,1,Gewonnen
29-04-1990,Sparta Rotterdam,FC Den Bosch,4,2,Gewonnen
29-04-1990,PSV,Feyenoord,1,1,Gelijk
29-04-1990,MVV Maastricht,HFC Haarlem,1,1,Gelijk
29-04-1990,ADO Den Haag,Willem II,0,3,Verloren
29-04-1990,Vitesse,N.E.C.,0,0,Gelijk
29-04-1990,Ajax,Roda JC Kerkrade,2,2,Gelijk
01-05-1990,FC Volendam,FC Utrecht,1,0,Gewonnen
01-05-1990,HFC Haarlem,ADO Den Haag,1,2,Verloren
06-05-1990,FC Den Bosch,FC Twente,4,2,Gewonnen
06-05-1990,N.E.C.,Ajax,1,1,Gelijk
06-05-1990,Willem II,Sparta Rotterdam,1,1,Gelijk
06-05-1990,HFC Haarlem,PSV,0,2,Verloren
06-05-1990,FC Groningen,MVV Maastricht,5,2,Gewonnen
06-05-1990,Feyenoord,RKC Waalwijk,5,0,Gewonnen
06-05-1990,Fortuna Sittard,FC Volendam,4,1,Gewonnen
06-05-1990,Roda JC Kerkrade,ADO Den Haag,3,1,Gewonnen
06-05-1990,FC Utrecht,Vitesse,1,2,Verloren
