Datum,Thuis,Uit,Thuis Doelpunten,Uit Doelpunten,Uitslag
02-09-1956,DOS,Sparta Rotterdam,2,3,Verloren
02-09-1956,Fortuna '54,FC Eindhoven,4,1,Gewonnen
02-09-1956,VVV-Venlo,GVAV,1,0,Gewonnen
02-09-1956,Ajax,NAC Breda,1,0,Gewonnen
02-09-1956,PSV,MVV Maastricht,1,3,Verloren
02-09-1956,Willem II,Feyenoord,3,3,Gelijk
02-09-1956,BVV,USV Elinkwijk,1,2,Verloren
02-09-1956,NOAD,BVC Amsterdam,1,3,Verloren
02-09-1956,SC Enschede,Rapid JC,5,2,Gewonnen
09-09-1956,MVV Maastricht,Fortuna '54,1,0,Gewonnen
09-09-1956,GVAV,DOS,3,2,Gewonnen
09-09-1956,BVC Amsterdam,Willem II,0,6,Verloren
09-09-1956,USV Elinkwijk,SC Enschede,1,5,Verloren
09-09-1956,Feyenoord,BVV,5,1,Gewonnen
09-09-1956,FC Eindhoven,VVV-Venlo,0,2,Verloren
09-09-1956,NAC Breda,NOAD,2,2,Gelijk
09-09-1956,Sparta Rotterdam,Ajax,1,2,Verloren
09-09-1956,Rapid JC,PSV,3,1,Gewonnen
23-09-1956,DOS,FC Eindhoven,0,1,Verloren
23-09-1956,Ajax,GVAV,4,2,Gewonnen
23-09-1956,NAC Breda,BVC Amsterdam,3,1,Gewonnen
23-09-1956,BVV,Willem II,3,2,Gewonnen
23-09-1956,SC Enschede,Feyenoord,2,3,Verloren
23-09-1956,VVV-Venlo,MVV Maastricht,1,3,Verloren
23-09-1956,Fortuna '54,Rapid JC,5,0,Gewonnen
23-09-1956,PSV,USV Elinkwijk,0,3,Verloren
23-09-1956,NOAD,Sparta Rotterdam,3,0,Gewonnen
30-09-1956,FC Eindhoven,Ajax,0,3,Verloren
30-09-1956,Rapid JC,VVV-Venlo,2,0,Gewonnen
30-09-1956,GVAV,NOAD,2,0,Gewonnen
30-09-1956,MVV Maastricht,DOS,2,5,Verloren
30-09-1956,USV Elinkwijk,Fortuna '54,2,2,Gelijk
30-09-1956,BVC Amsterdam,BVV,3,2,Gewonnen
30-09-1956,Feyenoord,PSV,2,0,Gewonnen
30-09-1956,Sparta Rotterdam,NAC Breda,1,4,Verloren
30-09-1956,Willem II,SC Enschede,2,2,Gelijk
07-10-1956,Ajax,MVV Maastricht,2,0,Gewonnen
07-10-1956,NOAD,FC Eindhoven,2,0,Gewonnen
07-10-1956,VVV-Venlo,USV Elinkwijk,2,1,Gewonnen
07-10-1956,Sparta Rotterdam,BVC Amsterdam,1,1,Gelijk
07-10-1956,NAC Breda,GVAV,2,0,Gewonnen
07-10-1956,DOS,Rapid JC,2,0,Gewonnen
07-10-1956,Fortuna '54,Feyenoord,3,2,Gewonnen
07-10-1956,PSV,Willem II,3,1,Gewonnen
07-10-1956,SC Enschede,BVV,4,1,Gewonnen
21-10-1956,BVV,PSV,0,3,Verloren
21-10-1956,USV Elinkwijk,DOS,1,6,Verloren
21-10-1956,FC Eindhoven,NAC Breda,2,2,Gelijk
21-10-1956,Willem II,Fortuna '54,2,3,Verloren
21-10-1956,Feyenoord,VVV-Venlo,3,0,Gewonnen
21-10-1956,GVAV,Sparta Rotterdam,2,2,Gelijk
21-10-1956,Rapid JC,Ajax,4,2,Gewonnen
21-10-1956,BVC Amsterdam,SC Enschede,0,2,Verloren
21-10-1956,MVV Maastricht,NOAD,3,0,Gewonnen
28-10-1956,DOS,Feyenoord,4,0,Gewonnen
28-10-1956,VVV-Venlo,Willem II,3,1,Gewonnen
28-10-1956,Ajax,USV Elinkwijk,1,0,Gewonnen
28-10-1956,Fortuna '54,BVV,4,1,Gewonnen
28-10-1956,PSV,SC Enschede,1,5,Verloren
28-10-1956,GVAV,BVC Amsterdam,1,1,Gelijk
28-10-1956,NAC Breda,MVV Maastricht,2,1,Gewonnen
28-10-1956,Sparta Rotterdam,FC Eindhoven,6,0,Gewonnen
28-10-1956,NOAD,Rapid JC,3,2,Gewonnen
11-11-1956,USV Elinkwijk,NOAD,2,3,Verloren
11-11-1956,Feyenoord,Ajax,7,3,Gewonnen
11-11-1956,BVC Amsterdam,PSV,1,3,Verloren
11-11-1956,SC Enschede,Fortuna '54,4,1,Gewonnen
11-11-1956,BVV,VVV-Venlo,1,4,Verloren
11-11-1956,FC Eindhoven,GVAV,1,1,Gelijk
11-11-1956,Willem II,DOS,2,3,Verloren
11-11-1956,Rapid JC,NAC Breda,5,1,Gewonnen
11-11-1956,MVV Maastricht,Sparta Rotterdam,3,2,Gewonnen
18-11-1956,GVAV,MVV Maastricht,0,0,Gelijk
18-11-1956,FC Eindhoven,BVC Amsterdam,1,1,Gelijk
18-11-1956,NOAD,Feyenoord,0,0,Gelijk
18-11-1956,Fortuna '54,PSV,1,3,Verloren
18-11-1956,DOS,BVV,1,3,Verloren
18-11-1956,Sparta Rotterdam,Rapid JC,4,3,Gewonnen
18-11-1956,NAC Breda,USV Elinkwijk,2,1,Gewonnen
18-11-1956,Ajax,Willem II,5,0,Gewonnen
25-11-1956,USV Elinkwijk,Sparta Rotterdam,1,3,Verloren
25-11-1956,PSV,VVV-Venlo,0,1,Verloren
25-11-1956,MVV Maastricht,FC Eindhoven,3,0,Gewonnen
25-11-1956,Feyenoord,NAC Breda,2,2,Gelijk
02-12-1956,NOAD,BVV,0,0,Gelijk
02-12-1956,VVV-Venlo,Fortuna '54,2,3,Verloren
02-12-1956,NAC Breda,Willem II,2,1,Gewonnen
02-12-1956,DOS,PSV,2,8,Verloren
02-12-1956,MVV Maastricht,BVC Amsterdam,2,0,Gewonnen
02-12-1956,FC Eindhoven,Rapid JC,0,2,Verloren
02-12-1956,Sparta Rotterdam,Feyenoord,0,4,Verloren
02-12-1956,GVAV,USV Elinkwijk,1,2,Verloren
02-12-1956,Ajax,SC Enschede,1,2,Verloren
09-12-1956,BVV,NAC Breda,8,0,Gewonnen
09-12-1956,Feyenoord,GVAV,2,1,Gewonnen
09-12-1956,PSV,Ajax,2,3,Verloren
09-12-1956,USV Elinkwijk,FC Eindhoven,5,2,Gewonnen
09-12-1956,Willem II,Sparta Rotterdam,0,0,Gelijk
09-12-1956,Fortuna '54,DOS,4,1,Gewonnen
09-12-1956,Rapid JC,MVV Maastricht,1,1,Gelijk
09-12-1956,SC Enschede,NOAD,1,1,Gelijk
09-12-1956,BVC Amsterdam,VVV-Venlo,4,1,Gewonnen
16-12-1956,NOAD,PSV,2,3,Verloren
16-12-1956,GVAV,Willem II,5,3,Gewonnen
16-12-1956,FC Eindhoven,Feyenoord,0,1,Verloren
16-12-1956,NAC Breda,SC Enschede,1,1,Gelijk
16-12-1956,Ajax,Fortuna '54,0,2,Verloren
16-12-1956,Rapid JC,BVC Amsterdam,2,2,Gelijk
16-12-1956,MVV Maastricht,USV Elinkwijk,2,0,Gewonnen
16-12-1956,DOS,VVV-Venlo,1,3,Verloren
16-12-1956,Sparta Rotterdam,BVV,3,3,Gelijk
23-12-1956,Willem II,FC Eindhoven,3,2,Gewonnen
23-12-1956,BVC Amsterdam,DOS,1,2,Verloren
23-12-1956,SC Enschede,Sparta Rotterdam,1,1,Gelijk
23-12-1956,Feyenoord,MVV Maastricht,2,2,Gelijk
23-12-1956,Fortuna '54,NOAD,0,3,Verloren
23-12-1956,PSV,NAC Breda,2,5,Verloren
23-12-1956,BVV,GVAV,1,2,Verloren
23-12-1956,VVV-Venlo,Ajax,0,0,Gelijk
23-12-1956,USV Elinkwijk,Rapid JC,1,4,Verloren
26-12-1956,BVV,Ajax,3,1,Gewonnen
26-12-1956,VVV-Venlo,SC Enschede,0,1,Verloren
30-12-1956,NOAD,VVV-Venlo,1,2,Verloren
30-12-1956,USV Elinkwijk,BVC Amsterdam,0,2,Verloren
30-12-1956,FC Eindhoven,BVV,2,3,Verloren
30-12-1956,NAC Breda,Fortuna '54,0,2,Verloren
30-12-1956,Ajax,DOS,1,2,Verloren
30-12-1956,Sparta Rotterdam,PSV,3,4,Verloren
30-12-1956,MVV Maastricht,Willem II,0,0,Gelijk
30-12-1956,Rapid JC,Feyenoord,4,1,Gewonnen
06-01-1957,DOS,NOAD,3,1,Gewonnen
06-01-1957,PSV,GVAV,5,2,Gewonnen
06-01-1957,Fortuna '54,Sparta Rotterdam,1,1,Gelijk
06-01-1957,Ajax,BVC Amsterdam,2,3,Verloren
06-01-1957,BVV,MVV Maastricht,2,0,Gewonnen
06-01-1957,SC Enschede,FC Eindhoven,6,1,Gewonnen
06-01-1957,Willem II,Rapid JC,1,2,Verloren
06-01-1957,VVV-Venlo,NAC Breda,1,0,Gewonnen
06-01-1957,Feyenoord,USV Elinkwijk,3,1,Gewonnen
13-01-1957,Sparta Rotterdam,VVV-Venlo,1,1,Gelijk
13-01-1957,MVV Maastricht,SC Enschede,0,0,Gelijk
13-01-1957,NOAD,Ajax,1,4,Verloren
13-01-1957,BVC Amsterdam,Feyenoord,2,1,Gewonnen
13-01-1957,FC Eindhoven,PSV,0,2,Verloren
13-01-1957,GVAV,Fortuna '54,2,0,Gewonnen
13-01-1957,Rapid JC,BVV,4,3,Gewonnen
13-01-1957,NAC Breda,DOS,4,4,Gelijk
20-01-1957,BVC Amsterdam,NOAD,1,0,Gewonnen
20-01-1957,MVV Maastricht,PSV,5,0,Gewonnen
20-01-1957,NAC Breda,Ajax,1,1,Gelijk
20-01-1957,Sparta Rotterdam,DOS,4,2,Gewonnen
20-01-1957,GVAV,VVV-Venlo,0,1,Verloren
20-01-1957,Feyenoord,Willem II,2,1,Gewonnen
20-01-1957,USV Elinkwijk,BVV,4,2,Gewonnen
20-01-1957,FC Eindhoven,Fortuna '54,1,5,Verloren
27-01-1957,Willem II,BVC Amsterdam,1,2,Verloren
27-01-1957,BVV,Feyenoord,0,5,Verloren
27-01-1957,PSV,Rapid JC,4,1,Gewonnen
27-01-1957,Fortuna '54,MVV Maastricht,1,1,Gelijk
27-01-1957,DOS,GVAV,7,1,Gewonnen
27-01-1957,Ajax,Sparta Rotterdam,2,1,Gewonnen
27-01-1957,VVV-Venlo,FC Eindhoven,2,1,Gewonnen
27-01-1957,SC Enschede,USV Elinkwijk,4,2,Gewonnen
27-01-1957,NOAD,NAC Breda,2,1,Gewonnen
03-02-1957,USV Elinkwijk,PSV,0,6,Verloren
03-02-1957,Feyenoord,SC Enschede,2,2,Gelijk
03-02-1957,Rapid JC,Fortuna '54,0,1,Verloren
03-02-1957,BVC Amsterdam,NAC Breda,0,1,Verloren
03-02-1957,FC Eindhoven,DOS,0,1,Verloren
03-02-1957,Sparta Rotterdam,NOAD,2,1,Gewonnen
03-02-1957,MVV Maastricht,VVV-Venlo,1,0,Gewonnen
03-02-1957,GVAV,Ajax,1,1,Gelijk
03-02-1957,Willem II,BVV,1,0,Gewonnen
10-02-1957,PSV,Feyenoord,3,1,Gewonnen
10-02-1957,DOS,MVV Maastricht,1,2,Verloren
10-02-1957,SC Enschede,Willem II,5,1,Gewonnen
10-02-1957,Fortuna '54,USV Elinkwijk,8,1,Gewonnen
10-02-1957,Ajax,FC Eindhoven,3,1,Gewonnen
10-02-1957,NOAD,GVAV,3,2,Gewonnen
10-02-1957,NAC Breda,Sparta Rotterdam,3,4,Verloren
10-02-1957,VVV-Venlo,Rapid JC,2,1,Gewonnen
10-02-1957,BVV,BVC Amsterdam,5,2,Gewonnen
